tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count
1459278297070809096,"Dumfries and Galloway | Population 
A dot-to-dot for railway stations
Made with #Aerialod
Data: https://t.co/r8KMM16tzm
#30DayMapChallenge | Day 12 | Population https://t.co/9Z9eRDhkkn",1081900377853829120,2021-11-12 21:53:52+00:00,en,3,0,17,0,Twitter Web App,3_1459276923859836937,https://pbs.twimg.com/media/FEBkoXOXIAkmwPC.jpg,photo, ,D&G Place-Names,dgplacenames,False,1132,393
1459278280767459337,"For day 12 of the #30DayMapChallenge the theme was population, so I decided to map the highest population of mangrove trees. I have been crazy about these beautiful trees since my mom read me a book about them as a kid. https://t.co/QpZUuaEBpc",931225337916153856,2021-11-12 21:53:48+00:00,en,0,0,3,0,Twitter Web App,3_1459278156775542784,https://pbs.twimg.com/media/FEBlwIMX0AA_-bB.jpg,photo, ,kara grace ✨,daturadelphina,False,96,407
1459276518111252481,"#30DayMapChallenge 
Día 12. Observa los municipios que crecieron en población del 2010 a 2020 en Jalisco y cuáles presentan decrecimiento. https://t.co/zg7l4bj9Jd",2239825712,2021-11-12 21:46:48+00:00,es,7,0,23,0,Twitter Web App,3_1459276490554544128,https://pbs.twimg.com/media/FEBkPJCVEAAiJJ7.jpg,photo, ,IIEG Jalisco,IIEGJ,False,5467,0
1459276041726267396,"I know I'm supposed to be making maps for #30DayMapChallenge, but I couldn't shake this thought  - NZ, Scotland &amp; Ireland are similar populations but how different are their cities? - and had to look at the numbers and make a chart 😁 https://t.co/u4YEtYbfYm",33788841,2021-11-12 21:44:55+00:00,en,1,1,5,0,Twitter Web App,3_1459276012294864896,https://pbs.twimg.com/media/FEBjzTYVgAAds-N.jpg,photo, ,suǝbbıɹɟ pıʌɐp,dakvid,False,550,463
1459274636248629253,"WIP: Day 11 of #30DayMapChallenge - 3D
La li lu le lo - Python, Matplotlib
Inspired by one of my favorite games: Metal Gear Solid 1 (psx)
repo: https://t.co/kQzj3BKvzd https://t.co/sMsrvwbHm0",1225029150433579010,2021-11-12 21:39:19+00:00,en,2,0,5,2,Twitter Web App,3_1459274545702051840,https://pbs.twimg.com/media/FEBid75XIAA6Xrr.jpg,photo, ,Ivan D.,ivanziogeo,False,93,182
1459274050400751619,"Día 12: #Population. #30DayMapChallenge  Analizamos los censos de 10 países para identificar el porcentaje de población que es dueña de sus viviendas 🇨🇴🇪🇨🇻🇪🇵🇪🇧🇴🇦🇷🇧🇷🇺🇾🇵🇾🇨🇱.
https://t.co/B3SVy6TXD1
 #Map #GIS #Carto #datosabiertos #Sudámerica #osm https://t.co/aZWDo9YOg7",3081831303,2021-11-12 21:37:00+00:00,es,0,0,3,0,TweetDeck,3_1459223892615180293,https://pbs.twimg.com/media/FEA0ZicXMAUuPG7.jpg,photo, ,Properati Data,Properati_Data,False,1222,564
1459272237173911556,"#30DayMapChallenge turbo atrasado
día 8: azul
¿Cuál es el nivel de riesgo en cada AGEB por frío?

Espero ir pudiendo sacar mapas atrasados en los próximos días https://t.co/iIY6XlH5eY",1130834772081684480,2021-11-12 21:29:47+00:00,es,2,2,13,0,Twitter Web App,3_1459270252815077380,https://pbs.twimg.com/media/FEBekDpWUAQdFBs.png,photo, ,Aliza Brzezinski,AlBRzez,False,162,311
1459271612084240389,"Потыкали данные по населению от @nextgis. Ожидал большего, но работать с этим можно. Посчитали нагрузку на садики и положили в @unfoldedinc. Крутой вьюер. Пойдет для #30DayMapChallenge ? https://t.co/wC4qhN8Kh2 https://t.co/zK07Jrcy1C",579970887,2021-11-12 21:27:18+00:00,ru,2,3,4,0,Twitter Web App,3_1459271587086147590,https://pbs.twimg.com/media/FEBfxuMXIAY94Bg.jpg,photo, ,Alexander Semenov,Sasfeat,False,50,140
1459269169506144258,"Day 11 of #30DayMapChallenge- 3D.
Late post but still better than never. Finished the python script to animate my maps. I raise you Nairobi city, CBD buildings with a 🇰🇪🇰🇪 touch😉.
Data source: HOTOSM data for buildings.
Tools used: @qgis , @realpython https://t.co/WC13BdfCKZ",2163188711,2021-11-12 21:17:36+00:00,en,2,0,7,0,Twitter Web App,16_1459269015688331265,https://pbs.twimg.com/tweet_video_thumb/FEBdcC_WQAEAauX.jpg,animated_gif, ,tYsOn,tyson_okoth,False,765,655
1459268528436125706,"For the #30DayMapChallenge, Day 12 - population: a sneak peak at a yet to be published project showing both the enslaved population total (number) and density (shading) by county in the vicinity of Harpers Ferry at the time of John Brown's Raid. https://t.co/cjjiq2S2iQ",850384123663437829,2021-11-12 21:15:03+00:00,en,2,1,4,0,Twitter for Android,3_1459268526905118726,https://pbs.twimg.com/media/FEBc_mIWUAYtPOv.jpg,photo, ,Edward Alexander,makemeamapllc,False,123,710
1459266413625896962,"Day 12: Population

Cartogram of 2021 population in Asia

code: https://t.co/0oMD9YoJ0o

#30DayMapChallenge #rstats #rspatial https://t.co/kHt8NEsuSz",820847294073303040,2021-11-12 21:06:39+00:00,en,3,0,9,0,Twitter Web App,3_1459266347456626688,https://pbs.twimg.com/media/FEBbAvDVgAAPbtI.jpg,photo, ,Shandiya Balasubramaniam,ShandiyaB,False,456,811
1459265019707854848,"#30DayMapChallenge | Day 12 | #Population 

A neon* map of the distribution of the world's population using contour lines plus details of regions of high population pressure. Yes, it's a 🌈 map—but it's a good 🌈 #viridis

Made with #ggplot2 and #Figma.
#rstats #rspatial #gischat https://t.co/uLQAFmIxA8",3092381638,2021-11-12 21:01:07+00:00,en,6,3,71,0,Twitter Web App,3_1459257657349525509,https://pbs.twimg.com/media/FEBTG54WUAUepwd.jpg,photo, ,Cédric Scherer,CedScherer,False,13705,1930
1459265000753840134,"12. Number scheduled languages spoken in Indian states #30DayMapChallenge, #Goa  stands at the top with 21 #Bihar 8 Credits: #census_data #datameet #QGIS https://t.co/cmaoQuMfk8",836764339965046784,2021-11-12 21:01:02+00:00,en,0,0,1,1,Twitter for Android,3_1459264998040031236,https://pbs.twimg.com/media/FEBZyMFWUAQXnM_.jpg,photo, ,Saneesh,Saneesh05580981,False,10,80
1459264972991700994,"#30DayMapChallenge Day 12 - Population
I wanted to try superimposing a bar plot on top of geospatial data, as an alternative to choropleth maps. Using @matplotlib's #Basemap to plot and @pandas_dev + @geopandas for data manipulation.
https://t.co/kJcaRm19mN https://t.co/fTqABIzTY4",1192117144214896640,2021-11-12 21:00:56+00:00,en,1,1,11,0,Twitter Web App,3_1459264662126702599,https://pbs.twimg.com/media/FEBZeotXsAcCzDb.png,photo, ,Nicole Paul,nicopurr,False,183,427
1459262592195641350,"#30DayMapChallenge Day 12 - Population

Reusing my older map with Population of Saint Petersburg, Russia - my hometown: https://t.co/UPB7fSCc9u

Dataset mixed and enhanced by me from 2 different sources + aggregated by 500m hexagon tiles. 

3D + interactivity, as usual. #gischat https://t.co/FNb6gSWzuP",1021342805971603456,2021-11-12 20:51:28+00:00,en,2,0,17,0,Twitter Web App,7_1459262229522661387,https://pbs.twimg.com/ext_tw_video_thumb/1459262229522661387/pu/img/iH_fyX7y5BPwljQI.jpg,video, ,Daniel Gorokhov,citysbackyard,False,75,153
1459262217984094210,"~ 12 population -&gt; disco pop

pulse -&gt; POP_EST property

data: Natural Earth

demo -&gt; https://t.co/lVdSb8qE1Z

#30DayMapChallenge https://t.co/lWfv33P2cm",2914726517,2021-11-12 20:49:59+00:00,ro,1,1,6,0,Twitter Web App,16_1459261157240356864,https://pbs.twimg.com/tweet_video_thumb/FEBWSn_WQAAC86T.jpg,animated_gif, ,stefano bovio,allyoucanmap,False,735,190
1459262099994124301,"⛈🌦🌬💨🌍👀 Whole #Mediterranean Sea 👀

Seen from space 🛰Sentinel-3 OLCI today 10:27 UTC

…. approx. 300km diameter in the hole… 

Click to enlarge!

Footage: @sentinel_hub @CopernicusEU 

#30DayMapChallenge https://t.co/8z7U0KjGwa",883290218719318016,2021-11-12 20:49:31+00:00,en,2,0,8,1,Twitter for iPad,3_1459262091563569152,https://pbs.twimg.com/media/FEBXJAnXEAABNz5.jpg,photo, ,Ar-etsch,ar_etsch,False,258,268
1459261705750552582,"#30DayMapChallenge day 12, population. I saw a few other folks make cartograms and thought 'good idea.' So I made one of NYC (duh).
population data from the census: https://t.co/MAx30cPdmQ
borough json from nyc open data: https://t.co/1XLTGg9Los https://t.co/IqIF641qTL",17847384,2021-11-12 20:47:57+00:00,en,1,1,3,2,Twitter Web App,3_1459261654668128263,https://pbs.twimg.com/media/FEBWvlDXsAcw3nl.jpg,photo, ,Jill Hubley,Jill_hubley,False,1538,1345
1459260962498912263,"#30DayMapChallenge 
Day 12 Population

A. Most populated cities in 1865 #Mexico 🇲🇽 

FF⏩ 56 years into the future

B. Most populated cities in 1921 again 🇲🇽 https://t.co/gUdOHUQ9aJ",1305980793035071490,2021-11-12 20:44:59+00:00,en,24,4,142,4,Twitter Web App,3_1459259992645718025,https://pbs.twimg.com/media/FEBVO1iWUAkORFP.jpg,photo, ,Mapoteca de pZZ,mapoteca_mx,False,5110,326
1459258679400751106,"#30DayMapChallenge #day5! not too late @OSM_FR  datas ▶️international touristic zones, monuments and museums in #Paris impressive Vosges square or @MuseeLouvre @IGNFrance #Éduthèque #Édugéo with @qgis  https://t.co/NcY3Qyu9Sw https://t.co/gmh4Vmr6SZ",4121790137,2021-11-12 20:35:55+00:00,en,1,0,5,0,Twitter Web App,3_1459258515105669121,https://pbs.twimg.com/media/FEBT41RWYAEQTaG.jpg,photo, ,Mathieu Chartier,mathieuchartie2,False,427,395
1459258447405498374,"We really enjoyed all the maps made with Kontur Population dataset for #30DayMapChallenge!
Glad we released the latest version on time: https://t.co/iQezCUWfAB.
Meanwhile here’s our entry for Day 12: Population https://t.co/0B0gJuKGgj",1024584556110852096,2021-11-12 20:35:00+00:00,en,2,1,10,0,Twitter Web App,3_1459258228915818504,https://pbs.twimg.com/media/FEBToLIX0AgC-DG.jpg,photo, ,Kontur,KonturInc,False,1009,1206
1459258403319123976,"Day 12 of #30DayMapChallenge - Population. 
Tried a shot at rule-based styling for my population map. I can definitely do better when picking the colors too cliché 😀😀, I know but still have a look at it.
Data source: KNBS census data 2019
Tool: @qgis https://t.co/z3uclY1ph5",2163188711,2021-11-12 20:34:49+00:00,en,3,0,6,0,Twitter Web App,3_1459258293059309573,https://pbs.twimg.com/media/FEBTr6FX0AU4Vl6.jpg,photo, ,tYsOn,tyson_okoth,False,765,655
1459257963110088707,"#30DayMapChallenge Day 12 - Population
Portugal's coastal population (50km from the coast)
Data from Facebook (via HDX)
#QGIS https://t.co/alSPDyCWyc",180939408,2021-11-12 20:33:04+00:00,en,1,0,3,0,Twitter Web App,3_1459257782499221507,https://pbs.twimg.com/media/FEBTOMGXIAMI3o2.jpg,photo, ,torts,tgsousa_,False,1011,1149
1459257734126256132,#30DayMapChallenge Day 12: Population - Age and population density in Europe. Created using #RStats https://t.co/NoTe5rTtS9,46426450,2021-11-12 20:32:10+00:00,en,3,0,15,0,Twitter Web App,3_1459257491322195968,https://pbs.twimg.com/media/FEBS9PYWUAALC34.jpg,photo, ,Joshua Copping,JoshCopping,False,238,194
1459256910071451656,#30daymapchallenge day#12 - Population - Pop of Ireland using a tessellation #GIS #population #hexagons https://t.co/34AOA6xBhR,179094335,2021-11-12 20:28:53+00:00,en,0,0,3,0,Twitter for Android,3_1459256878979063814,https://pbs.twimg.com/media/FEBSZmOXoAYrN4Z.jpg,photo, ,sarah☻,sarah_wilson7,False,143,346
1459256736649555969,#30DayMapChallenge Day 12: Population - Atlantic offshore bird populations - by George Kamau (@kamaug8) Live: https://t.co/ZT9a4Vel9l https://t.co/1OaaYyShn3,1253080999572971521,2021-11-12 20:28:12+00:00,en,1,0,7,0,Twitter Web App,16_1459256130258059264,https://pbs.twimg.com/tweet_video_thumb/FEBRuBBXwAA_27b.jpg,animated_gif, ,Akuko,akukoio,False,35,109
1459255181099556871,"I have missed quiet a few days in the #30DayMapChallenge but today's topic is population, and I happen to have made this Asian American Dot Density Map recently: https://t.co/ZYU669zSHU https://t.co/0WG5w6bE4h",15714107,2021-11-12 20:22:01+00:00,en,4,2,32,1,Twitter Web App,3_1459255107846086657,https://pbs.twimg.com/media/FEBQygPXIAEGqkq.jpg,photo, ,jiazhang,jiazhang,False,1035,533
1459254288841117698,"#30DayMapChallenge Day 11. 3D

'Yosemite Valley' ⛰️⛰️

The 3D Nose (El Capitan), The Dome &amp; Co explored with Three.js

Live: https://t.co/sd9RcI0z8Y

Data: OpenTopography, NAIP aerial data

#QGIS #Qgis2threejs #Threejs #Proj4js #LiDAR https://t.co/NFXkVgLqDb",1082711230459060224,2021-11-12 20:18:28+00:00,en,0,0,4,1,Twitter Web App,3_1459247525043572740,https://pbs.twimg.com/media/FEBJ5IGXEAQR14t.jpg,photo, ,MapTheClouds,maptheclouds,False,393,456
1459252530727194624,"#30DayMapChallenge Day 12: Population

World population density, built with #H3. I didn't do too much to this, because I think it's pretty beautiful without trying to find a more specific story.

Data: @KonturInc via https://t.co/cLPr7aefnc
Made with @unfoldedinc https://t.co/zFXSRrLqTq",9154592,2021-11-12 20:11:29+00:00,en,6,1,34,2,Twitter Web App,3_1459250934760968195,https://pbs.twimg.com/media/FEBM_mSVkAMfP1z.jpg,photo, ,Nick Rabinowitz,nrabinowitz,False,217,150
1459251642340032512,"Today's #satellite image. Chernobyl (or Chornobyl Чорнобиль) Nuclear Power Plant. 11/01/2021 by Sentinel-2 satellite. 2600 square kilometers exclusion zone. The nearest town may take from 3,000 to 20,000 years to become habitable again.  @sentinel_hub for #30DayMapChallenge https://t.co/bibte6wgv1",910623276778405888,2021-11-12 20:07:57+00:00,und,12,3,45,3,Twitter Web App,3_1459249847505096706,https://pbs.twimg.com/media/FEBMAT8VkAIHHQE.jpg,photo, ,AI6YR,ai6yrham,False,29365,1611
1459251264710230025,"Day 12, #30DayMapChallenge: population! Here's a population map of Africa.

#rayshader adventures, an #rstats tale https://t.co/vKTt7Hpoxm",946151815,2021-11-12 20:06:27+00:00,en,43,4,252,5,Twitter Web App,3_1459251163057037322,https://pbs.twimg.com/media/FEBNM4wXIAosbHi.jpg,photo, ,flotsam,researchremora,False,2749,968
1459250152145891332,"@sentinel_hub for #30DayMapChallenge 

It's not M̶a̶r̶s̶ ! https://t.co/KQWmfVtMDX",1093057164,2021-11-12 20:02:02+00:00,es,0,1,1,0,Twitter Web App,3_1459249617204355077,https://pbs.twimg.com/media/FEBLy6AXIAUGl7o.jpg,photo, ,Ididnotfind,biketz,False,0,941
1459247698255699975,"#30DayMapChallenge Day 12: Population

#population #arcgispro #map https://t.co/VEcKLrv6ch",1322482539483828224,2021-11-12 19:52:17+00:00,en,2,0,7,0,Twitter Web App,7_1459246610907639811,https://pbs.twimg.com/ext_tw_video_thumb/1459246610907639811/pu/img/h38vWxiYTH2AqY4Q.jpg,video, ,Elif Erkek,eliferkk19,False,82,207
1459245361118150656,"Day 12: Population | #30DayMapChallenge
Before I learned how to use Illustrator I made a series of maps for my friend's thesis @DiegoAntonioFr about population changes in Colonia Guerrero in Mexico City. At the time I enjoyed pretty much the final result. https://t.co/ARlZm4l3ZG",1263997606759403520,2021-11-12 19:43:00+00:00,en,5,2,12,0,Twitter Web App,3_1459244667363545090,https://pbs.twimg.com/media/FEBHSyaWUAI2L_M.jpg,photo, ,Sebastián Estremo,S_Estremo,False,278,126
1459245270466707458,"#30DayMapChallenge 
Day 12 - Population

Cologne (#Köln) residents by country of birth outside Germany as of 2014.

The view is morphing between a Mollweide projection, a contiguous cartogram and a Dorling cartogram using {gganimate} 📦

Created in #rstats with #ggplot2 https://t.co/kmqSwAq0d1",1139059532,2021-11-12 19:42:38+00:00,en,4,2,26,1,Twitter Web App,16_1459245115264884736,https://pbs.twimg.com/tweet_video_thumb/FEBHs2-WYAAB9w3.jpg,animated_gif, ,Ansgar Wolsing,_ansgar,False,367,1014
1459242913288884225,"Et pour les rasters du jour 10 du #30DayMapChallenge , merci @IGNFrance pour la mise à disposition de vos jolies photos aériennes historiques. Géoréférencement sous #QGIS comme d'hab. Et petit clin d’œil à l'étang de #Montady dans l'Hérault &lt;3 https://t.co/W882Zk6wru",195802419,2021-11-12 19:33:16+00:00,fr,7,0,28,0,Twitter Web App,16_1459242463311417347,https://pbs.twimg.com/tweet_video_thumb/FEBFSfrX0AMVwVF.jpg,animated_gif, ,Menileda,Menileda,False,72,231
1459239178424758278,"#30DayMapChallenge #locationintelligence #DynamicSpatialData
Day 4 - hexagon

Analyzing Consumers mobility and behaviour with Digital Activities per Day-time or Week-day over the Retail Destinations areas - #DataIntegrity #spatialanalysis https://t.co/XUu4VXkj99",1027935482,2021-11-12 19:18:26+00:00,en,0,0,2,0,Twitter for iPhone,3_1459239174125539328,https://pbs.twimg.com/media/FEBCTCgWUAAr5y5.jpg,photo, ,Monica Di Martino,mmodima,False,883,2490
1459238640714924032,"#30DayMapChallenge #LocationIntelligence 
 Day 6 – 7 - 8 – Red, Green, Blue
With sharing a map you go directly to the point! 
WHERE are we UNDER/Red, IN/Green or OVER/Blue of our Market Share in the territory? 
Old fashion thematic maps are still the best!
#SpectrumSpatial https://t.co/rtFmmtBzj0",1027935482,2021-11-12 19:16:17+00:00,en,1,0,2,0,Twitter for iPhone,3_1459238636935946240,https://pbs.twimg.com/media/FEBBzxUXoAAYY5R.jpg,photo, ,Monica Di Martino,mmodima,False,883,2490
1459238271465267207,"#30DayMapChallenge #LocationIntelligence #DataEnrichment
Day 12 - Population
What about analyzing Population or Household by Address Points? Here a map showing Population at Address Level in Agrigento, Italy. How many people are living in one specific Address?
#SpectrumSpatial https://t.co/RaK92jXkru",1027935482,2021-11-12 19:14:49+00:00,en,1,0,4,0,Twitter for iPhone,3_1459238267837194248,https://pbs.twimg.com/media/FEBBeSUXoAgkLx6.jpg,photo, ,Monica Di Martino,mmodima,False,883,2490
1459238262720053254,"Simple, droit au but, pour cette version du jour consacrée à la population pour le #30DayMapChallenge. Données #INSEE. Réalisation #QGIS https://t.co/yoIjxgsbg8",195802419,2021-11-12 19:14:47+00:00,fr,1,0,14,0,Twitter Web App,3_1459237799446654983,https://pbs.twimg.com/media/FEBBDBbXMAcWC_R.jpg,photo, ,Menileda,Menileda,False,72,231
1459236943959662603,#30DayMapChallenge #Day12 Population % - one of the more special ones by educational attainment level at NUTS2  - D: @EU_Eurostat https://t.co/Gr85ePu5Wi S: using #GISCO IMAGE tool https://t.co/elNBB5KBGC - 19days2go https://t.co/yR1PaSERnH,2574612668,2021-11-12 19:09:33+00:00,en,1,1,3,0,TweetDeck,3_1459236521408712704,https://pbs.twimg.com/media/FEA_4oXX0AAtDNd.jpg,photo, ,hannes reuter,hireuter,False,289,601
