,tweet_id,tweet_text,language,tweet_created_at,retweet_count,favorite_count,hashtags,user_id,user_name,user_screen_name,user_loc,user_follower,friends_count,media
20,1323378996986417153,"#30DayMapChallenge
Day 2: Lines

This is a preview of my upcoming project to help choose candidate routes for activ… https://t.co/ggryGP44Uu",en,2020-11-02 21:38:34,1,0,"Inverness, Scotland",12620762,Mike Coats,MikeCoatsDotCom,"Inverness, Scotland",287,1164,[]
21,1323377735394304000,"Still on Day 2 (Lines) of the #30DayMapChallenge, @milos_agathon was kind enough to share some more lines maps with… https://t.co/Xlk6YHvJSr",en,2020-11-02 21:33:33,4,7,,1269335161335959552,the GIS girl,TheGISGirl,,32,145,[]
22,1323377413355671562,Day 3 of the #30DayMapChallenge: Polygons. Sneaking this one in early. The Ancient Woodlands of Scotland. Made usin… https://t.co/SaRJ14NMCX,en,2020-11-02 21:32:17,1,6,"Edinburgh, Scotland",1033774266880282624,Strath Slater,StrathSlater,"Edinburgh, Scotland",47,94,[]
23,1323375925724094470,Day 2 #30DayMapChallenge I don't want to sound like a broken record but once again much harder than I thought! Anyw… https://t.co/t4BT5jW3gY,en,2020-11-02 21:26:22,1,2,,138810115,Pieter,PieterCappon,,10,131,[]
24,1323375455374696448,"Day 3 polygons. Line of sight from my house in Wellington, New Zealand. Viewable area as polygons. Map showing the… https://t.co/n2JG93XdKs",en,2020-11-02 21:24:30,2,5,"Wellington, New Zealand",1310659130290388992,Emory Beck,MapHustle,"Wellington, New Zealand",50,29,[]
25,1323374901185728517,"#30DayMapChallenge
#Day2 #Lines 
Ski lifts of the Alps, data from https://t.co/JE3RsLKdvQ. 
Small section of a larg… https://t.co/2LN28qsr6R",en,2020-11-02 21:22:18,1,5,"Stockholm, Sverige",1274785600466550785,spatial_occasions,spatialoccasio1,"Stockholm, Sverige",13,32,[]
26,1323374294697676800,"#DAKAR 🇸🇳 #30DayMapChallenge
@OpenStreetMapSn #QGIS https://t.co/iii9VFl9zn",und,2020-11-02 21:19:53,1,9,France,1407188011,DATA\WAX - Florian,Data_Wax,France,1283,1702,"[{'id': 1323374290025275394, 'id_str': '1323374290025275394', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/El2R573XYAIRvCc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2R573XYAIRvCc.jpg', 'url': 'https://t.co/iii9VFl9zn', 'display_url': 'pic.twitter.com/iii9VFl9zn', 'expanded_url': 'https://twitter.com/Data_Wax/status/1323374294697676800/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 848, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1131, 'h': 1600, 'resize': 'fit'}}}]"
27,1323373590167851011,"#30DayMapChallenge 
Day 2 : Lines
Contour Lines showing elevation in the Table Bay area of Cape Town, South Africa. https://t.co/je6G3A2qcE",en,2020-11-02 21:17:05,0,2,South Africa,1261357636412411905,Zelbé Boshoff,Zelbe04,South Africa,21,51,"[{'id': 1323373283975352320, 'id_str': '1323373283975352320', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/El2Q_YCX0AATntu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Q_YCX0AATntu.jpg', 'url': 'https://t.co/je6G3A2qcE', 'display_url': 'pic.twitter.com/je6G3A2qcE', 'expanded_url': 'https://twitter.com/Zelbe04/status/1323373590167851011/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 849, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1448, 'h': 2048, 'resize': 'fit'}}}]"
28,1323373435960119298,"River valleys on Mars, #30DayMapChallenge, Day 2, #Lines, Data from https://t.co/bDMNDaEYkA https://t.co/pauCDPfglQ",en,2020-11-02 21:16:28,0,4,,617684254,Michael J. Storozum,Mjstoroz,,1031,3779,"[{'id': 1323373135018819584, 'id_str': '1323373135018819584', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/El2Q2tIXgAA4taA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Q2tIXgAA4taA.jpg', 'url': 'https://t.co/pauCDPfglQ', 'display_url': 'pic.twitter.com/pauCDPfglQ', 'expanded_url': 'https://twitter.com/Mjstoroz/status/1323373435960119298/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 773, 'resize': 'fit'}, 'small': {'w': 680, 'h': 438, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1320, 'resize': 'fit'}}}]"
29,1323373393157201920,"Day 2, Lines!

I use public transit to get *everywhere*, as do most of my friends. I asked them what their fave bus… https://t.co/7wih8m7Qtd",en,2020-11-02 21:16:18,0,1,,1142165477952614400,Russell Copley,rocopley1,,286,1142,[]
30,1323373282880532480,"Día 1 Points/Puntos #30DayMapChallenge
en colaboración con @LuciaNavrro https://t.co/Yrvsv5vSl8",es,2020-11-02 21:15:52,0,4,CDMX,800934852119785472,Víctor Medel,victor_medel9,CDMX,104,160,"[{'id': 1323373116068896771, 'id_str': '1323373116068896771', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/El2Q1miWoAMoD0P.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Q1miWoAMoD0P.jpg', 'url': 'https://t.co/Yrvsv5vSl8', 'display_url': 'pic.twitter.com/Yrvsv5vSl8', 'expanded_url': 'https://twitter.com/victor_medel9/status/1323373282880532480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 849, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1448, 'h': 2048, 'resize': 'fit'}}}]"
31,1323373176353677313,#30DayMapChallenge #malaysia https://t.co/WFGwrNcaDR,und,2020-11-02 21:15:26,0,0,,28102639,Phoebe L.,pheebely,,223,153,[]
32,1323373071017922562,Retweeting to be in sync w the rest of the world doing #30DayMapChallenge  lol https://t.co/BYDNIpGVgV,en,2020-11-02 21:15:01,0,2,,28102639,Phoebe L.,pheebely,,223,153,[]
33,1323372396347314177,[Thread] Day 2- lines: I was thinking of mapping hiking trails close to the city &amp; create an interactive map in Tab… https://t.co/OW5iA629hY,en,2020-11-02 21:12:21,0,1,Hewlêr,58158991,Mohammed Dizayee,m_dizayee,Hewlêr,393,288,[]
34,1323372340332367874,"Day 2 (Lines) of #30DayMapChallenge

We are not only in love with this map because of the colour 😍, we learned some… https://t.co/0fRtC2Wxgr",en,2020-11-02 21:12:07,0,1,,1269335161335959552,the GIS girl,TheGISGirl,,32,145,[]
35,1323372182362296321,#30DayMapChallenge 2. diena. Līnijas. Autoceļi. https://t.co/vl4nae3PgP,lv,2020-11-02 21:11:29,1,2,,461965493,Kristīne,kriksine,,319,370,"[{'id': 1323372098941865986, 'id_str': '1323372098941865986', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/El2P6ZcX0AIBqFV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2P6ZcX0AIBqFV.jpg', 'url': 'https://t.co/vl4nae3PgP', 'display_url': 'pic.twitter.com/vl4nae3PgP', 'expanded_url': 'https://twitter.com/kriksine/status/1323372182362296321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1448, 'resize': 'fit'}}}]"
36,1323371558367305728,#30daymapchallenge día 2. Category is: Líneas. Esta información fue parte del estudio de movilidad de la PUCP. Se g… https://t.co/Ota5yageIt,es,2020-11-02 21:09:01,0,0,"Lima, Peru",960643730448543744,Quicque Rivera,ultra_beba,"Lima, Peru",85,658,[]
37,1323371519637028864,"Day 3 of #30DayMapChallenge. Polygons.

The majestic dormant volcano Maungawhau watches over the suburb of Mount Ed… https://t.co/B5Sm8jMG0A",en,2020-11-02 21:08:51,0,2," NZ, most of the time.",29162437,Kerrin Sime,kjsime," NZ, most of the time.",35,116,[]
38,1323371336106987526,"#30DayMapChallenge 2. Lines

Elevation contour lines with color interpolation from red to light grey based on altit… https://t.co/42Cts3ztDV",en,2020-11-02 21:08:08,1,4,"Stavanger, Norway",44981447,Tore Halset,torehalset,"Stavanger, Norway",283,734,[]
39,1323371025128706049,@timlinux @nyalldawson @jgasparGIS Oh sorry - the password is #30DayMapChallenge ;-),en,2020-11-02 21:06:54,0,0,Nødebo,509794262,Lene Fischer,Lene_Fischer,Nødebo,1893,225,[]
40,1323368717544292352,Lines: and lots of them. This is our UK pick for Day 2 of #30DayMapChallenge https://t.co/X3EisuI9zp,en,2020-11-02 20:57:43,1,5,UK,190644064,British Carto Soc.,bcsweb,UK,3269,243,[]
41,1323368239234166788,#30DayMapChallenge https://t.co/Tg87uoM3Wq,und,2020-11-02 20:55:49,1,1,"Santa Clara, CA",194706759,Aaron Williams,_arw_,"Santa Clara, CA",608,557,[]
42,1323367786018607104,"#30DayMapChallenge Day 2, lines. 
#INeedNewShoes #doyouknowthewaytosanjose https://t.co/r8clK51OmM",en,2020-11-02 20:54:01,1,6,,404240734,Barbara Kent,SDGeoGirl,,111,278,"[{'id': 1323367783862657024, 'id_str': '1323367783862657024', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/El2L_OhUYAA3vGq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2L_OhUYAA3vGq.jpg', 'url': 'https://t.co/r8clK51OmM', 'display_url': 'pic.twitter.com/r8clK51OmM', 'expanded_url': 'https://twitter.com/SDGeoGirl/status/1323367786018607104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1025, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1204, 'h': 1409, 'resize': 'fit'}, 'small': {'w': 581, 'h': 680, 'resize': 'fit'}}}]"
43,1323367442199007233,"Submission to the #30DayMapChallenge, day 2, lines. Streets of Uppsala, Sweden  @Uppsalakommun

source:… https://t.co/TArW5GUSDh",en,2020-11-02 20:52:39,1,26,"Uppsala, Sweden",1002212251,Georgios Karamanis,geokaramanis,"Uppsala, Sweden",1686,193,[]
44,1323366700809658368,"#30DayMapChallenge Day 2: Lines
#wien #vienna #maps https://t.co/wqPv7N71G6",en,2020-11-02 20:49:43,1,2,Vienna,1460179340,Austromum,Austromum,Vienna,28,60,"[{'id': 1323366615782727680, 'id_str': '1323366615782727680', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/El2K7PFXIAAeQD9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2K7PFXIAAeQD9.jpg', 'url': 'https://t.co/wqPv7N71G6', 'display_url': 'pic.twitter.com/wqPv7N71G6', 'expanded_url': 'https://twitter.com/Austromum/status/1323366700809658368/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 533, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 940, 'resize': 'fit'}, 'large': {'w': 1589, 'h': 1245, 'resize': 'fit'}}}]"
45,1323365448113676288,My hometown was the inspiration for the #30DayMapChallenge for today :) https://t.co/IeDyx6e01J,en,2020-11-02 20:44:44,1,11,,1237751233039020032,Inge,IngeTolenaars,,59,81,"[{'id': 1323365233822437378, 'id_str': '1323365233822437378', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/El2Jqy4WkAI_Ycx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Jqy4WkAI_Ycx.jpg', 'url': 'https://t.co/IeDyx6e01J', 'display_url': 'pic.twitter.com/IeDyx6e01J', 'expanded_url': 'https://twitter.com/IngeTolenaars/status/1323365448113676288/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 823, 'h': 819, 'resize': 'fit'}, 'medium': {'w': 823, 'h': 819, 'resize': 'fit'}, 'small': {'w': 680, 'h': 677, 'resize': 'fit'}}}]"
46,1323364007177310208,Day2: lines #30DayMapChallenge EPA Ireland rivers by WFD ecological status 2013-2018 https://t.co/w0FbV3zR3w https://t.co/bukvrxZ6lv,en,2020-11-02 20:39:00,1,1,Luxembourg,794282192008597504,Paul Kilgarriff,p_kil89,Luxembourg,216,335,"[{'id': 1323363988894326787, 'id_str': '1323363988894326787', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/El2IiVKXIAMKeX3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2IiVKXIAMKeX3.jpg', 'url': 'https://t.co/bukvrxZ6lv', 'display_url': 'pic.twitter.com/bukvrxZ6lv', 'expanded_url': 'https://twitter.com/p_kil89/status/1323364007177310208/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 849, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1449, 'h': 2048, 'resize': 'fit'}}}]"
47,1323363294971920387,"#30DayMapChallenge 2 - Lines

Kyiv, Ukraine.

#geopandas #folium https://t.co/IcJ0SBGRK3",et,2020-11-02 20:36:11,2,10,Україна,912239743420846080,Sergii Shchus,SergiiShchus,Україна,7,172,"[{'id': 1323362967036039168, 'id_str': '1323362967036039168', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/El2Hm2cXEAAZ_Ky.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Hm2cXEAAZ_Ky.jpg', 'url': 'https://t.co/IcJ0SBGRK3', 'display_url': 'pic.twitter.com/IcJ0SBGRK3', 'expanded_url': 'https://twitter.com/SergiiShchus/status/1323363294971920387/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 648, 'resize': 'fit'}, 'large': {'w': 1249, 'h': 674, 'resize': 'fit'}, 'small': {'w': 680, 'h': 367, 'resize': 'fit'}}}]"
48,1323363090306576385,"La journée n'étant pas finie... il est donc encore temps de poster ces lignes, gourmandes, du jour 2 du… https://t.co/06YeZzZ2z9",fr,2020-11-02 20:35:22,1,16,Versailles ,1026155967480844291,Anne L.,AlandcoC,Versailles ,744,741,[]
49,1323362499484213248,"#30DayMapChallenge Day 2: Lines. 
Added elevation to the #Montreal geobase, with animated #dataviz of the STM metro… https://t.co/6VjoNpZ3mf",en,2020-11-02 20:33:01,1,8,"Montréal, Québec",2339659308,Tyler Sloan,quorumetrix,"Montréal, Québec",424,698,[]
50,1323362462796816386,Map of estimated footpath widths using @OrdnanceSurvey MasterMap - how easy is to socially distance? -… https://t.co/fOc53vg7YL,en,2020-11-02 20:32:52,3,10,Newcastle,318026127,Craig Robson,CaRobson,Newcastle,157,198,[]
51,1323360678363701250,"#30DayMapChallenge Day 2 - Lines
Map 1: Fastest routes for 39 older African Americans and Latinos (60+) from their… https://t.co/FDWsoCj83r",en,2020-11-02 20:25:47,1,3,,910889225448439808,Dennis Kao,professorkao,,103,206,[]
52,1323360442111135744,"#30DayMapChallenge Day 1 - Points

Lighthouses in Asturias and their range (Data: https://t.co/khysneCwjM) 

Inspir… https://t.co/vieYz87ly3",en,2020-11-02 20:24:50,5,25,Asturies,62926974,Tomasral,tomasral,Asturies,76,420,[]
53,1323360380870156297,#30DayMapChallenge #Day2  Line work might not have only having an artistic focus - seems useful for a visual QAQC c… https://t.co/U0V2OnoYOs,en,2020-11-02 20:24:36,1,2,,2574612668,hannes reuter,hireuter,,197,406,[]
54,1323358939837333505,Le jour 3 du #30DayMapChallenge a déjà commencé grâce a la Nouvelle-Zélande ! Et quel démarrage ! https://t.co/uYdD9AgfOn,fr,2020-11-02 20:18:52,1,2,"Marseille, France",108928400,Jérémy Garniaux,mapperfr,"Marseille, France",806,2145,[]
55,1323358894232666120,#30DayMapChallenge #Day2 Line work (pointstopath) of address records from Day1- 28days2go (1/2) https://t.co/d6QUKelEbc,en,2020-11-02 20:18:41,1,2,,2574612668,hannes reuter,hireuter,,197,406,"[{'id': 1323358589294157825, 'id_str': '1323358589294157825', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/El2DoCFXIAEh-qS.png', 'media_url_https': 'https://pbs.twimg.com/media/El2DoCFXIAEh-qS.png', 'url': 'https://t.co/d6QUKelEbc', 'display_url': 'pic.twitter.com/d6QUKelEbc', 'expanded_url': 'https://twitter.com/hireuter/status/1323358894232666120/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1448, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 849, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]"
56,1323358719141466114,I encourage y'all to partake in the #30daymapchallenge if you want to work on your GIS chops! :) https://t.co/DHeXaOLhSs,en,2020-11-02 20:18:00,1,1,"Portland, ME",301687349,jo-sigh-ughhh,JosiahParry,"Portland, ME",1040,1197,[]
57,1323358188369043457,"#30DayMapChallenge Day 2: Lines

During this record-breaking hurricane season, I've mapped 8 storms for Platts so f… https://t.co/1ZpOEaz9F7",en,2020-11-02 20:15:53,5,7,"Denver, CO",909440854946930688,Josie Sajbel,sajbelcart,"Denver, CO",364,544,[]
58,1323358095851065344,#30DayMapChallenge - Day 2 - Lines,en,2020-11-02 20:15:31,1,0,"Warszawa, Polska",4007935455,MK,mk_krupinski,"Warszawa, Polska",345,992,[]
59,1323357991886680065,"Day 2 #30DayMapChallenge Mi primer mapa tipo joyplot. @qgis y python, con datos de INEGI y https://t.co/N66UhCDIUh… https://t.co/spB2onaSJY",es,2020-11-02 20:15:06,3,14,México,384907052,Leticia Luna,Letyludigital,México,1112,2445,[]
60,1323357769286754307,"#30DayMapChallenge Day 2 - Lines

The State Visits of Queen Elizabeth II built using @Tableau… https://t.co/9LZN4ycHDw",en,2020-11-02 20:14:13,1,2,"Portsmouth, England",722857290982952961,Simon Beaumont,SimonBeaumont04,"Portsmouth, England",4357,1159,[]
61,1323357763116957697,"#Lines can mean a lot of different things on #maps. Just check out this map of St. Lucia with libes as altitude, ri… https://t.co/SwfWTQzGSS",en,2020-11-02 20:14:12,3,18,"Cambridge, Massachusetts, USA",281545406,HarvardMapCollection,HarvardMapColl,"Cambridge, Massachusetts, USA",6372,901,[]
