tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count
1456766382826156043,"Day 5 of the #30DayMapChallenge: OSM has trail data too! Here's one of my favorite MTB loops out of Alsea, #Oregon. Thanks to @BLMOregon and @IMBA_US for the trails and @openstreetmap for the data! Made, as usual, with #Rstats and #rayshader. https://t.co/yH48wEi47J",35611566,2021-11-05 23:32:25+00:00,en,5,2,47,1,Twitter Web App,7_1456765722638499843,https://pbs.twimg.com/ext_tw_video_thumb/1456765722638499843/pu/img/nO5c1nAAb4YSqzpE.jpg,video, ,Ian Morelan,ianmorelan,False,84,86
1456761049294770179,"~ 05 osm -&gt; map asteroids 3d

data: OpenStreetMap, buildings of Lucca, Toscana

demo (desktop) -&gt; https://t.co/LbmMsv8jmJ

keyboards controls: 
- A : rotate left
- D: rotate right
- W: move

mouse: rotate view

#30DayMapChallenge https://t.co/RBIn0lhvVg",2914726517,2021-11-05 23:11:14+00:00,en,11,0,51,1,Twitter Web App,16_1456760442601279488,https://pbs.twimg.com/tweet_video_thumb/FDdz54AXEAALDl_.jpg,animated_gif, ,stefano bovio,allyoucanmap,False,735,190
1456760279660998656,"#30DayMapChallenge Day 6, Red, has just begun... here's a map of the elevation of the area surrounding Bern, Switzerland, in red tones. Darker tone, higher altitude... #RStats
Not particularly happy with it, but these maps can take quite a while... https://t.co/U7Z7iBgtzP",525654957,2021-11-05 23:08:10+00:00,en,3,0,4,0,Twitter Web App,3_1456759349133680645,https://pbs.twimg.com/media/FDdy6OhXoAUmLxM.png,photo, ,Alan Haynes,aghaynes,False,122,190
1456760215978840065,#30DayMapChallenge 5 - This was a great theme today as I've learnt a ton of stuff about @openstreetmap making this one - Sheffield city centre / transport (ahead of a trip there next week) #QGIS &amp; #GIMP https://t.co/avkTTItIIR,2224550306,2021-11-05 23:07:55+00:00,en,1,0,12,1,Twitter Web App,3_1456760108793405441,https://pbs.twimg.com/media/FDdzmceXIAEkQmK.jpg,photo, ,MonkeyOnTheMountainⓋ,Monk_Po,False,412,610
1456759382381826056,"DTT transmission sites in the UK, on the top of OSM #qgis https://t.co/55V9TDL9NO
 #30DayMapChallenge https://t.co/w71TMWJANp",3157891,2021-11-05 23:04:36+00:00,en,1,0,4,0,Twitter Web App,3_1456759024867815430,https://pbs.twimg.com/media/FDdynWiXMAYvrAA.png,photo, ,Greg,floongle,False,127,183
1456757962031124480,"As much as i love OSM, on this day 5 of #30DayMapChallenge, i cant miss the #OpenStreetMap data challenge. There are plenty of public benches in #Genève https://t.co/9Hb8gDz5fL",333342656,2021-11-05 22:58:58+00:00,en,1,0,8,0,Twitter Web App,3_1456756652099751942,https://pbs.twimg.com/media/FDdwdPSX0AYGDam.jpg,photo, ,Solange Uwera,solange_uwera,False,172,590
1456757163372597253,NEW YOUTUBE VIDEO!!! 🤍100 layers of foundation!! #Foundation #30DayMapChallenge #blender #animation #art #artist #digital #artshare #makeup #100layersofmakeup #makeupartist #artwork #aesthetic https://t.co/CgHmk4CRT8,1243424199986692096,2021-11-05 22:55:47+00:00,en,3,1,3,0,Twitter for iPhone,3_1456757160042385409,https://pbs.twimg.com/media/FDdw6zhVUAEQMsz.jpg,photo, ,bella coito,BellaCoito,False,11,40
1456756869830164480,"#30DayMapChallenge Day 5 OpenStreetMap

Not feeling very creative, so here are some lines (roads) on a dark background... Ottawa &amp; Gatineau city centers... using OSM data. https://t.co/yXN8JLNWl6",910889225448439808,2021-11-05 22:54:37+00:00,en,2,0,13,2,Twitter Web App,3_1456756372423520265,https://pbs.twimg.com/media/FDdwM9aXMAk9xRY.jpg,photo, ,Dennis Kao,professorkao,False,466,718
1456755657516978176,@ElenoAM ¡Muy bueno! Yo hice estos (entre muchos otros de librerías en la CDMX. #30daymapchallenge https://t.co/wP1s8GVijv,43004930,2021-11-05 22:49:48+00:00,es,1,0,13,0,Twitter Web App,3_1456755625367674882,https://pbs.twimg.com/media/FDdvheaXoAIGgLw.jpg,photo, ,Selva,SelvaH,False,8009,1818
1456755560506822656,"#30DayMapChallenge 
Día 5. Según la base de datos de Openstreetmap, estas son las calles que tienen y no tienen nombre en nuestro estado. https://t.co/FPkGLCT0Vp",2239825712,2021-11-05 22:49:25+00:00,es,5,1,23,1,Twitter Web App,3_1456755518958030851,https://pbs.twimg.com/media/FDdvbSAVUAMYcRv.jpg,photo, ,IIEG Jalisco,IIEGJ,False,5467,0
1456755306852200450,"🗺Estacionamiento de bicicletas en Río de Janeiro 

Día 05 - OpenStreetMap Data -#30DayMapChallenge #maps 
#QGIS #mapas #OSM #cartography #Brasil
 OpenStreetMap contributors https://t.co/6N3LQu02jO",1154257288158298112,2021-11-05 22:48:25+00:00,es,1,0,14,0,Twitter for Android,3_1456755300074078210,https://pbs.twimg.com/media/FDdvOimVQAINbJv.jpg,photo, ,geoscéntricos 🗺️,geoscentricos,False,858,303
1456753351673139202,"#30daymapchallenge Mapa de librerías de la ciudad de Oaxaca, según el Sistema de Información Cultural del Gobierno de México. https://t.co/KmhgWvKyvB",43004930,2021-11-05 22:40:38+00:00,es,4,0,15,0,Twitter Web App,3_1456753326654115840,https://pbs.twimg.com/media/FDdtbrCWUAAHPTv.jpg,photo, ,Selva,SelvaH,False,8009,1818
1456752001929334785,"#30DayMapChallenge Day 4: hexagons

Hexbin map build upon the ""fires"" detected by satellites.
Location of the #volcan indicated by the marker. 
(now only 1 day late)

#LaPalma
#Volcan https://t.co/niXwGU2E5V",41654209,2021-11-05 22:35:17+00:00,en,5,1,14,0,Twitter Web App,3_1456751952059056133,https://pbs.twimg.com/media/FDdsLqRWQAUSfMf.jpg,photo, ,Charles,CharlesTroupin,False,1249,2646
1456751407386796035,"Somehow it's already #day5 of the #30DayMapChallenge... today's theme was #OpenStreetMap. Inspired by @joannawilkin's map of Malmö, I've created a quick map of my hometown #Bath using OSM data on roads, railways, rivers and greenspace https://t.co/wPkLvjri34",925570614,2021-11-05 22:32:55+00:00,en,0,0,12,0,Twitter Web App,3_1456750997422977025,https://pbs.twimg.com/media/FDdrUF-XsAEMAxj.jpg,photo, ,Heather Chamberlain,HeatherCh100,False,579,922
1456750614289993731,"#30DayMapChallenge | Day 5 | @openstreetmap 

Another 🐝 map, another ⬡⬡⬡ map.
Made in #Rstats with #ggplot2.

#design #dataviz #beekeeping #germany https://t.co/HvoEctT0m7",3092381638,2021-11-05 22:29:46+00:00,en,17,7,223,3,Twitter Web App,3_1456750231224258568,https://pbs.twimg.com/media/FDdqnfqXEAgyxrY.jpg,photo, ,Cédric Scherer,CedScherer,False,13705,1930
1456748730103701504,"#30DayMapChallenge Day 5 - OpenStreetMap

A fun meaningless simulation using OSM Roads in Chicago

Data Source: OSM
Map made using: Unfolded Studio 
@unfoldedinc 

See the dynamic map: https://t.co/qjMDMTmpQl https://t.co/ukhTq6dnxO",54120976,2021-11-05 22:22:16+00:00,en,0,1,10,0,Twitter Web App,16_1456748565494042629,https://pbs.twimg.com/tweet_video_thumb/FDdpGiVVEAU48tS.jpg,animated_gif, ,Xun Li,lixun910,False,23,107
1456747910654304266,"#30DayMapChallenge Day 5 - OpenStreetMap
I'm using #Python to query @openstreetmap building footprints &amp; amenities within a radius of a given city. I'm plotting the most common amenity found using @matplotlib.
https://t.co/kJcaRm19mN https://t.co/1AXaTg6UhA",1192117144214896640,2021-11-05 22:19:01+00:00,en,11,1,36,1,Twitter Web App,3_1456747480889057289,https://pbs.twimg.com/media/FDdoHZ3WYAk6Dwo.jpg,photo, ,Nicole Paul,nicopurr,False,183,427
1456747286562807808,"#30DayMapChallenge : Hexagons

The Manchester worker bee is one of the best-known symbols of Manchester and has been an city emblem for over 150 years. The bee denotes Mancunians' hard work ethic and being a hive of activity.

Code: https://t.co/zc0LuC9n2A

#RStats #dataviz https://t.co/MCVK05TOTQ",1241476312222642179,2021-11-05 22:16:32+00:00,en,3,0,14,0,Twitter Web App,3_1456747136071180292,https://pbs.twimg.com/media/FDdnzVUXIAQ91uJ.jpg,photo, ,Near and Distant,NearandDistant,False,124,382
1456746228763566081,"#30DayMapChallenge 
Day 5 - Data challenge: OpenStreetMap

Bike Lanes in Cologne, Germany (#Köln)

Created in #rstats with #ggplot2 https://t.co/ZPPXrq2VWi",1139059532,2021-11-05 22:12:20+00:00,en,6,2,38,0,Twitter Web App,3_1456746206974054402,https://pbs.twimg.com/media/FDdm9QKWEAIQ4ZH.jpg,photo, ,Ansgar Wolsing,_ansgar,False,367,1014
1456745987712688133,"#30DayMapChallenge Day 5: Open Street Maps. Tried making a street map of the BCR using only OSM IDs. Didn't quite get there. Added the lines back in - zoom in to see the IDs.
#rspatial #RStats https://t.co/JkZQqdRaQe",1222519447165886465,2021-11-05 22:11:23+00:00,en,4,1,7,0,Twitter Web App,3_1456745450090946571,https://pbs.twimg.com/media/FDdmRMjWYAsizQV.jpg,photo, ,Anirudh,_anirudhgovind,False,313,1500
1456745833140002819,"A late entry for Day 5 of #30DayMapChallenge, on the OpenStreetMap theme.
Map showing the extent of setted streets or ""cobbles"" in central Edinburgh, coloured in blue. 
Paved road and paths surfaces are grey, orange for everything else.
Still some missing info to map... https://t.co/dSCcB7LWv0",300339493,2021-11-05 22:10:46+00:00,en,2,0,14,0,Twitter Web App,3_1456744925794607104,https://pbs.twimg.com/media/FDdlyrZXIAArlr3.jpg,photo, ,OpenStreetMap Alba / Scotland,OSMScotland,False,1213,1217
1456744278269386754,"Just LA's Avenues and Streets

Day 5 - @openstreetmap  
#30DayMapChallenge https://t.co/fjulPU0I3s",17183730,2021-11-05 22:04:35+00:00,en,1,1,7,0,Twitter Web App,3_1456743626680139776,https://pbs.twimg.com/media/FDdknD0VgAAeF78.jpg,photo, ,Omar Ureta,theworksla,False,675,1275
1456743335591305218,"#30DayMapChallenge
Día 5 = #OpenStreetMap #OSM 
Superficie de Rodamiento de la Ciudad de Guadalajara. https://t.co/JwUz4Thyzc",1047506642537992194,2021-11-05 22:00:50+00:00,es,1,0,6,0,Twitter Web App,3_1456743237385850886,https://pbs.twimg.com/media/FDdkQZlWEAYSinp.jpg,photo, ,Spondia Purpurea,vestefaniav,False,48,303
1456742428443037696,"Late Submission  for:
#Day 4: Hexagon
#30DayMapChallenge 
Mwanza City: Population Density https://t.co/erKMG98eWh https://t.co/q47Ydpd1a9",2166738780,2021-11-05 21:57:14+00:00,en,3,0,9,1,Twitter for Android,3_1456742403507896327,https://pbs.twimg.com/media/FDdjf3JWQAcZzFo.jpg,photo, ,Mvano Jr,mvanorashid,False,348,532
1456741419834658818,"Day 05: Data challenge 1: OpenStreetMap
#30DayMapChallenge
Ternopil. Ukraine.
#QGIS #OpenStreetMap
Source: OpenStreetMap contributors. https://t.co/IKjOkplEtu",14992557,2021-11-05 21:53:14+00:00,en,10,2,100,1,Twitter Web App,3_1456741295402192897,https://pbs.twimg.com/media/FDdifXIXEAEXmsE.jpg,photo, ,gontsa,gontsa,False,5062,1463
1456740896536420359,"Day 5 of #30DayMapChallenge 2021 - OpenStreetMap
T-virus outbreak in my small village (Oricola) - Python, Matplotlib
Inspired by one of my favorite childhood games: Resident Evil 3 https://t.co/aYHwKd6gQD",1225029150433579010,2021-11-05 21:51:09+00:00,en,3,1,12,0,Twitter Web App,3_1456740655410069505,https://pbs.twimg.com/media/FDdh6G-WQAEwcvV.jpg,photo, ,Ivan D.,ivanziogeo,False,93,182
1456740831512121345,"#30DayMapChallenge day 5 is the #OpenStreetMap challenge day. Here's the locations of doctors surgeries and clinics in Bern, Switzerland. https://t.co/4pZjlonMle",525654957,2021-11-05 21:50:53+00:00,en,1,0,7,0,Twitter Web App,3_1456740689602043907,https://pbs.twimg.com/media/FDdh8GWWYAMRP17.png,photo, ,Alan Haynes,aghaynes,False,122,190
1456739833175498752,"#30DayMapChallenge day 5 OSM data ✔️
I used this amazing blueprint basemap by OpenStreetMap and I just made an “architect”blueprint layout (kind of) cause I remembered the days i was in college and did drawings like that by hand!! (mechanical ones, and without undo!) ✍️ https://t.co/3QVx0wY5sE",553432676,2021-11-05 21:46:55+00:00,en,6,2,112,1,Twitter for iPhone,3_1456739815836327936,https://pbs.twimg.com/media/FDdhJPUXoAAm5pO.jpg,photo, ,Io Dogani,ioddg,False,140,403
1456739160082026496,"¿Dónde están las estaciones ECOBICI, los Biciestacionamientos y las Ciclovías? 

Para el #30DayMapChallenge va este mapa en QGIS que usa datos de @LaSEMOVI en el Portal de @LaAgenciaCDMX  

Consulta los datos acá👇
https://t.co/DaoBGJWJqD https://t.co/26vq3lGbTi",883380487049302016,2021-11-05 21:44:15+00:00,es,2,1,13,0,Twitter Web App,3_1456738920289419268,https://pbs.twimg.com/media/FDdgVHJWQAQ0e7k.jpg,photo, ,Raúl Castellanos,rulocastellanos,False,954,1277
1456739158064521222,Day 5: Campsites within 2 miles of the Appalachian Trail #30DayMapChallenge https://t.co/o3QsSrdPyn,275677658,2021-11-05 21:44:14+00:00,en,2,1,11,0,Twitter Web App,3_1456739145083142146,https://pbs.twimg.com/media/FDdgiMkWQAIMhX6.png,photo, ,Keith Jenkins,kgjenkins,False,1325,201
1456739006830555142,#30DayMapChallenge How the canal waterways are still really important in UK and can still shape the future of #ukhousing.For this #day5 I have filtered waterways canals and the Cities and Towns within 10 km to show how important are those middle size cities connected still. https://t.co/nLhFqtjQv3,718494860,2021-11-05 21:43:38+00:00,en,3,1,13,1,Twitter Web App,3_1456738949653835779,https://pbs.twimg.com/media/FDdgW0iXsAMDAZR.jpg,photo, ,GeoMariano,Geo_mpm,False,818,1282
1456737792642404354,"#30DayMapChallenge Day 5. Data challenge 1: OpenStreetMap

'Clickable Bubbles'  🗺️

The visualization below shows nodes from the OpenStreetMap data for a selected zone.

Live: https://t.co/irjjaOJVVH

#D3js #OpenStreetMap #OverpassApi #OverpassTurbo #osmtogeojson https://t.co/u7HstZGbc8",1082711230459060224,2021-11-05 21:38:49+00:00,en,0,0,6,0,Twitter Web App,16_1456737573527855114,https://pbs.twimg.com/tweet_video_thumb/FDdfGuEXoAoneDs.jpg,animated_gif, ,MapTheClouds,maptheclouds,False,393,456
1456737163274383361,"Accidentally used @unfoldedinc's globe mode as @splinetool ... Happy Mohawk Earth at disco😌🕺
#30DayMapChallenge https://t.co/PORs0xuEh0",1697125616,2021-11-05 21:36:19+00:00,en,1,1,13,0,Twitter Web App,7_1456735664938971138,https://pbs.twimg.com/ext_tw_video_thumb/1456735664938971138/pu/img/wrDPRJzu8wBGkCbT.jpg,video, ,Chun 🌊,chunonline,False,992,405
1456736122223185923,"#30DayMapChallenge Day 5: OpenStreetMap
In which I programatically colour in Southern Ontario based on the different grids Python can delineate (with data from OpenStreetMap). https://t.co/yEdjww3MH3",759988092,2021-11-05 21:32:11+00:00,en,2,1,8,0,Twitter Web App,3_1456733746284142592,https://pbs.twimg.com/media/FDdbn8eXIAA9ZXX.jpg,photo, ,Matthew Law,Iawmatthew,False,201,89
1456736078682066945,"#30DayMapChallenge

Day 4 - Hexagons
Average mobile connection speeds in East Bolivia.

Día 4 - Hexágonos
Velocidades promedios de conexión móvil al este de Bolivia.

Source/Fuente: Ookla Global Mobile Network Performance.
Prepared/Elaborado: QGIS &amp; LibreOffice Impress https://t.co/ZVMx4EhzTY",38113384,2021-11-05 21:32:00+00:00,es,1,0,7,0,Twitter Web App,3_1456735746551947270,https://pbs.twimg.com/media/FDddcYDXoAYWPQ0.png,photo, ,Eric Armijo,rcrmj,False,177,144
1456735514107818000,"Blue plaques of Leeds .
 Data from @DataMillNorth #LeedsCivicTrust.

#30DayMapChallenge  #day5 #OpenStreetMap #RStats  #TidyTuesday https://t.co/vQeCeyKn9m",112372635,2021-11-05 21:29:46+00:00,en,4,1,12,0,Twitter Web App,3_1456734436171698180,https://pbs.twimg.com/media/FDdcQGgX0AQREte.jpg,photo, ,Mahmud Rahman,bwin89,False,167,733
1456734192595841027,"#30DayMapChallenge 
Day 5. OpenStreetMap
Road Network in Zapopan.
#Qgis #OSM https://t.co/muRcrt1ndf",90482529,2021-11-05 21:24:30+00:00,en,1,0,4,0,Twitter Web App,3_1456733765225623556,https://pbs.twimg.com/media/FDdbpDCXMAQhWRo.jpg,photo, ,Gustavo Rodriguez,guroal,False,461,2510
1456732384427012096,"Day 3 Polygons- resource rich, low population. Mining leases in Queensland from 1960 to 2021 #30DayMapChallenge https://t.co/qZ76hDB6mp",1415047505461448704,2021-11-05 21:17:19+00:00,en,1,0,4,0,Twitter for iPhone,16_1456732370875215873,https://pbs.twimg.com/tweet_video_thumb/FDdaX4rUcAEcnv3.jpg,animated_gif, ,Andrew Fletcher,AndrewF11526574,False,99,258
1456730285698080769,"#30DayMapChallenge 
day 5 - #OSM

tried to write a #QGIS plugin which allows to automatically load osm shp layers downloaded from @geofabrik and style them to a similar @openstreetmap tiles

src https://t.co/36E4A3IVF9 https://t.co/wBh1swtPso",1311757794417283072,2021-11-05 21:08:59+00:00,en,1,0,8,0,Twitter Web App,3_1456729844943818757,https://pbs.twimg.com/media/FDdYE22WEAU6TYo.jpg,photo, ,mjeż.gis,mjezgis,False,18,26
1456728926743629824,#Postcodes with H E X characters of #GB displayed as #hexagons #day4 #30DayMapChallenge. https://t.co/plFm9whRvb,17373869,2021-11-05 21:03:35+00:00,en,0,1,5,0,Twitter Web App,3_1456728683830513664,https://pbs.twimg.com/media/FDdXBRXXEAAXIcS.png,photo, ,Hexagon Geospatial,HexGeospatial,False,9989,383
1456728882367942664,"Day 5:(OpenStreetMap)

Jeddah the bride of the red sea 🌊 

Using mapstyle and inkscape for the final look

 #30DayMapChallenge https://t.co/ZtI6liRgUJ",1454894840,2021-11-05 21:03:24+00:00,en,5,0,12,0,Twitter for iPhone,3_1456728875405303815,https://pbs.twimg.com/media/FDdXMbCWYAc_9tM.jpg,photo, ,Noura | نـوره,nourabw95,False,207,142
1456725523162349577,"Been working w/ Ghana dataset lately, so here's for #30DayMapChallenge Day 5: #osm building footprints + late post on builtup polygons (data: https://t.co/AmqV9MXqLu) &amp; #osm building density hexagons (10x10km grid) of Ghana https://t.co/uAlqFqyhkS",969384567894241280,2021-11-05 20:50:04+00:00,en,1,1,5,0,Twitter for Android,3_1456725520603828232,https://pbs.twimg.com/media/FDdUJJbWUAgArrm.jpg,photo, ,Afif,geografif,False,125,358
1456724004555968521,"Día 4 | Hexágonos
#30DayMapChallenge

Promedio de incendios forestales por temporada en Chile central. Cada hexágono cuenta el número de incendios en 80 km².

Con datos (2010-2018) de @conaf_minagri https://t.co/oea3kbyBv6",1132858101940539392,2021-11-05 20:44:01+00:00,es,14,6,62,3,Twitter Web App,3_1456723061923880960,https://pbs.twimg.com/media/FDdR6CIXoAAWrRe.jpg,photo, ,Pedro Bonacic Vera,pibonacic,False,70,442
1456723575474425863,"Received a couple of requests for a population density map of New Zealand, so here it is! Got sidetracked by #30DayMapChallenge. 😅

 #rayshader adventures, an #rstats tale https://t.co/amYzoRMbpb",946151815,2021-11-05 20:42:19+00:00,en,17,1,92,1,Twitter Web App,3_1456723407236702211,https://pbs.twimg.com/media/FDdSOIhXIAMob-H.jpg,photo, ,flotsam,researchremora,False,2749,968
1456721612489646084,"Day 5-OpenStreetMap #30DayMapChallenge 
Trotro lines Accra
Data from #OpenStreetMap with @qgis #Accra #trotro #Afrochella2021 https://t.co/lV41nBl8QY",2736231898,2021-11-05 20:34:31+00:00,en,4,0,16,0,Twitter Web App,3_1456721156602540037,https://pbs.twimg.com/media/FDdQLIQXMAUw8up.jpg,photo, ,Angela Teyvi,AngelaTeyvi,False,152,498
1456719850970177539,"#30DayMapChallenge Day 5: Data from OpenStreetMap

What better way to celebrate November 5th than with a map inspired by ""V for Vendetta""? https://t.co/Flt9CfQqGU",1278340072689958913,2021-11-05 20:27:31+00:00,en,1,0,13,0,Twitter Web App,3_1456719691049746432,https://pbs.twimg.com/media/FDdO10pWQAAjp33.jpg,photo, ,David Sherman,CartoDBS,False,89,97
1456719039246467076,"Day 5 of the #30DayMapChallenge - Data challenge 1: OpenStreetMap. 
Here is a street network map of a little town of Rexton, New Brunswick as a graph of edges and nodes. https://t.co/BVDutpCNq5",223258375,2021-11-05 20:24:18+00:00,en,1,0,10,0,Twitter Web App,3_1456718864562081795,https://pbs.twimg.com/media/FDdOFtvVUAMbIYv.png,photo, ,Jeff Deurloo,jdeurloo10,False,412,4563
1456718810115837952,"Day 5: OpenStreetMap! (also hexagons again)

% of intersections between foot &amp; motor that are missing a crossing tag

This was a fun one!  A blog post will be out in the next few days explaining how I created this data 🤓

#30DayMapChallenge #PostGIS #OpenStreetMap https://t.co/WZX3v2COmZ https://t.co/U9QID4z5Pn",987422088,2021-11-05 20:23:23+00:00,en,2,1,6,0,Twitter Web App,3_1456718260980703238,https://pbs.twimg.com/media/FDdNilOUYAYHYh5.jpg,photo, ,RustProof Labs 🐘,RustProofLabs,False,480,596
1456716531849695232,"Day 5 of the #30DayMapChallenge: @openstreetmap data

Don't usually find myself in positions to use this data. Generally I prefer to make maps of things far away from street, so for this one I stuck close to home with a simple view of Bend. https://t.co/rTU1wNtVK2",13320952,2021-11-05 20:14:20+00:00,en,2,2,54,0,Twitter Web App,3_1456716263703592978,https://pbs.twimg.com/media/FDdLuUyWQBIJ-4O.jpg,photo, ,Chaney Swiney,_chaney,False,499,376
1456714165029068804,#30DayMapChallenge OSM road network in Nairobi and surroundings visualised using #Keplergl https://t.co/Qgb2oFhWcP,480955842,2021-11-05 20:04:56+00:00,en,2,0,5,0,Twitter for Android,3_1456714160687943686,https://pbs.twimg.com/media/FDdJz6cWEAYSwdK.jpg,photo, ,Tim Lamec,LamecTim,False,134,393
1456713736274784258,"#30DayMapChallenge
Day 5⃣ : Data challenge OSM 
I just grabbed some part of road connections🛣️ in the beautiful city of Mombasa, Kenya🇰🇪 using quickOSM Plugin in #QGIS 
#gischat https://t.co/CKV9OGVBY9",1354114698837422082,2021-11-05 20:03:13+00:00,en,3,1,5,0,Twitter Web App,3_1456713723796668422,https://pbs.twimg.com/media/FDdJae5WQAYhLQe.jpg,photo, ,Swaz_725 ,725Hemed,False,310,1475
1456713515163602945,"Day 5 of #30DayMapChallenge - Data Challenge 1; OpenStreetMap.
So today I made a map of road networks in the top tourist destination along the Kenyan coast, Mombasa city. 
Data source: OpenStreetMap
Made with @qgis https://t.co/1Pq7sH816P",2163188711,2021-11-05 20:02:21+00:00,en,2,0,5,0,Twitter Web App,3_1456713450508390402,https://pbs.twimg.com/media/FDdJKk0WEAIcDVA.jpg,photo, ,tYsOn,tyson_okoth,False,765,655
