,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
120,1326285121595596802,"Day 10 of #30DayMapChallenge - Grid
USA Power Grid. Made with R. Data source: HIFLD Open GP - Energy https://t.co/8CWC6K2HPJ",en,2020-11-10 22:06:28,1,7,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}]",2593554955,Kapazitätsdiode,varaktor,,28,182,http://pbs.twimg.com/media/EmfpQOYXYAA_Qwp.png,https://t.co/8CWC6K2HPJ
121,1326284410782707712,"Day 1 - Points #30DayMapChallenge 
It's never late to make a map!

Distribution of windmills and wind turbines in the Netherlands. After the idea came to me, I found out it's already been created. But I designed one in my own style anyway:) https://t.co/SZAy2cduPi",en,2020-11-10 22:03:39,2,9,"[{'text': '30DayMapChallenge', 'indices': [15, 33]}]",1037423341,Valeriia Shurupina,valeriiashur,Munich-Vienna-Dresden-Enschede,44,156,http://pbs.twimg.com/media/Emfon57XUAAkMhc.jpg,https://t.co/SZAy2cduPi
122,1326283201543884802,"#30DayMapChallenge 
Día 10: Grid.
Conoce la Red Geodésica Estatal Pasiva en el Área Metropolitana de Guadalajara. 
https://t.co/F5KRE83GHN

Más a detalle en:
https://t.co/VwxGUzpX9e https://t.co/JUyfbinyUd",es,2020-11-10 21:58:51,2,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2239825712,IIEG Jalisco,IIEGJ,"Calzada de los Pirules #71, Ciudad Granja, Zapopan, Jalisco",4761,0,http://pbs.twimg.com/media/Emfna-DXMAEdKCu.jpg,https://t.co/F5KRE83GHN
123,1326281715409711106,"#30DayMapChallenge - Day 10: Grid
Late submission... but not out of charge!
London 2 km² diamond grid for car charging point density 🚗🔌
Data from #OrdnanceSurvey and #OpenStreetMap processed in QGIS https://t.co/eK1QYlEqyx",en,2020-11-10 21:52:56,2,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'OrdnanceSurvey', 'indices': [146, 161]}, {'text': 'OpenStreetMap', 'indices': [166, 180]}]",148715617,Federica Gaspari,fede_gaspari,Arona,280,358,http://pbs.twimg.com/media/EmfkmbXXYAEfljv.jpg,https://t.co/eK1QYlEqyx
125,1326281593942667265,"#30DayMapChallenge - Day 10: Grid

A _more_ National Grid.

Surprisingly, there isn’t one GB-wide “National Grid”, so there’s not a single ‘official’ source for open data on electricity transmission.

https://t.co/5m5ZtTdAQL

 Instead, I queried @openstreetmap for their data. https://t.co/MjNkrAna5J",en,2020-11-10 21:52:27,2,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",12620762,Mike Coats,MikeCoatsDotCom,"Inverness, Scotland",292,1175,http://pbs.twimg.com/media/EmfmE_EW8AIV_L6.jpg,https://t.co/5m5ZtTdAQL
126,1326281502771048454,"Going to have to start pulling some two-a-day maps.  
Catching up with post-election day 4 #30DayMapChallenge. Hexagons. 

Wisconsin Spring Primary (April 7) rejected absentee ballots.

https://t.co/h9fCUNlYPD https://t.co/HtvARjLIsu",en,2020-11-10 21:52:06,2,6,"[{'text': '30DayMapChallenge', 'indices': [91, 109]}]",42470250,Erin Caughey,erin_caughey,Milwaukee,1176,1856,http://pbs.twimg.com/media/EmflQKGXMAM9iht.jpg,https://t.co/h9fCUNlYPD
127,1326280630141939718,"#30DayMapChallenge 10. Grid.

Playing with elevation grid of Greenland from GEBCO/IBCAO in QGIS. https://t.co/fbhjud5rii https://t.co/GFBe8ujW5d",en,2020-11-10 21:48:37,1,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",44981447,Tore Halset,torehalset,"Stavanger, Norway",290,738,http://pbs.twimg.com/media/Emfk_Z5W4AA427A.jpg,https://t.co/fbhjud5rii
128,1326279751615574023,"Tonight, a map, a comic book, the Tokyo of the 50s and a beautiful comic book #tokyosanpo from Florent Chavouet .. which transcribes his experience in this amazing city

#oldmap #tokyo #comic #bd #bandedessinee #architecture #urbanisme #habiterlaville #30daymapchallenge https://t.co/fT3xUBAXG3",en,2020-11-10 21:45:08,1,3,"[{'text': 'tokyosanpo', 'indices': [78, 89]}, {'text': 'oldmap', 'indices': [170, 177]}, {'text': 'tokyo', 'indices': [178, 184]}, {'text': 'comic', 'indices': [185, 191]}, {'text': 'bd', 'indices': [192, 195]}, {'text': 'bandedessinee', 'indices': [196, 210]}, {'text': 'architecture', 'indices': [211, 224]}, {'text': 'urbanisme', 'indices': [225, 235]}, {'text': 'habiterlaville', 'indices': [236, 251]}, {'text': '30daymapchallenge', 'indices': [252, 270]}]",1269597124406239233,Mapmapnmap,mapmapnmap,"Rennes, France",139,757,http://pbs.twimg.com/media/EmfkSFsWEAE6JEh.jpg,https://t.co/fT3xUBAXG3
129,1326279172545785859,"#30DayMapChallenge Day 10 - Grid

Number of education facilities per 5km² (Data: https://t.co/KkWO1JxHrh) https://t.co/wIBXSZZEgL",en,2020-11-10 21:42:50,1,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",62926974,Tomasral,tomasral,Asturies,80,427,http://pbs.twimg.com/media/EmfjtarW4AEAcf4.jpg,https://t.co/KkWO1JxHrh)
130,1326278948146307072,#Day10 Wildlife collisions with road vehicles on 10 km grids year 2019 in Finland. Visualised with #Aerialod. Data from Statistics Finland's experimental Game-animal collision statistics: https://t.co/sF8xnK05Hf #30DayMapChallenge https://t.co/lNxOXJTix6,en,2020-11-10 21:41:56,1,10,"[{'text': 'Day10', 'indices': [0, 6]}, {'text': 'Aerialod', 'indices': [99, 108]}, {'text': '30DayMapChallenge', 'indices': [212, 230]}]",1466897384,Matti Kokkonen,MattiJKokkonen,,187,282,http://pbs.twimg.com/media/EmfjrIpXUAANH6I.jpg,https://t.co/sF8xnK05Hf
131,1326278454237605894,"#30DayMapChallenge
#Day_10
#Grids 
#Carabassí
#Biogeography https://t.co/ZlM7tncqeK",und,2020-11-10 21:39:59,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day_10', 'indices': [19, 26]}, {'text': 'Grids', 'indices': [27, 33]}, {'text': 'Carabassí', 'indices': [35, 45]}, {'text': 'Biogeography', 'indices': [46, 59]}]",605417877,Daniel Ibáñez Campos,dic1991,Barcelona,60,577,http://pbs.twimg.com/media/EmfjNSyXIAA6bqq.jpg,https://t.co/ZlM7tncqeK
132,1326278313229348864,"Day 10 of the #30DayMapChallenge with @OmniSci : Grid

Global Mean Precipitation May-August 2020 using GPCP Version 2.3 Combined Precipitation Gridded Data Set

Source Data
https://t.co/KjrzPY8pRa https://t.co/qAS8QP98zG",en,2020-11-10 21:39:25,1,2,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}]",623327023,Anton1o,AFCotroneo,,191,1308,http://pbs.twimg.com/media/EmfjB2EWMAEzf7s.jpg,https://t.co/KjrzPY8pRa
133,1326277013439700992,"[Thread] Trying to catchup! 
Day 4- Hexagon: Green areas in Erbil city (band of 500m2) 
Day 5- Blue: seasonal streams in Kurdistan. #30DayMapChallenge #OSM https://t.co/tjjgQwPFuy",en,2020-11-10 21:34:15,2,2,"[{'text': '30DayMapChallenge', 'indices': [132, 150]}, {'text': 'OSM', 'indices': [151, 155]}]",58158991,Mohammed Dizayee,m_dizayee,Hewlêr,391,291,http://pbs.twimg.com/media/EmfesrmXcAQAi_E.jpg,https://t.co/tjjgQwPFuy
134,1326274543812550669,Count of residential dwellings around the England-Scotland border #30DayMapChallenge #day10 #grids #urbanism https://t.co/kT15MzdXVh,en,2020-11-10 21:24:26,2,14,"[{'text': '30DayMapChallenge', 'indices': [66, 84]}, {'text': 'day10', 'indices': [85, 91]}, {'text': 'grids', 'indices': [92, 98]}, {'text': 'urbanism', 'indices': [99, 108]}]",318026127,Craig Robson,CaRobson,Newcastle,165,200,http://pbs.twimg.com/media/EmffIKwXUAA2xVe.png,https://t.co/kT15MzdXVh
135,1326271914013241344,"#30DayMapChallenge 
Day 10: Grid - Gridded Agricultural Fields. Thomas Jefferson helped pass the National Land Ordinance of 1785, which organized how the American West was divided and settled into this mesmerizing grid pattern #scienceandart https://t.co/jKEJRQ4piL",en,2020-11-10 21:13:59,1,17,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'scienceandart', 'indices': [227, 241]}]",333524694,Christopher Pollard,CRVanPollard,"Philadelphia,PA",997,1207,http://pbs.twimg.com/media/EmfdLjeW4AMzwpz.jpg,https://t.co/jKEJRQ4piL
136,1326270257003163660,"It's #30DayMapChallenge Day 10: Grid, so here's the Earth's surface rendered from using various gridded DEMs and bathymetry datasets, including USGS SRTM30 &amp; Smith and Sandwell global 1-minute grid as compiled by @eatlas_org_au. Kind of looks like a fancy biscuit. https://t.co/DPZVpCg0Q4",en,2020-11-10 21:07:24,2,26,"[{'text': '30DayMapChallenge', 'indices': [5, 23]}]",798523409286266880,Dan Harris,DiasporaDan,"Nethy Bridge, Scotland",894,1514,http://pbs.twimg.com/media/Emfas10XcAMSoEY.jpg,https://t.co/DPZVpCg0Q4
137,1326269524564471808,"Day 10: Grid
#30DayMapChallenge https://t.co/XZnw7dDg6A",en,2020-11-10 21:04:30,2,12,"[{'text': '30DayMapChallenge', 'indices': [13, 31]}]",1233423602948694017,Nic,DrNicNacks,,10,32,http://pbs.twimg.com/media/EmfbFwXW8AU0RZG.jpg,https://t.co/XZnw7dDg6A
138,1326267610497953794,"Day 10 (Grid) of the #30DayMapChallenge 
#SuperMario World Map but Mazovian Refinery &amp; Petrochemical Works #Płock Refinery https://t.co/27iYB6A9ih https://t.co/090JAqoOvj",en,2020-11-10 20:56:53,2,3,"[{'text': '30DayMapChallenge', 'indices': [21, 39]}, {'text': 'SuperMario', 'indices': [41, 52]}, {'text': 'Płock', 'indices': [111, 117]}]",2267573202,Tomasz Skowroński,tsskowronski,,52,58,http://pbs.twimg.com/media/EmfYbEwWEAIOpis.jpg,https://t.co/27iYB6A9ih
139,1326265695408164867,"Day 10 of #30DayMapChallenge / Grid

Monthly total precipitation at Prague-Klementinum observatory between the years 1961-2019.

Data from @CHMUCHMI
Made with #Excel. https://t.co/D6fVt1ecDK",en,2020-11-10 20:49:17,1,9,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}, {'text': 'Excel', 'indices': [159, 165]}]",3494716935,Eliška Vlčková,vlckel,Česká republika,136,149,http://pbs.twimg.com/media/EmfXnuiWEAEv_1y.jpg,https://t.co/D6fVt1ecDK
140,1326265553640546304,"Tile Grid Map of Ukraine
This is an attempt to make this type of map for Ukraine
#30DayMapChallenge Day 10: Grid
#QGIS, #Inkscape, #OpenStreetMap contributors https://t.co/3JPqrglKD8",en,2020-11-10 20:48:43,10,77,"[{'text': '30DayMapChallenge', 'indices': [81, 99]}, {'text': 'QGIS', 'indices': [113, 118]}, {'text': 'Inkscape', 'indices': [120, 129]}, {'text': 'OpenStreetMap', 'indices': [131, 145]}]",14992557,gontsa,gontsa,"Cherkasy, Ukraine",4524,1413,http://pbs.twimg.com/media/EmfXU30XYAYMI97.jpg,https://t.co/3JPqrglKD8
141,1326263976544657413,#30DayMapChallenge toned down the colors a bit https://t.co/b1uV1Smarb,en,2020-11-10 20:42:27,2,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1000055398697709569,Eliav S-T,est987,Israel,311,1676,http://pbs.twimg.com/media/EmfV8xPXMAISDBf.jpg,https://t.co/b1uV1Smarb
142,1326263156415606786,"#30DayMapChallenge  Grid, #Africa #Attentats contre des #Civils   Global Terrorism Database 1970-2018; https://t.co/O9ayn1w6My",ro,2020-11-10 20:39:11,1,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Africa', 'indices': [26, 33]}, {'text': 'Attentats', 'indices': [34, 44]}, {'text': 'Civils', 'indices': [56, 63]}]",2493409233,SIG & Geomatique,geocarta,,283,167,http://pbs.twimg.com/media/EmfUhy6WEAARquz.png,https://t.co/O9ayn1w6My
143,1326262542612779019,"#30DayMapChallenge #Day10 #Grid 
 
Pour le thème du jour, je vous mets au défi de résoudre cette grille de mots cartés.

Il y a des pays, des villes et une rivière à trouver !

Partition à 4 mains avec @Fortissimots ⤵️ https://t.co/NR56dreURt",fr,2020-11-10 20:36:45,7,21,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day10', 'indices': [19, 25]}, {'text': 'Grid', 'indices': [26, 31]}]",732695379288961026,ArtisansCartographes,Artisans_Cartos,www.cartapaname.fr,2057,920,http://pbs.twimg.com/media/EmfSudLXEAAphyN.jpg,https://t.co/NR56dreURt
144,1326262362429648897,"map showing the population density in the administrative regions of the Saudi Arabia
#30DayMapChallenge #GIS #KSA https://t.co/JTFUnAxmwi",en,2020-11-10 20:36:02,4,6,"[{'text': '30DayMapChallenge', 'indices': [85, 103]}, {'text': 'GIS', 'indices': [104, 108]}, {'text': 'KSA', 'indices': [109, 113]}]",600827679,مـحمّد,iMohamedlil,"الشرقية, السعودية ",1211,391,http://pbs.twimg.com/media/EmfUGZbXYAA2exr.jpg,https://t.co/JTFUnAxmwi
146,1326260269832687618,Densidad de feminicidios en Jalisco 2018 a 2020 @msalguerb @sonia_ssi @RubiBobadilla @YunuenMoraR   @GabrielaInforma @elsamarthagtz #30DayMapChallenge https://t.co/DDXryRHi2M,es,2020-11-10 20:27:43,9,10,"[{'text': '30DayMapChallenge', 'indices': [132, 150]}]",97729765,Carlos Ruiz,cruizch,"Guadalajara, México",252,89,http://pbs.twimg.com/media/EmfSpIwXMAARsgR.jpg,https://t.co/DDXryRHi2M
147,1326259971751895040,"Day 10- #30DayMapChallenge 
Theme: Grid.

Used an Ordnance Survey 100km Grid alongside National Grid (and SSE) data to display Electricity Substations. Some problems in QGIS today, but a great learning curve. Experimented with 'Draw Effects' to add a subtle glow to the points. https://t.co/xiOYEbwCdB",en,2020-11-10 20:26:32,1,3,"[{'text': '30DayMapChallenge', 'indices': [8, 26]}]",2149588681,Claire Powell,Pow__C,,85,295,http://pbs.twimg.com/media/EmfSajNW4AE5WQ6.jpg,https://t.co/xiOYEbwCdB
148,1326259807544815619,"#30DayMapChallenge Day 10: Grids. DBH distribution of living trees on the 10 ha research plot in 10 subplots of 1ha each. 
Data from https://t.co/230bpyNHFj
Made with #RStats #rspatial https://t.co/geY4YczYZY",en,2020-11-10 20:25:53,4,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'RStats', 'indices': [167, 174]}, {'text': 'rspatial', 'indices': [175, 184]}]",993008496152064001,Jonas Stillhard,JonasStillhard,,107,242,http://pbs.twimg.com/media/EmfRtitW8AYeWCM.png,https://t.co/230bpyNHFj
149,1326259068202315778,"Day 10- #30DayMapChallenge 
Theme: Grid.

Used an Ordnance Survey 100km Grid alongside National Grid (and SSE) data to display Electricity Substations. Some problems in QGIS today, but a great learning curve. Experimented with 'Draw Effects' to add a subtle glow to the points. https://t.co/mxh3xtdEvB",en,2020-11-10 20:22:57,1,2,"[{'text': '30DayMapChallenge', 'indices': [8, 26]}]",2149588681,Claire Powell,Pow__C,,85,295,http://pbs.twimg.com/media/EmfRl-rWEAwkuGN.jpg,https://t.co/mxh3xtdEvB
150,1326258117861134337,"#30DayMapChallenge Day 6 - Red
The @RidePATCO Speedline, from Philadelphia into the South Jersey suburbs, depicted as a red line on regional transit maps. Here, I place a transit-map-style line on an at-scale base map, and rotated it to fit in a retro-style strip map: https://t.co/07QqSNfG7n",en,2020-11-10 20:19:10,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2911550919,Philip Pierdomenico,PhilPierdo,"Philadelphia, PA",389,281,http://pbs.twimg.com/media/EmfQbYmXEAEs-tI.jpg,https://t.co/07QqSNfG7n
151,1326255150143598593,"10 : Grid

Quartier de l’Eixample (« extension ») de Barcelone

Issu de l’extension de la ville à la fin du 19ème siècle https://t.co/cWAKZkdBL2

#30DayMapChallenge https://t.co/wTiWMx3ism",fr,2020-11-10 20:07:23,2,1,"[{'text': '30DayMapChallenge', 'indices': [146, 164]}]",6062412,Tristram Gräbener 🚲,tristramg,Paris,1177,364,http://pbs.twimg.com/media/EmfNXRbXIAMwFSJ.jpg,https://t.co/cWAKZkdBL2
152,1326254079765602305,"#30DayMapChallenge Day 9: Monochrome

As a reference frame for stational variance, this animation represents vegetation coverage (NVDI) throughout the year, averaging 20 years between 2000 and 2020. Note the intensity of coverage in the north. https://t.co/w51EE2OMon",en,2020-11-10 20:03:07,2,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/tweet_video_thumb/EmfMukpXEAEMsS7.jpg,https://t.co/w51EE2OMon
153,1326254069950853130,"#30DayMapChallenge Day 8: Yellow

The yellow in this map represents a lack of forest cover. This map highlights the coincidence between lack of forest cover and presence of extraction interests, particularly in Petén, where clear cutting is extensive. https://t.co/bRunBIPOwf",en,2020-11-10 20:03:05,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/media/EmfMMVVW8AkUMVi.jpg,https://t.co/bRunBIPOwf
154,1326254063462309888,"#30DayMapChallenge Day 7: Green

This is a sad one, not much to say. According to Hansen, between the years 2000 and 2012, the recovery of forest cover has been negligible in Guatemala. https://t.co/duj2Ilrh0K",en,2020-11-10 20:03:03,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/media/EmfLo3eXMAUnbb4.jpg,https://t.co/duj2Ilrh0K
155,1326254050355122178,"#30DayMapChallenge Day 6: Red

One of the greatest issues with extraction projects is there effects on biodiversity and forest cover. To extract, you must remove the forest and access the resources beneath. Most of the loss... https://t.co/3PrfcAsixe",en,2020-11-10 20:03:00,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/media/EmfLDEoW8AEmxQF.jpg,https://t.co/3PrfcAsixe
156,1326253991806775296,"Did you realise by how much the population in constituencies varies? Bringing out an old map for the #grid #30daymapchallenge. Still amazes me that a constituency has an electoral population from 21,769 to 110,697! 🗺📍🗳 https://t.co/ipLaTnKZIT",en,2020-11-10 20:02:46,2,15,"[{'text': 'grid', 'indices': [101, 106]}, {'text': '30daymapchallenge', 'indices': [107, 125]}]",1148686446536155137,Jess Hepburn,JessWhoMaps,"Newcastle Upon Tyne, England",110,184,http://pbs.twimg.com/media/EmfM-XbXUAMKlNv.jpg,https://t.co/ipLaTnKZIT
157,1326252653874196480,"#30DayMapChallenge Day 5 - Blue
I find that simply rotating a map slightly can have a huge impact on perception: Here is upper North American lakes from Natural Earth, and somehow I can more clearly see the glacial origins of the region https://t.co/GQu2rHH61Y",en,2020-11-10 19:57:27,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2911550919,Philip Pierdomenico,PhilPierdo,"Philadelphia, PA",389,281,http://pbs.twimg.com/media/EmfLruhXUAInuw-.jpg,https://t.co/GQu2rHH61Y
159,1326249793354608649,"#30DayMapChallenge Day 10 - Grid

2011 Eurostat population data in 20 by 20km grids. Spot the major European cities and agglomerations. Made in #QGIS https://t.co/kTLajdIJcc",en,2020-11-10 19:46:05,1,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'QGIS', 'indices': [144, 149]}]",3123452678,Maedhbh Nic Lochlainn,MaedhbhLikeDave,"Dublin City, Ireland",183,139,http://pbs.twimg.com/media/EmfI7gLXcAI5_z6.jpg,https://t.co/kTLajdIJcc
160,1326249717701996546,"#30DayMapChallenge Día 9: Monocromático

Como marco de referencia de la variación estacional, esta animación representa el índice de cobertura vegetal (NVDI) a lo largo del año, promediando un rango de 20 años entre el 2000 y el 2020. Nótese la intensidad de cobertura al norte. https://t.co/2rTLUrjUhA",es,2020-11-10 19:45:47,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/tweet_video_thumb/EmfHMyFW4AAtYOb.jpg,https://t.co/2rTLUrjUhA
161,1326249708491317251,"#30DayMapChallenge  Día 8: Amarillo

El color amarillo en este mapa representa la falta de cobertura forestal. Este mapa resalta la coincidencia entre la falta de cobertura forestal y los proyectos de extracción, particularmente en Petén, donde la tala de bosques es extensiva. https://t.co/Z1sKSuUlIZ",es,2020-11-10 19:45:45,3,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/media/EmfE2c8W4AAW2Q9.jpg,https://t.co/Z1sKSuUlIZ
162,1326249701465853955,"#30DayMapChallenge  Día 7: Verde

Este es triste, hay poco qué decir. Según Hansen, entre los años 2000 y 2012, la recuperación de cobertura forestal es negligible en el país. https://t.co/e5Xep4DzIM",es,2020-11-10 19:45:44,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/media/EmfEglfWMAAxnpm.jpg,https://t.co/e5Xep4DzIM
163,1326249689486946311,"#30DayMapChallenge Día 6: Rojo

Uno de los mayores problemas con los proyectos extractivos es su efecto sobre la biodiversidad y la cobertura forestal. Para extraer, se debe remover el bosque y acceder a los recursos en la tierra. La mayor parte de la pérdida... https://t.co/xEcWrfWpMi",es,2020-11-10 19:45:41,3,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",450838453,un-supra-hemimerengue,bushidoenator,,39,163,http://pbs.twimg.com/media/EmfDF3kXMAAgxu0.jpg,https://t.co/xEcWrfWpMi
