tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1462886641090060289,"#30DayMapChallenge 
Day 13: Data Challenge 2- Natural Earth

#Antarctica #mapoftheday #AnecdotasDelDorada #googleearthview https://t.co/ajSkuroslo",509087207,2021-11-22 20:52:09+00:00,en,2,0,5,0,Twitter for Android,3_1462886633724956673,https://pbs.twimg.com/media/FE03pIXX0AE8P9z.jpg,photo, ,Ihanelly,ihanelly_64,False,296,429, 
1462882669398740992,"Day 22 - Boundaries
Podilski Tovtry National Nature Park is the largest nature conservation area in Ukraine.
Divided between more than 10 administrative units (hromada) it makes quite a challenging task to manage such an area
#30DayMapChallenge https://t.co/94K1YGJTXW",14196303,2021-11-22 20:36:22+00:00,en,3,0,15,0,Twitter Web App,3_1462879915930443782,https://pbs.twimg.com/media/FE0xiGoWYAYDVXJ.jpg,photo, ,yaroslav_sm,jaroslav_sm,False,158,96,Чернівці
1462882460627263493,"#30DayMapChallenge Day 22: Boundaries: My map today shows the implicit boundaries based on street usage patterns/ low traffic streets. Cycleways, footways, pedestrian and residential streets filtered from OSM data.
#rspatial #RStats https://t.co/94VADXfJp8",1222519447165886465,2021-11-22 20:35:32+00:00,en,2,1,4,0,Twitter Web App,3_1462881946313408528,https://pbs.twimg.com/media/FE0zYSZXwBA6muC.png,photo, ,Anirudh,_anirudhgovind,False,312,1500, 
1462882376065949697,"So where exactly is Eastern Europe?
#30DayMapChallenge #QGIS #Europe https://t.co/GRn7Yymah2",1048997209218457600,2021-11-22 20:35:12+00:00,en,1,0,3,0,Twitter Web App,3_1462882250199023618,https://pbs.twimg.com/media/FE0zp-dWQAIwBgU.jpg,photo, ,Elbroquil,BroccoliPirate,False,6,13, 
1462879822041034760,"The #30DayMapChallenge today is about boundaries. It says ""Some of them are visible and some of them are in our heads"".
The neighborhood boundaries I drew for our very small town were definitely in my head. But if San Francisco can have SoMa why can't we have WeBro or NoRa?! https://t.co/0JU94aBrAa",94454747,2021-11-22 20:25:03+00:00,en,0,0,2,0,Hootsuite Inc.,3_1462879820669464586,https://pbs.twimg.com/media/FE0xcjwXMAoJ81B.jpg,photo, ,FME Evangelist,FMEEvangelist,False,2025,396,"Vancouver, Canada"
1462879344108396557,"#30DayMapChallenge 
Day 22 - Boundaries

Border &amp; customs points between 
🇲🇽 - 🇺🇸   : 50
🇲🇽 - 🇬🇹   : 9
🇲🇽 - 🇧🇿  :  2 https://t.co/pvmIjldnrm",1305980793035071490,2021-11-22 20:23:09+00:00,en,15,2,74,0,Twitter Web App,3_1462878988888690689,https://pbs.twimg.com/media/FE0wsJIX0AEBr9B.jpg,photo, ,Mapoteca de pZZ,mapoteca_mx,False,5109,327, 
1462878804787875845,"#30DayMapChallenge Day 22: Boundaries
""22 Boundaries"" [still] https://t.co/WJld3DHbsK",20668314,2021-11-22 20:21:00+00:00,en,2,4,57,0,Twitter for Android,3_1462878798114820099,https://pbs.twimg.com/media/FE0whCcVkAM3ion.jpg,photo, ,Kenneth Field,kennethfield,False,15921,99,"Front room, Redlands CA"
1462878651981000708,"#30DayMapChallenge Day 22: Boundaries
""22 Boundaries"" https://t.co/0TX25GTg10",20668314,2021-11-22 20:20:24+00:00,en,1,1,16,0,Twitter for Android,7_1462878611896037380,https://pbs.twimg.com/ext_tw_video_thumb/1462878611896037380/pu/img/wUk5njOrHJb26O_Y.jpg,video, ,Kenneth Field,kennethfield,False,15921,99,"Front room, Redlands CA"
1462878080524075010,"#ErupciónLaPalma  #LaPalma  #30DayMapChallenge

#Sentinel2 image acquired on 19 November and processed in @sentinel_hub

#LaPalma #volcanCumbreVieja #LaPalmaeruption #lapalmavolcano #Lapal #ErupcionLaPalmaEsp https://t.co/xePHMlzkzd",185144870,2021-11-22 20:18:08+00:00,en,6,1,35,0,Twitter Web App,3_1462877477060202501,https://pbs.twimg.com/media/FE0vUJIX0AUo97f.jpg,photo, ,Annamaria Luongo,annamaria_84,False,4809,2282,"Brussels, BE - Salerno, ITA"
1462876092243628039,#30DayMapChallenge #inkscape https://t.co/eknfd2RJ37,233135248,2021-11-22 20:10:13+00:00,und,1,0,3,0,Twitter for Android,3_1462876089538199552,https://pbs.twimg.com/media/FE0uDYNWQAA2T2B.jpg,photo, ,Jérôme Boeuf,jrombf,False,95,458,"Besançon, France"
1462875547860713478,"for today’s #30DayMapChallenge, I decided to show the tectonic boundary between the Pacific Plate and the North American Plate, aka the San Andreas Fault. In jello. https://t.co/vUiQTHPQOe",17847384,2021-11-22 20:08:04+00:00,en,59,11,341,16,Twitter for iPhone,7_1462875499340967944,https://pbs.twimg.com/ext_tw_video_thumb/1462875499340967944/pu/img/pGEbi-lImJxpZ9uQ.jpg,video, ,Jill Hubley,Jill_hubley,False,1559,1345,NYC
1462875343119962113,"#30DayMapChallenge day 22, boundaries—or rather, lack of boundaries. Based on the old @bostonography  neighborhoods survey (see https://t.co/Bcw5goVtve), these are the disputed zones around Boston, where there is no clear agreement on neighborhood boundaries. https://t.co/p8pAbzqyO0",17448055,2021-11-22 20:07:15+00:00,en,3,1,17,0,Twitter Web App,3_1462875205391560708,https://pbs.twimg.com/media/FE0tP6gXMAQXRF2.jpg,photo, ,Andy Woodruff,awoodruff,False,6702,580,"Belmont, Massachusetts"
1462874424097472512,"Day 22 of the #30DayMapChallenge is a map of Belgium’s Baarle-Hertog municipality’s #Boundaries, a number of which are in the Netherlands. Or is it the Netherlands’ Baarle-Nassau that’s in Belgium? 🤔 To learn more: https://t.co/8EZM1Kb8sy https://t.co/V0vrttLLW0",3906146132,2021-11-22 20:03:36+00:00,en,1,1,7,0,Twitter for iPhone,3_1462874420620382209,https://pbs.twimg.com/media/FE0siPAVUAETAwL.jpg,photo, ,Justyna Goworowska,JGoworowska,False,265,349,"Portland, OR"
1462873522922008578,"Day 22: Boundaries | #30DayMapChallenge
The Gaza Strp Blockade, Morrocan ocupation on Western Sahara and Mexican-American border are some of the territories where border dynamics determine how people live on one side or other of the border line.
@S_Estremo https://t.co/ge8SUQh7nT",1163470661400047616,2021-11-22 20:00:01+00:00,en,2,0,5,0,Twitter Web App,3_1455641217555894273,https://pbs.twimg.com/media/FDN5-ZzWEAEOzVD.jpg,photo, ,Taller Sïranda,Taller_Siranda,False,340,159,México
1462873120050720769,"#30DayMapChallenge - Day 22 - Boundaries

In many cities rich and poor neighborhoods are close together and yet very far away.
I expected a little more from this idea, showing two very different neighborhoods in Mexico city.

Created with R. Code: https://t.co/Ca5PFpjvHV https://t.co/o7FgTt1rwU",733390000809730049,2021-11-22 19:58:25+00:00,en,2,1,11,0,Twitter Web App,3_1462871923394850829,https://pbs.twimg.com/media/FE0qQ4HXsA0q0iy.jpg,photo, ,Richard Vogg,richard_vogg,False,347,345,Germany
1462871563573809153,"@cartocalypse John Lennon: ""#imagin there's no countries""
Day 22 of #30DayMapChallenge: boundaries https://t.co/AmprRhhKN7",26062194,2021-11-22 19:52:14+00:00,en,2,1,3,1,Twitter Web App,3_1462871542153555972,https://pbs.twimg.com/media/FE0p6r4XMAQJQBo.png,photo, ,Patrick Mast,patrick_mast,False,59,137,"Hamburg, Germany"
1462871324192346116,"#30DayMapChallenge | Day 21 | #Elevation

Another map of the digital elevation model ""ETOPO5"" by @NOAA, another map using contour lines. 
Note that the switch in color maps to elevation, not true land/sea boundaries.

Made with #ggplot2 and #Figma. 
#rspatial #rstats #gischat https://t.co/iDwcFaxxly",3092381638,2021-11-22 19:51:17+00:00,en,4,1,26,0,Twitter Web App,3_1462871169258958857,https://pbs.twimg.com/media/FE0pk-vXMAkDf16.jpg,photo, ,Cédric Scherer,CedScherer,False,13776,1937,"Berlin, Germany"
1462870535558205440,#30DayMapChallenge Day 22 Boundaries https://t.co/fOFHHP2rCD,16178541,2021-11-22 19:48:09+00:00,en,1,0,5,0,Twitter Web App,3_1462870525055668228,https://pbs.twimg.com/media/FE0o_e5VEAQHr7m.jpg,photo, ,Randy Bonds Jr,randybondsjr,False,313,566,"Yakima, WA"
1462868403434180616,Some Beaujolais-Villages to fuel tonight's #30DayMapChallenge efforts. Which is part of the Bourgogne region https://t.co/VsJGWsVvb5 https://t.co/zxHGSYSdXo,1499547780,2021-11-22 19:39:40+00:00,en,1,0,2,0,Twitter for Android,3_1462868394378727427,https://pbs.twimg.com/media/FE0nDdgXEAMFkcs.jpg,photo, ,Heikki Vesanto,HeikkiVesanto,False,894,468,"Dublin City, Ireland"
1462866507927535617,Mālmuižas meža iecirkņu robežas 1901. gadā ar pieckārtīgu reljefu.  #30DayMapChallenge #Day22 https://t.co/NuhvzwkeeW,1458492209003630598,2021-11-22 19:32:08+00:00,lv,0,0,0,0,Twitter Web App,3_1462866275047247877,https://pbs.twimg.com/media/FE0lIGYXEAUP8Vi.jpg,photo, ,Edijs,brEdijs,False,2,159,Latvia
1462863217122816005,"En #Lima, mientras más cerca del mar estás 🌊, más viviendas encuentras  🏡 y el precio incrementa proporcionalmente 📈respecto a las áreas metropolitanas.
https://t.co/wygM3tR1Sd
#30DayMapChallenge #Map #GIS #Python #html #datosabiertos #Peru #mar #vivienda #data https://t.co/3hDpuDPvAr",3081831303,2021-11-22 19:19:04+00:00,es,3,0,5,0,Twitter Web App,3_1462863077771206664,https://pbs.twimg.com/media/FE0iN_mWYAgwW_W.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1462863211951230981,"En #Quito, la relación de las variables es inversa. Los precios del m² en venta más costosos se encuentran en las zonas de menor altitud como Tumbaco y el Centro Norte de Quito 🇪🇨.
https://t.co/aTKMyuHeSa
#30DayMapChallenge #Map #GIS #Python #html #datosabiertos #Ecuador #casa https://t.co/KepJ9jGY4J",3081831303,2021-11-22 19:19:03+00:00,es,3,1,2,0,Twitter Web App,3_1462862958120292357,https://pbs.twimg.com/media/FE0iHB3WUAUJvrc.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1462863206020534282,"Día 21: #Elevation ¿La elevación natural incide en el precio de los inmuebles? Fue una de las preguntas que nos planteamos para modelar la altura de #Medellín, la población y los precios del m² en la ciudad 🇨🇴⛰
https://t.co/ClhB9U3uIS
#30DayMapChallenge #Map #GIS #Python #html https://t.co/Ub6H2N7J47",3081831303,2021-11-22 19:19:01+00:00,es,4,1,4,0,Twitter Web App,3_1462861137087811586,https://pbs.twimg.com/media/FE0gdB_X0AIH-tz.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1462862059163594752,@EuroStat #30DayMapChallenge #Day21 Boundaries -The administrative units for #Ruegen  for the year 2017 - 2nd attempt with Less is More -  Data: @EuroStat GISCO Data:https://t.co/H4pw86U02o + Copernicus DEM data - https://t.co/IPYC68gKNe S: QGIS - 9days2go https://t.co/zUjdtCrTnr,2574612668,2021-11-22 19:14:28+00:00,en,1,1,2,0,TweetDeck,3_1462861796147089413,https://pbs.twimg.com/media/FE0hDZLWUAUWBmJ.png,photo, ,hannes reuter,hireuter,False,290,601, 
1462860530457235461,"#30DayMapChallenge   
Movement
Another take on visualizing the scenic paragliding flight piloted by @peterbraden
Try it live: https://t.co/EV2YVFXU0H https://t.co/EpimYdlnzk",21386804,2021-11-22 19:08:23+00:00,en,5,1,14,0,Twitter Web App,7_1462860407677280257,https://pbs.twimg.com/ext_tw_video_thumb/1462860407677280257/pu/img/u5FsBHTN9fuTIkA0.jpg,video, ,Ilya Boyandin,ilyabo,False,1294,1453,"Zurich, Switzerland"
