,tweet_id,tweet_text,language,tweet_created_at,retweet_count,favorite_count,hashtags,user_id,user_name,user_screen_name,user_loc,user_follower,friends_count,media
182,1323384822199451648,"#30DayMapChallenge day 2 - lines

Subway lines of 

New York (blue)
London (green)
Paris (red)
Tokyo (yellow)

on t… https://t.co/TWxU5KqZkF",en,2020-11-02 22:01:43,2,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",14707170,Unnecessarily sesquipedalian 🚡,MartinBangratz,Cologne/Aachen/Innsbruck,1133,1158,[]
183,1323384526316412930,"#30DayMapChallenge  #Polygon, #Africa Global Terrorism Database 1970-2018; Données Actualisées https://t.co/pAj5FNHvcH",fr,2020-11-02 22:00:33,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Polygon', 'indices': [20, 28]}, {'text': 'Africa', 'indices': [30, 37]}]",2493409233,SIG & Geomatique,geocarta,,251,154,"[{'id': 1323384306023190530, 'id_str': '1323384306023190530', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/El2bA8XW0AI1mPL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2bA8XW0AI1mPL.jpg', 'url': 'https://t.co/pAj5FNHvcH', 'display_url': 'pic.twitter.com/pAj5FNHvcH', 'expanded_url': 'https://twitter.com/geocarta/status/1323384526316412930/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 936, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 531, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1598, 'h': 2048, 'resize': 'fit'}}}]"
184,1323384216491565056,"Day2- Lines  #30DayMapChallenge

A quick map of Electricity cables and Gas pipes in GB.

Data source-Network route… https://t.co/Rl9ZKgXt8g",en,2020-11-02 21:59:19,1,0,"[{'text': '30DayMapChallenge', 'indices': [13, 31]}]",2686735688,Yu(Steven) ZHANG 张宇,steven4320555,"England, United Kingdom",874,716,[]
185,1323384044659224576,Day 03: polygons. 25 minute driving areas (incl. traffic) around my and my fiancée's respective childhood homes to… https://t.co/wCEDlTdCG1,en,2020-11-02 21:58:38,1,4,[],801318008912232449,bort,nwbort,,4,252,[]
186,1323383539195412486,"A quick one to keep up

#30DayMapChallenge Day 2 - Lines

Commuter rail and main settlements in Asturias (Data:… https://t.co/8ZAALkogKd",en,2020-11-02 21:56:37,2,1,"[{'text': '30DayMapChallenge', 'indices': [24, 42]}]",62926974,Tomasral,tomasral,Asturies,76,420,[]
187,1323383456726978562,"#30DayMapChallenge - Day 1
start with a simple map! just a visualization 😁 https://t.co/ezixht4vVz",en,2020-11-02 21:56:18,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",219609015,sutan mufti,uvfns,"London, England",226,756,"[{'id': 1323383362300661761, 'id_str': '1323383362300661761', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/El2aKAuX0AEebUg.png', 'media_url_https': 'https://pbs.twimg.com/media/El2aKAuX0AEebUg.png', 'url': 'https://t.co/ezixht4vVz', 'display_url': 'pic.twitter.com/ezixht4vVz', 'expanded_url': 'https://twitter.com/uvfns/status/1323383456726978562/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1448, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]"
188,1323382207109599233,@cartocraftsman Only look at #30DayMapChallenge and you’ll be fixed,en,2020-11-02 21:51:20,2,9,"[{'text': '30DayMapChallenge', 'indices': [29, 47]}]",190644064,British Carto Soc.,bcsweb,UK,3271,243,[]
189,1323382042730651648,"#30DayMapChallenge
#2 líneas
en el mapa vemos las rutas que fueron registradas como trochas en la base de datos de… https://t.co/PFXk5opiUM",es,2020-11-02 21:50:40,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",421896803,rhabarbrr,viajeruss,Rhein-Neckar-Kreis,313,671,[]
190,1323381930293907456,Day 2 of the #30DayMapChallenge: lines. Basically this is contour lines on a normalised digital surface model. https://t.co/9npzOdq8gs,en,2020-11-02 21:50:14,3,65,"[{'text': '30DayMapChallenge', 'indices': [13, 31]}]",372944125,Asger S. Petersen,Asgerpetersen,Copenhagen,377,321,"[{'id': 1323381235390009345, 'id_str': '1323381235390009345', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/El2YONXW0AEYxvL.png', 'media_url_https': 'https://pbs.twimg.com/media/El2YONXW0AEYxvL.png', 'url': 'https://t.co/9npzOdq8gs', 'display_url': 'pic.twitter.com/9npzOdq8gs', 'expanded_url': 'https://twitter.com/Asgerpetersen/status/1323381930293907456/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1032, 'h': 736, 'resize': 'fit'}, 'small': {'w': 680, 'h': 485, 'resize': 'fit'}, 'large': {'w': 1032, 'h': 736, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]"
191,1323381801658863616,"En souvenir de l'été 🌅 ""🔊Il-waqfa li jmiss : Spinola...""

Les lignes de bus à Malte 🇲🇹

#30DayMapChallenge Jour 2 -… https://t.co/pSqLAPJr1P",fr,2020-11-02 21:49:43,1,1,"[{'text': '30DayMapChallenge', 'indices': [88, 106]}]",207283971,Pierre,alnpierre,Rennes,153,284,[]
192,1323381627209265152,Day 2 lines #30DayMapChallenge this aviation map shows RNAV routes (mainly flown using GPS). Even though this versi… https://t.co/vu2xb1U7em,en,2020-11-02 21:49:01,1,1,"[{'text': '30DayMapChallenge', 'indices': [12, 30]}]",602294312,Antonio Locandro,antoniolocandro,Honduras,537,726,[]
193,1323381205581123591,#30DayMapChallenge Día 1: puntos. Hay algunos lugares en Santiago donde es bien fácil tener un accidente de tránsit… https://t.co/DXoAJ4uBA2,es,2020-11-02 21:47:21,8,20,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",30381129,Steph Orellana Bello,sporella,Chile,287,190,[]
194,1323379714409582592,"#30DayMapChallenge Day 2 Lines
It's only the 2nd day and I nearly forgot! #Busy 
Here's a map of the Salmon River,… https://t.co/9lJ3JtxDND",en,2020-11-02 21:41:25,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Busy', 'indices': [74, 79]}]",734297005846081536,Steve Carver,LandEthics,"Yorkshire, England",1889,440,[]
195,1323379177203093505,La última vez que hice un desafío de 30 días dije que nunca más haría otro. ¡Y aquí estoy de nuevo!… https://t.co/YpSmvfswkE,es,2020-11-02 21:39:17,1,6,[],30381129,Steph Orellana Bello,sporella,Chile,287,190,[]
196,1323378996986417153,"#30DayMapChallenge
Day 2: Lines

This is a preview of my upcoming project to help choose candidate routes for activ… https://t.co/ggryGP44Uu",en,2020-11-02 21:38:34,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",12620762,Mike Coats,MikeCoatsDotCom,"Inverness, Scotland",287,1164,[]
197,1323377735394304000,"Still on Day 2 (Lines) of the #30DayMapChallenge, @milos_agathon was kind enough to share some more lines maps with… https://t.co/Xlk6YHvJSr",en,2020-11-02 21:33:33,5,9,"[{'text': '30DayMapChallenge', 'indices': [30, 48]}]",1269335161335959552,the GIS girl,TheGISGirl,,33,145,[]
198,1323377413355671562,Day 3 of the #30DayMapChallenge: Polygons. Sneaking this one in early. The Ancient Woodlands of Scotland. Made usin… https://t.co/SaRJ14NMCX,en,2020-11-02 21:32:17,1,7,"[{'text': '30DayMapChallenge', 'indices': [13, 31]}]",1033774266880282624,Strath Slater,StrathSlater,"Edinburgh, Scotland",47,94,[]
199,1323375925724094470,Day 2 #30DayMapChallenge I don't want to sound like a broken record but once again much harder than I thought! Anyw… https://t.co/t4BT5jW3gY,en,2020-11-02 21:26:22,1,3,"[{'text': '30DayMapChallenge', 'indices': [6, 24]}]",138810115,Pieter,PieterCappon,,10,131,[]
200,1323375455374696448,"Day 3 polygons. Line of sight from my house in Wellington, New Zealand. Viewable area as polygons. Map showing the… https://t.co/n2JG93XdKs",en,2020-11-02 21:24:30,2,15,[],1310659130290388992,Emory Beck,MapHustle,"Wellington, New Zealand",56,29,[]
201,1323374901185728517,"#30DayMapChallenge
#Day2 #Lines 
Ski lifts of the Alps, data from https://t.co/JE3RsLKdvQ. 
Small section of a larg… https://t.co/2LN28qsr6R",en,2020-11-02 21:22:18,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day2', 'indices': [19, 24]}, {'text': 'Lines', 'indices': [25, 31]}]",1274785600466550785,spatial_occasions,spatialoccasio1,"Stockholm, Sverige",13,32,[]
202,1323374294697676800,"#DAKAR 🇸🇳 #30DayMapChallenge
@OpenStreetMapSn #QGIS https://t.co/iii9VFl9zn",und,2020-11-02 21:19:53,2,11,"[{'text': 'DAKAR', 'indices': [0, 6]}, {'text': '30DayMapChallenge', 'indices': [10, 28]}, {'text': 'QGIS', 'indices': [46, 51]}]",1407188011,DATA\WAX - Florian,Data_Wax,France,1283,1703,"[{'id': 1323374290025275394, 'id_str': '1323374290025275394', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/El2R573XYAIRvCc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2R573XYAIRvCc.jpg', 'url': 'https://t.co/iii9VFl9zn', 'display_url': 'pic.twitter.com/iii9VFl9zn', 'expanded_url': 'https://twitter.com/Data_Wax/status/1323374294697676800/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 848, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1131, 'h': 1600, 'resize': 'fit'}}}]"
203,1323373590167851011,"#30DayMapChallenge 
Day 2 : Lines
Contour Lines showing elevation in the Table Bay area of Cape Town, South Africa. https://t.co/je6G3A2qcE",en,2020-11-02 21:17:05,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1261357636412411905,Zelbé Boshoff,Zelbe04,South Africa,22,51,"[{'id': 1323373283975352320, 'id_str': '1323373283975352320', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/El2Q_YCX0AATntu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Q_YCX0AATntu.jpg', 'url': 'https://t.co/je6G3A2qcE', 'display_url': 'pic.twitter.com/je6G3A2qcE', 'expanded_url': 'https://twitter.com/Zelbe04/status/1323373590167851011/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 849, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1448, 'h': 2048, 'resize': 'fit'}}}]"
204,1323373435960119298,"River valleys on Mars, #30DayMapChallenge, Day 2, #Lines, Data from https://t.co/bDMNDaEYkA https://t.co/pauCDPfglQ",en,2020-11-02 21:16:28,0,6,"[{'text': '30DayMapChallenge', 'indices': [23, 41]}, {'text': 'Lines', 'indices': [50, 56]}]",617684254,Michael J. Storozum,Mjstoroz,,1032,3779,"[{'id': 1323373135018819584, 'id_str': '1323373135018819584', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/El2Q2tIXgAA4taA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Q2tIXgAA4taA.jpg', 'url': 'https://t.co/pauCDPfglQ', 'display_url': 'pic.twitter.com/pauCDPfglQ', 'expanded_url': 'https://twitter.com/Mjstoroz/status/1323373435960119298/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 773, 'resize': 'fit'}, 'small': {'w': 680, 'h': 438, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1320, 'resize': 'fit'}}}]"
205,1323373393157201920,"Day 2, Lines!

I use public transit to get *everywhere*, as do most of my friends. I asked them what their fave bus… https://t.co/7wih8m7Qtd",en,2020-11-02 21:16:18,0,2,[],1142165477952614400,Russell Copley,rocopley1,,287,1143,[]
206,1323373282880532480,"Día 1 Points/Puntos #30DayMapChallenge
en colaboración con @LuciaNavrro https://t.co/Yrvsv5vSl8",es,2020-11-02 21:15:52,3,15,"[{'text': '30DayMapChallenge', 'indices': [20, 38]}]",800934852119785472,Víctor Medel,victor_medel9,CDMX,106,161,"[{'id': 1323373116068896771, 'id_str': '1323373116068896771', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/El2Q1miWoAMoD0P.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2Q1miWoAMoD0P.jpg', 'url': 'https://t.co/Yrvsv5vSl8', 'display_url': 'pic.twitter.com/Yrvsv5vSl8', 'expanded_url': 'https://twitter.com/victor_medel9/status/1323373282880532480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 849, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1448, 'h': 2048, 'resize': 'fit'}}}]"
207,1323373176353677313,#30DayMapChallenge #malaysia https://t.co/WFGwrNcaDR,und,2020-11-02 21:15:26,0,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'malaysia', 'indices': [19, 28]}]",28102639,Phoebe L.,pheebely,,223,153,[]
208,1323373071017922562,Retweeting to be in sync w the rest of the world doing #30DayMapChallenge  lol https://t.co/BYDNIpGVgV,en,2020-11-02 21:15:01,0,3,"[{'text': '30DayMapChallenge', 'indices': [55, 73]}]",28102639,Phoebe L.,pheebely,,223,153,[]
209,1323372396347314177,[Thread] Day 2- lines: I was thinking of mapping hiking trails close to the city &amp; create an interactive map in Tab… https://t.co/OW5iA629hY,en,2020-11-02 21:12:21,0,1,[],58158991,Mohammed Dizayee,m_dizayee,Hewlêr,394,289,[]
210,1323372340332367874,"Day 2 (Lines) of #30DayMapChallenge

We are not only in love with this map because of the colour 😍, we learned some… https://t.co/0fRtC2Wxgr",en,2020-11-02 21:12:07,0,4,"[{'text': '30DayMapChallenge', 'indices': [17, 35]}]",1269335161335959552,the GIS girl,TheGISGirl,,33,145,[]
211,1323372182362296321,#30DayMapChallenge 2. diena. Līnijas. Autoceļi. https://t.co/vl4nae3PgP,lv,2020-11-02 21:11:29,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",461965493,Kristīne,kriksine,,320,370,"[{'id': 1323372098941865986, 'id_str': '1323372098941865986', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/El2P6ZcX0AIBqFV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/El2P6ZcX0AIBqFV.jpg', 'url': 'https://t.co/vl4nae3PgP', 'display_url': 'pic.twitter.com/vl4nae3PgP', 'expanded_url': 'https://twitter.com/kriksine/status/1323372182362296321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1448, 'resize': 'fit'}}}]"
212,1323371558367305728,#30daymapchallenge día 2. Category is: Líneas. Esta información fue parte del estudio de movilidad de la PUCP. Se g… https://t.co/Ota5yageIt,es,2020-11-02 21:09:01,0,0,"[{'text': '30daymapchallenge', 'indices': [0, 18]}]",960643730448543744,Quicque Rivera,ultra_beba,"Lima, Peru",94,670,[]
