,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
81,1331730643831709697,"Casos acumulados por municipio 
#30DayMapChallenge 2020
Día 25: COVID-19 https://t.co/yAoweIBtDM",es,2020-11-25 22:45:02,2,1,"[{'text': '30DayMapChallenge', 'indices': [32, 50]}]",890753654822588417,Yaireth Ortiz,Yaireth_Ortiz,,12,348,http://pbs.twimg.com/media/EntB9i4W8AI2Dve.jpg,https://twitter.com/twitter/statuses/1331730643831709697
82,1331711902439804928,"#30DayMapChallenge Theme: #coronavirus 

I have been thinking a lot about survey error and non-response rates. As #covid spreads to the poorest, and most ignored parts of the #USA, its adding more pressure to places already slipping through the cracks. https://t.co/Z3aG7NkCmA",en,2020-11-25 21:30:34,5,18,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'coronavirus', 'indices': [26, 38]}, {'text': 'covid', 'indices': [114, 120]}, {'text': 'USA', 'indices': [175, 179]}]",822048926081712128,Carl Churchill,Cchurchili,CO / Tabeguache Ute Land,1603,737,http://pbs.twimg.com/media/Ensw1lsVoAAvcsp.jpg,https://twitter.com/twitter/statuses/1331711902439804928
83,1331710448274710528,"Today's #30DayMapChallenge topic is one which has presented a huge challenge for mapmakers since early 2020: COVID-19.

In Massachusetts, COVID maps tend to report case counts within each municipality. But that doesn't necessarily make a lot of sense, given that many... 1/8 https://t.co/OEVTPt8F5d",en,2020-11-25 21:24:47,3,1,"[{'text': '30DayMapChallenge', 'indices': [8, 26]}]",65125461,Leventhal Map & Education Center at the BPL,bplmaps,"Copley Square, Boston, MA",5014,679,http://pbs.twimg.com/media/EnsvY9GXUAc3O6F.jpg,https://twitter.com/twitter/statuses/1331710448274710528
85,1331706189663637504,"#30DayMapChallenge - 25 COVID-19

Total deaths in Switzerland - Two maps of the same dataset https://t.co/t5pp7VAq0u",en,2020-11-25 21:07:52,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1320623996249976832,Raphaël Bz,1cartogRaph,Switzerland,23,2,http://pbs.twimg.com/media/EnsrkcQXUAIigRS.jpg,https://twitter.com/twitter/statuses/1331706189663637504
87,1331699002115579911,"#30DayMapChallenge Covid-19

Cantidad de casos identificados de Covid-19 en Sinaloa por semana.

Fuente: @saludsinaloagob https://t.co/toR9Y38TWK",es,2020-11-25 20:39:18,2,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1058153682905296896,Emmanuel Espinoza,EI_Manny,"Culiacán, Sinaloa",49,44,http://pbs.twimg.com/tweet_video_thumb/EnslK1YWMAIFLi6.jpg,https://twitter.com/twitter/statuses/1331699002115579911
88,1331698554402971651,#30DayMapChallenge Day 24 Elevation. Playing with elevation data in Blender #b3d. https://t.co/eJKPVztvxj,en,2020-11-25 20:37:31,5,26,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'b3d', 'indices': [76, 80]}]",1274785600466550785,spatial_occasions,spatialoccasio1,"Stockholm, Sverige",63,62,http://pbs.twimg.com/media/EnsjtAnW8AEmSEp.jpg,https://twitter.com/twitter/statuses/1331698554402971651
89,1331697297483313155,"#30DayMapChallenge Day 25... Covid-19

Covid-19 cases per continent, Arctic stereographic projection

Markers on (loo)paper https://t.co/jW7F3dW6sz",en,2020-11-25 20:32:32,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1200892211996635139,Danae Kontou,DanaeKontou,,35,99,http://pbs.twimg.com/media/EnsjobrWEAEP8G0.jpg,https://twitter.com/twitter/statuses/1331697297483313155
90,1331694926099320834,"#30DayMapChallenge Day 25 - Covid-19
I've seen a lot of maps of covid cases on the news so i thought i'd try a quick one on policy responses. The @CoronaNet_org dataset is really interesting. https://t.co/j543R1piEm",en,2020-11-25 20:23:06,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",134939026,JonoPatterson,JonoPatterson,Lancashire,236,585,http://pbs.twimg.com/media/EnsfvnKXEAgkqyd.jpg,https://twitter.com/twitter/statuses/1331694926099320834
92,1331693686011293696,"Day 26: Map with a new tool

Ethnic diversity for schools in Christchurch, Aotearoa/New Zealand. Bluer more diverse.

@mapbox + @EducationGovtNZ (from 2015 school rolls, I think) #30DayMapChallenge https://t.co/ZMkVumzONa",en,2020-11-25 20:18:11,1,0,"[{'text': '30DayMapChallenge', 'indices': [179, 197]}]",12306,Luis Apiolaza 🧮🍃📷⏚,zentree,"Ōtautahi, Aotearoa",1317,284,http://pbs.twimg.com/media/EnsgT0PVQAMghxd.jpg,https://twitter.com/twitter/statuses/1331693686011293696
93,1331692463468244996,"I said I wasn't going to do any analysis or mapping of COVID while the pandemic was ongoing (I'll leave that to the actual experts) - but I was 'forced' to by today's category in the #30DayMapChallenge.

This is the latest positive test rates per 100k for South Hampshire. https://t.co/h8t3GrIEnd",en,2020-11-25 20:13:19,4,6,"[{'text': '30DayMapChallenge', 'indices': [183, 201]}]",809066605,Robin Wilson,sciremotesense,"Southampton, England",923,505,http://pbs.twimg.com/media/EnsfF3NW8AI7lwf.jpg,https://twitter.com/twitter/statuses/1331692463468244996
94,1331692057044381696,"#30DayMapChallenge Day 25: COVID-19

COVID-19 hexmap: weekly number of cases by English Lower Super Output Areas (LSOA) using Blender #b3d. LSOA counts between 0 and 2 are not included. Data at LSOA level no longer published. Original source: https://t.co/EykkpvCUOA https://t.co/fggaQ8Cpsk",en,2020-11-25 20:11:42,2,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'b3d', 'indices': [134, 138]}]",159574073,Michael Legg,mjlegg,,163,106,http://pbs.twimg.com/tweet_video_thumb/EnserwwW8AMws_i.jpg,https://twitter.com/twitter/statuses/1331692057044381696
95,1331691244528037888,"Day 25: COVID-19
#30DayMapChallenge https://t.co/OAh7L6QipL",en,2020-11-25 20:08:28,1,2,"[{'text': '30DayMapChallenge', 'indices': [17, 35]}]",1233423602948694017,Nic,DrNicNacks,,10,32,http://pbs.twimg.com/media/EnseBmEW4AAnEpY.jpg,https://twitter.com/twitter/statuses/1331691244528037888
96,1331690090524012550,"#30DayMapChallenge Day 24... Elevation

Is it just me, or Ellesmere &amp; Axel Heiberg islands look like a heart? ❤️🌍❄️

(Playing around with Arctic Digital Elevation Model) https://t.co/97VgDqrPD1",en,2020-11-25 20:03:53,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1200892211996635139,Danae Kontou,DanaeKontou,,35,99,http://pbs.twimg.com/media/Ensc63SW8AQOprS.jpg,https://twitter.com/twitter/statuses/1331690090524012550
97,1331688440887455752,"Absolutely no time today to make a #30DayMapChallenge map today, so I thought it would be a good moment to show @Datawrapper's capabilities to create maps insanely fast and easy.

Made this in literally 20 minutes: coronavirus cases in India, per state: https://t.co/vAWk5Q4SJm",en,2020-11-25 19:57:20,1,9,"[{'text': '30DayMapChallenge', 'indices': [35, 53]}]",1413024271,Koen Van den Eeckhout,Koen_VdE,"Gent, België",2160,1496,http://pbs.twimg.com/media/EnsbkxdXIAI2MrT.jpg,https://twitter.com/twitter/statuses/1331688440887455752
98,1331685716003270656,"Data collected with DJI Matrice, processed (photogrammetry) with #Photoscan and rendered with #Aerialod 
#30DayMapChallenge #elevation https://t.co/wG3R4toYE7",en,2020-11-25 19:46:30,1,6,"[{'text': 'Photoscan', 'indices': [65, 75]}, {'text': 'Aerialod', 'indices': [94, 103]}, {'text': '30DayMapChallenge', 'indices': [105, 123]}, {'text': 'elevation', 'indices': [124, 134]}]",199208165,winsent,winsento,,43,220,http://pbs.twimg.com/media/EnsXb4VXEAADJdf.jpg,https://twitter.com/twitter/statuses/1331685716003270656
99,1331685678057402370,"#30DayMapChallenge 
Day 25: COVID-19

COVID-19 death cases over 100,000
: #USA #Brazil #Mexico and #India

 #COVID19 https://t.co/NjX4k3UoU5",en,2020-11-25 19:46:21,4,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'USA', 'indices': [74, 78]}, {'text': 'Brazil', 'indices': [79, 86]}, {'text': 'Mexico', 'indices': [87, 94]}, {'text': 'India', 'indices': [99, 105]}, {'text': 'COVID19', 'indices': [108, 116]}]",1235881627684921344,EL JARMOUNI Mohamed,EljarmouniMed,"Casablanca, Grand Casablanca",132,534,http://pbs.twimg.com/media/EnsZEK3XIAIV0pS.jpg,https://twitter.com/twitter/statuses/1331685678057402370
100,1331684082657488896,"Day 25 of the #30DayMapChallenge is Covid so I made some animations for Texas at the county level. First in this tweet is the cumulative cases per capita. A value of 0=no cases at all, value of 1=100% of the population has a case https://t.co/jitpmsYWHk",en,2020-11-25 19:40:01,2,6,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}]",2719547953,Jesse Pisel,geologyjesse,,606,470,http://pbs.twimg.com/tweet_video_thumb/EnsXlktWEAIDXPz.jpg,https://twitter.com/twitter/statuses/1331684082657488896
101,1331677242275950592,"#30DayMapChallenge día 25, #COVID19. Evolución del semáforo de riesgo por COVID 19 en las entidades federativas de #México. Hecho en #QGIS y #GIMP con información de @SSalud_mx. https://t.co/Fx5etvkzmu",es,2020-11-25 19:12:50,2,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'COVID19', 'indices': [27, 35]}, {'text': 'México', 'indices': [115, 122]}, {'text': 'QGIS', 'indices': [133, 138]}, {'text': 'GIMP', 'indices': [141, 146]}]",256783357,Juan Luis Torres,juanluistv_,Ciudad de México,162,111,http://pbs.twimg.com/tweet_video_thumb/EnsRQFGVcAEJYqP.jpg,https://twitter.com/twitter/statuses/1331677242275950592
102,1331675515044982785,"#30DayMapChallenge Today (this year?) is Covid. Here's a ski tour in the Cairngorms, Scotland I managed to squeeze in with my ""little brother"" Ben just before lockdown. Ben Macdui (1309m) second highest mountain in Scotland and the classic Taillear's Burn descent. 😎 https://t.co/qZVXJCWl4v",en,2020-11-25 19:05:58,3,15,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",734297005846081536,Steve Carver,LandEthics,"Yorkshire, England",2101,444,http://pbs.twimg.com/media/EnsPvRFXMAET9GT.jpg,https://twitter.com/twitter/statuses/1331675515044982785
103,1331674918937894914,#30DayMapChallenge #Day25 COVID - A bivariate map of People at risk of poverty vs pure number of hospital beds - Vis:https://t.co/zpekJmoCf6  contribution by @mgiannopoulos - AddOn for today: locations of hospitals in Europe @EU_Eurostat Data: https://t.co/vDVYBxn7my  -5days2go https://t.co/tW95Nm7ccn,en,2020-11-25 19:03:36,2,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day25', 'indices': [19, 25]}]",2574612668,hannes reuter,hireuter,,219,441,http://pbs.twimg.com/media/EnsO_FBXUAI45Qn.png,https://twitter.com/twitter/statuses/1331674918937894914
105,1331673040174903298,"#30DayMapChallenge Day 25: COVID-19
Israel cumulative total deaths from corona by city #geogif
Data: Ministry of Health/Interior, Natural Earth Data
Made in @geopandas w/ #gifski
Been wanting to do this for a while! Will upload cumulative cases and normalized by population later. https://t.co/3fAn24DEYv",en,2020-11-25 18:56:08,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'geogif', 'indices': [87, 94]}, {'text': 'gifski', 'indices': [171, 178]}]",1000055398697709569,Eliav S-T,est987,Israel,323,1704,http://pbs.twimg.com/tweet_video_thumb/EnsNfCsXcAsYH8c.jpg,https://twitter.com/twitter/statuses/1331673040174903298
106,1331671638505648133,"#30DayMapChallenge 
Day 25 - COVID-19

Hidalgo, México: Hospitales generales del sector público y población por municipio

Data: DENUE INEGI 2020 y Censo nacional de población INEGI 2010 https://t.co/a0DHwDTziO",es,2020-11-25 18:50:34,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",894755514571046915,The White Rabbit Science,whiterabbit_sci,,33,79,http://pbs.twimg.com/media/EnsMS_aXUAcp0si.jpg,https://twitter.com/twitter/statuses/1331671638505648133
107,1331670140572884994,"#30DayMapChallenge Day 25 COVID

In addition to having the most COVID cases, the United States also has highest number of cities/places named Corona... https://t.co/nrqDxcrvKb",en,2020-11-25 18:44:37,1,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",910889225448439808,Dennis Kao,professorkao,,131,248,http://pbs.twimg.com/media/EnsJM7NXYAACw5i.jpg,https://twitter.com/twitter/statuses/1331670140572884994
108,1331669146455642113,"#30DayMapChallenge Day 23... Boundaries

Arctic Maritime Jurisdiction &amp; Boundaries 
(aka the chaos on the Arctic Ocean)

Color-pencil &amp; markers on paper https://t.co/IOYQZVaVqc",en,2020-11-25 18:40:40,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1200892211996635139,Danae Kontou,DanaeKontou,,35,99,http://pbs.twimg.com/media/EnsKAgKW4AIXu8G.jpg,https://twitter.com/twitter/statuses/1331669146455642113
109,1331668976364089348,#30DayMapChallenge Day 23: COVID-19: Total number of negative COVID-19 tests results to date (Scotland) https://t.co/KOK9xEJszf,en,2020-11-25 18:39:59,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2679909391,Zlata Popelnuh,popelnuhh,,115,163,http://pbs.twimg.com/media/EnsJkXiW4AE6t-D.jpg,https://twitter.com/twitter/statuses/1331668976364089348
110,1331668964309659652,"There was some good to come from #COVID, although this change was only temporary in the end #30DayMapChallenge #day25 #covid19 @SunriseCycleway @NTCouncilTeam https://t.co/en986CgUHU",en,2020-11-25 18:39:56,1,3,"[{'text': 'COVID', 'indices': [33, 39]}, {'text': '30DayMapChallenge', 'indices': [92, 110]}, {'text': 'day25', 'indices': [111, 117]}, {'text': 'covid19', 'indices': [118, 126]}]",318026127,Craig Robson,CaRobson,Newcastle,188,202,http://pbs.twimg.com/media/EnsJvEnW4AUuHct.jpg,https://twitter.com/twitter/statuses/1331668964309659652
112,1331665212869632001,"#30DayMapChallenge 

Day 26 Suggestion (November 26) - New Tool

Data
https://t.co/vrvi6nd8NG https://t.co/mc53g8jfBA",en,2020-11-25 18:25:02,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",3160198320,Dr Chris #GIS #Success,DrChrisGeoSci,"Calgary, Alberta",732,658,http://pbs.twimg.com/media/EnsGdEdWEAEhs5o.png,https://twitter.com/twitter/statuses/1331665212869632001
113,1331665158104551425,"So, today's topic for #30DayMapChallenge is COVID-19, and I've got this screen grab from our ""Safe Learning Model Dashboard"". I didn't make the dashboard, but I laid the data plumbing. And a ""Look-Up"" app I *did* make is available from https://t.co/EyqecHRldV https://t.co/8ckoNRLNzR",en,2020-11-25 18:24:49,1,2,"[{'text': '30DayMapChallenge', 'indices': [22, 40]}]",222228205,Mike Dolbow,mmdolbow,"St. Paul, MN",1303,100,http://pbs.twimg.com/media/EnsGSa_W4AIYs99.jpg,https://twitter.com/twitter/statuses/1331665158104551425
114,1331665024360669184,"I highly underestimated the amount of time 2,054,422 tiny hexagons would take to render so here is a much more computationally lighter map. The circle shown has a radius of 3000m.
#30DayMapChallenge #Bangalore #Bengaluru #bloremapped #maps #rspatial https://t.co/Rl7aFqWBV3",en,2020-11-25 18:24:17,2,1,"[{'text': '30DayMapChallenge', 'indices': [180, 198]}, {'text': 'Bangalore', 'indices': [199, 209]}, {'text': 'Bengaluru', 'indices': [210, 220]}, {'text': 'bloremapped', 'indices': [221, 233]}, {'text': 'maps', 'indices': [234, 239]}, {'text': 'rspatial', 'indices': [240, 249]}]",1222519447165886465,Anirudh,_anirudhgovind,India,154,1644,http://pbs.twimg.com/media/EnsGCeBVQAAq7bw.png,https://twitter.com/twitter/statuses/1331665024360669184
116,1331659515905847296,"#30DayMapChallenge #COVID19 
I designed these bimonthly maps earlier this year for a local Brazilian newspaper, integrating their blue/orange colour scheme. Unfortunately the reporter that hired me left the paper shortly after I was contracted, and these maps did not continue. 😢 https://t.co/YeUeGsrVHF",en,2020-11-25 18:02:24,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'COVID19', 'indices': [19, 27]}]",960887786856427520,Ronald Halliday 🇨🇦 🇧🇷,ron_halliday,"São Paulo, Brazil",377,276,http://pbs.twimg.com/media/Enr-9sBXcBEvg3Z.jpg,https://twitter.com/twitter/statuses/1331659515905847296
117,1331653631708454913,"#30DayMapChallenge #Day25 #Covid19 

Cartographie du nombre de cas sous la forme d'un #popup 

( Travail réalisé lors du 1er confinement ) https://t.co/ecDM9M5Qb4",fr,2020-11-25 17:39:01,12,68,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day25', 'indices': [19, 25]}, {'text': 'Covid19', 'indices': [26, 34]}, {'text': 'popup', 'indices': [86, 92]}]",732695379288961026,ArtisansCartographes,Artisans_Cartos,www.cartapaname.fr,2146,925,http://pbs.twimg.com/ext_tw_video_thumb/1331653607490547712/pu/img/O4laCp-FBYTLY9N5.jpg,https://twitter.com/twitter/statuses/1331653631708454913
118,1331652796542803968,"Day25: #COVID19 in Saudi Arabia , Last update was in Oct-2020 
Quick Made Map I don't have time today #30DayMapChallenge https://t.co/U4boKNjxR3",en,2020-11-25 17:35:42,4,11,"[{'text': 'COVID19', 'indices': [7, 15]}, {'text': '30DayMapChallenge', 'indices': [102, 120]}]",600827679,مـحمّد,iMohamedlil,"الشرقية, السعودية ",1281,432,http://pbs.twimg.com/tweet_video_thumb/Enr7Jt6W4AINUuQ.jpg,https://twitter.com/twitter/statuses/1331652796542803968
119,1331652525079080962,"#30DayMapChallenge Day 25: #COVID19, which motivated me to look for maps of earlier pandemics, especially #19thC #choleramaps. Here #Prussia 1832.

W. Wagner, Karte über die Verbreitung der Cholera im Preussischen Staate, bis zum 15 Mai 1832. Berlin: Enslin, 1832
@UBLeiden https://t.co/mV5qKS78eK",de,2020-11-25 17:34:37,2,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'COVID19', 'indices': [27, 35]}, {'text': '19thC', 'indices': [106, 112]}, {'text': 'choleramaps', 'indices': [113, 125]}, {'text': 'Prussia', 'indices': [132, 140]}]",889150492751925250,Martijn Storms,MapStorms,,871,377,http://pbs.twimg.com/media/Enr6uG_XcAA6Tby.jpg,https://twitter.com/twitter/statuses/1331652525079080962
120,1331650404065685504,"#30DayMapChallenge #Day25 : Covid-19.
Heatmap des hospitalisations en France.
Est-ce que chaque représentation graphique contenant le mot ""map"" est une carte ? Ma réponse est oui

[ENG] Is every graphic representation containing the word ""map"" a map? My answer is yes https://t.co/6HE3pq6Q8A",fr,2020-11-25 17:26:11,2,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day25', 'indices': [19, 25]}]",163493843,maelle am,MaelleAMM,Paris,278,405,http://pbs.twimg.com/media/Enr489ZWMAEKnwp.png,https://twitter.com/twitter/statuses/1331650404065685504
122,1331649318546190338,"Day 25: #COVID19 

I've seen some interesting variations on ""sparkline"" maps to show the time series of new cases and deaths around the country. The excellent @healthvermont dataset hosted by @VCGI is perfect for experimentation.

https://t.co/9SBoguvBri

#30DayMapChallenge https://t.co/NJvpcMKGcq",en,2020-11-25 17:21:53,6,11,"[{'text': 'COVID19', 'indices': [8, 16]}, {'text': '30DayMapChallenge', 'indices': [256, 274]}]",278873782,Map/,vtcraghead,"Burlington, VT",3653,864,http://pbs.twimg.com/media/Enr3kpsXcAA_AnQ.jpg,https://twitter.com/twitter/statuses/1331649318546190338
123,1331649076782219270,"#30DayMapChallenge 25/30: COVID-19. A basic outline of the Nile River, dedicated to the absolutely insane levels of mass denial required to travel and gather with family for Thanksgiving during a deadly pandemic. https://t.co/trKb0gBhym",en,2020-11-25 17:20:55,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1224107513131327488,keirtography,keirtography,"Ventura, CA",65,203,http://pbs.twimg.com/media/Enr3wyPVoAERRhQ.jpg,https://twitter.com/twitter/statuses/1331649076782219270
124,1331646531024412675,"#30DayMapChallenge  Day 25 - #COVID19 
 Europe testing rate cartogram week 46 2020: small countries take advantage - Cartograma del rati de testeig de Covid19 a Europa, els països més petits poden assolir un rati molt més elevat que els grans. Made with #ScapeToad https://t.co/DmhKf66Vz1",ca,2020-11-25 17:10:48,4,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'COVID19', 'indices': [29, 37]}, {'text': 'ScapeToad', 'indices': [254, 264]}]",2342154006,Cartografia Oficial d'Andorra,areacartografia,Govern d'Andorra,343,724,http://pbs.twimg.com/media/Enrzh6aWMAEG66Y.jpg,https://twitter.com/twitter/statuses/1331646531024412675
125,1331645726389055493,"Alors ? LE ou LA Covid-19 ? La population dit ""le"" mais les politiciens et medias disent ""la"". Géographie d'une question bien française.
Covid-19 is a he or a she virus? French main issue.
Day 25 : Covid-19 
Poke @MathieuAvanzi 
#30DayMapChallenge #handmademap https://t.co/7g2At4FC1k",fr,2020-11-25 17:07:36,8,28,"[{'text': '30DayMapChallenge', 'indices': [229, 247]}, {'text': 'handmademap', 'indices': [248, 260]}]",442982795,odile,odile_p,France,152,191,http://pbs.twimg.com/media/Enr0dCHW8AILYvr.jpg,https://twitter.com/twitter/statuses/1331645726389055493
126,1331644975063265280,"#30DayMapChallenge Day 25 - COVID-19

Dot density helps most maps of Canada, including this simple daily snapshot.

The prairie provinces, each with a slow-to-act conservative premier, have become the worst-hit part of the country. https://t.co/5dMsWDNfaf",en,2020-11-25 17:04:37,2,24,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",851149914725916672,ksituan northland,ksituan,Val Marie / Treaty 4,1310,161,http://pbs.twimg.com/media/EnrwL0xVQAENAOD.jpg,https://twitter.com/twitter/statuses/1331644975063265280
128,1331644303622373383,"#30DayMapChallenge
Day 25: #COVID19
Covid Testing Labs, #Kerala as on October 22, 2020.
Data: DHS Kerala, geocoded by @OpenDataKerala Volunteers. Data will be published in a while after validation 
#Viz: https://t.co/etPTmW8hd8
#openstreetmap #Opendata
#viz using @heredev studio https://t.co/Q6koY73XEH",en,2020-11-25 17:01:57,3,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'COVID19', 'indices': [27, 35]}, {'text': 'Kerala', 'indices': [56, 63]}, {'text': 'Viz', 'indices': [198, 202]}, {'text': 'openstreetmap', 'indices': [228, 242]}, {'text': 'Opendata', 'indices': [243, 252]}, {'text': 'viz', 'indices': [253, 257]}]",44111340,ark Arjun,arkarjun,Palakkad | gods own country,404,283,http://pbs.twimg.com/media/EnryTqNVoAEnSY0.jpg,https://twitter.com/twitter/statuses/1331644303622373383
129,1331644208826953728,#30DayMapChallenge https://t.co/1nf4f3HJMn,und,2020-11-25 17:01:34,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",233135248,Jrombf,jrombf,"Besançon, France",93,415,http://pbs.twimg.com/media/EnrzTG9XIAU-Yyl.jpg,https://twitter.com/twitter/statuses/1331644208826953728
