,tweet_id,tweet_text,language,tweet_created_at,retweet_count,favorite_count,hashtags,user_id,user_name,user_screen_name,user_loc,user_follower,friends_count,media
709,1323041095232720898,"#30DayMapChallenge Day 2: lines.
More from 1984 – river network digitised using MAPICS on a digitising table and pl… https://t.co/snjecqsE9Z",en,2020-11-01 23:15:52,2,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1268236531,Tom Timms,TomTheMap,"Cambridgeshire, UK",419,630,[]
710,1323039442844721153,"#30DayMapChallenge Day 1: points.
Some ancient history – from my 1984 MSc. created using MAPICS software and plotte… https://t.co/8jucnOBXvm",en,2020-11-01 23:09:18,5,22,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1268236531,Tom Timms,TomTheMap,"Cambridgeshire, UK",419,630,[]
711,1323038846691516416,"Day 1: Points #30DayMapChallenge 

https://t.co/Q0c5yQ49tw https://t.co/I7ldNpcu0Y",en,2020-11-01 23:06:56,0,1,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}]",1297747856472838146,sarhoyoshoyos,sarhoyoshoyos,,2,11,"[{'id': 1323038485142474753, 'id_str': '1323038485142474753', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/ElxgfhMWkAEqsSH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxgfhMWkAEqsSH.jpg', 'url': 'https://t.co/I7ldNpcu0Y', 'display_url': 'pic.twitter.com/I7ldNpcu0Y', 'expanded_url': 'https://twitter.com/sarhoyoshoyos/status/1323038846691516416/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 468, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 827, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1411, 'resize': 'fit'}}}]"
712,1323037205363888129,"Well, while waiting for the second #lockdown here in Austria (starting Tuesday) I thought it would be a good idea t… https://t.co/GIbIZmSWFP",en,2020-11-01 23:00:25,2,8,"[{'text': 'lockdown', 'indices': [35, 44]}]",281177027,Isaak,fleischkas,Wien,131,963,[]
713,1323036843047354368,Estimación de origen de tuits de #30DayMapChallenge Points /Number of tweets by country of origin . Top Ranking of… https://t.co/g6bdpxAOfw,es,2020-11-01 22:58:58,2,5,"[{'text': '30DayMapChallenge', 'indices': [33, 51]}]",253102706,Martin,martinfernandoo,Buenos Aires,383,1146,[]
714,1323036318109208576,"Empezó el #30DayMapChallenge. No participaré por falta de tiempo, pero Uds pueden participar y si usan R está chile… https://t.co/BJSCjYEW7W",es,2020-11-01 22:56:53,5,21,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}]",2300614526,Pachá,pachamaltese,,2197,426,[]
715,1323035854563119105,"Submission for Day 1 of #30DayMapChallenge. 

Population size and density of populated places (&gt;200 people) in Swed… https://t.co/fRWJHT7kkF",en,2020-11-01 22:55:03,4,38,"[{'text': '30DayMapChallenge', 'indices': [24, 42]}]",1002212251,Georgios Karamanis,geokaramanis,"Uppsala, Sweden",1688,193,[]
716,1323035203317747713,#30DayMapChallenge Point data: Animated population density in Europe using WebGL. Data source: GISCO… https://t.co/lbrTnN2AVL,en,2020-11-01 22:52:27,1,15,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",314881866,Joe Davies,JoeWDavies,Cardiff / Madrid / Luxembourg,152,170,[]
717,1323035040096247809,Casos #COVID19 confirmados de personas que hablan alguna lengua indígena en México @INPImx @_CLACSO @OPSOMSMexico… https://t.co/DwU1CGhl5h,es,2020-11-01 22:51:49,6,14,"[{'text': 'COVID19', 'indices': [6, 14]}]",97729765,Carlos Ruiz,cruizch,"Guadalajara, México",245,88,[]
718,1323033972276830208,"#30DayMapChallenge 
#1: puntos
En la base de datos de @openstreetmap hay 16511 árboles registrados en el área metro… https://t.co/qMCXkvH559",es,2020-11-01 22:47:34,2,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",421896803,rhabarbrr,viajeruss,Rhein-Neckar-Kreis,313,671,[]
719,1323028221202489344,"Mi contribución para el #30DayMapChallenge del tema ""Puntos"". Los resultados de la última votación para presidente… https://t.co/9IR2axWTq7",es,2020-11-01 22:24:43,6,62,"[{'text': '30DayMapChallenge', 'indices': [24, 42]}]",36602303,Manuel Toral,jmtoralc,México,3820,4986,[]
720,1323027699133153280,"#30DayMapChallenge with #EarthEngine day 1: points

Global power plants ⚡️ DB from @WorldResources. Uses… https://t.co/cm8RlAxnOU",en,2020-11-01 22:22:38,14,65,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'EarthEngine', 'indices': [24, 36]}]",831942603931127809,Justin Braaten,jstnbraaten,"Santa Cruz, CA",2329,1230,[]
721,1323027630858391558,Main #Dar es salaam road network. Visualized using @GRASSGIS. #30DayMapChallenge Day 2 - Line map. Data source… https://t.co/nMgb6Swi5H,en,2020-11-01 22:22:22,3,7,"[{'text': 'Dar', 'indices': [5, 9]}, {'text': '30DayMapChallenge', 'indices': [62, 80]}]",1064528315304820736,Frankie,Sahilkidd,Dar es salaam,79,462,[]
722,1323027176250396672,"Día 1: puntos
#30DayMapChallenge 
#RStats 

En CDMX hay 1663 Escuelas de Tiempo Completo:

·1288 no tienen servicio… https://t.co/BbwUWk7TlP",es,2020-11-01 22:20:34,11,15,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}, {'text': 'RStats', 'indices': [34, 41]}]",98332912,Luis David ®️,1LuisDavid,,392,976,[]
723,1323026845168771087,"#30DayMapChallenge day 1: Points. Distribution of the UK population - aged less than 65 and 65 &amp; over
map 👉… https://t.co/C6Wt3y8waE",en,2020-11-01 22:19:15,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",703959796119179264,Nélio Matos,nelio_matos,"London, England",212,562,[]
724,1323026634769862658,"#30DayMapChallenge Day 1 Points. Individually mapped trees in Edinburgh, from #osm, using #qgis. Basemap is a toned… https://t.co/un0QsZjd4T",en,2020-11-01 22:18:25,5,35,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'osm', 'indices': [78, 82]}, {'text': 'qgis', 'indices': [90, 95]}]",363276700,Steven Kay,stevefaeembra,Edinburgh,780,312,[]
725,1323026379651178497,#30DayMapChallenge  Points https://t.co/a7rq5lL9uz,en,2020-11-01 22:17:24,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",404240734,Barbara Kent,SDGeoGirl,,111,278,"[{'id': 1323026377629593600, 'id_str': '1323026377629593600', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/ElxVexMVcAA38P7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxVexMVcAA38P7.jpg', 'url': 'https://t.co/a7rq5lL9uz', 'display_url': 'pic.twitter.com/a7rq5lL9uz', 'expanded_url': 'https://twitter.com/SDGeoGirl/status/1323026379651178497/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 498, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 878, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1246, 'h': 1703, 'resize': 'fit'}}}]"
726,1323026072103874561,The 2020 #30DayMapChallenge began yesterday. What a great opportunity to showcase NZ and our #opendata to the world! https://t.co/pnvcNvcEXC,en,2020-11-01 22:16:10,3,6,"[{'text': '30DayMapChallenge', 'indices': [9, 27]}, {'text': 'opendata', 'indices': [93, 102]}]",316232211,LINZ Data Service,LINZLDS,New Zealand,1761,340,[]
727,1323024470278361091,#30DayMapChallenge day 1: Points. Distribution of the UK population - aged less than 65 and 65 &amp; over https://t.co/mXFiZJnw8s,en,2020-11-01 22:09:48,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",703959796119179264,Nélio Matos,nelio_matos,"London, England",212,562,"[{'id': 1323024407766380544, 'id_str': '1323024407766380544', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/ElxTsG4WMAA22i_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxTsG4WMAA22i_.jpg', 'url': 'https://t.co/mXFiZJnw8s', 'display_url': 'pic.twitter.com/mXFiZJnw8s', 'expanded_url': 'https://twitter.com/nelio_matos/status/1323024470278361091/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 391, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1177, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 690, 'h': 1200, 'resize': 'fit'}}}]"
728,1323023823193677824,"(1/30) 1. Puntos / 1. Points

Mapa de faros de Europa / Map of lighthouses of Europe

#30DayMapChallenge
https://t.co/vLdPhfHYpk",en,2020-11-01 22:07:14,1,3,"[{'text': '30DayMapChallenge', 'indices': [86, 104]}]",769592708,Valentín Sastre,valen_ibiza,Ibiza / Barcelona,318,870,[]
729,1323023821541199872,[HILO/THREAD] #30DayMapChallenge 2020 https://t.co/8Ine8Tu5Lv,en,2020-11-01 22:07:14,2,3,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}]",769592708,Valentín Sastre,valen_ibiza,Ibiza / Barcelona,318,870,"[{'id': 1323023410230890506, 'id_str': '1323023410230890506', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/ElxSyCxWkAovH-w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxSyCxWkAovH-w.jpg', 'url': 'https://t.co/8Ine8Tu5Lv', 'display_url': 'pic.twitter.com/8Ine8Tu5Lv', 'expanded_url': 'https://twitter.com/valen_ibiza/status/1323023821541199872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}}}]"
730,1323023699574968321,"Day 1, Points - 405 maple sugarhouse locations across Vermont. #30DayMapChallenge https://t.co/Ss48FXGmRq",en,2020-11-01 22:06:45,1,9,"[{'text': '30DayMapChallenge', 'indices': [63, 81]}]",721829381207887872,David Fox,ReynardSubtil,"Vermont, USA",61,162,"[{'id': 1323022004811948037, 'id_str': '1323022004811948037', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/ElxRgPLXYAUSEVf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxRgPLXYAUSEVf.jpg', 'url': 'https://t.co/Ss48FXGmRq', 'display_url': 'pic.twitter.com/Ss48FXGmRq', 'expanded_url': 'https://twitter.com/ReynardSubtil/status/1323023699574968321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 417, 'h': 680, 'resize': 'fit'}, 'large': {'w': 675, 'h': 1100, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1100, 'resize': 'fit'}}}]"
731,1323022761321586689,"#30DayMapChallenge Points, la cantidad de tiendas de conveniencia #OXXO que existen en México nos permiten observar… https://t.co/X4poxGm1u4",es,2020-11-01 22:03:01,9,31,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'OXXO', 'indices': [66, 71]}]",940411502,marko gutierrez,GutierrezyMarco,"Tabasco, México",924,1892,[]
732,1323021521456160769,Warming up! Day 1- points: highlighting the some of the most annoying u-turns and traffic light filters in the Hewl… https://t.co/hCejgEezb7,en,2020-11-01 21:58:05,1,4,[],58158991,Mohammed Dizayee,m_dizayee,Hewlêr,394,289,[]
733,1323021481157296128,"#30DayMapChallenge #points
#benchmarks https://t.co/I0A27hRpjD",und,2020-11-01 21:57:56,1,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'points', 'indices': [19, 26]}, {'text': 'benchmarks', 'indices': [27, 38]}]",318026127,Craig Robson,CaRobson,Newcastle,157,199,"[{'id': 1323021219189448707, 'id_str': '1323021219189448707', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/ElxQyggXYAM5-JP.png', 'media_url_https': 'https://pbs.twimg.com/media/ElxQyggXYAM5-JP.png', 'url': 'https://t.co/I0A27hRpjD', 'display_url': 'pic.twitter.com/I0A27hRpjD', 'expanded_url': 'https://twitter.com/CaRobson/status/1323021481157296128/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 598, 'resize': 'fit'}, 'medium': {'w': 775, 'h': 681, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 775, 'h': 681, 'resize': 'fit'}}}]"
734,1323020336535883777,"#30DayMapChallenge 

01 - Puntos. Mapa de faros de Europa.

01 - Points. Map of lighthouses of Europe. https://t.co/463yVEuMpi",en,2020-11-01 21:53:23,5,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",769592708,Valentín Sastre,valen_ibiza,Ibiza / Barcelona,318,870,"[{'id': 1323020046441000960, 'id_str': '1323020046441000960', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/ElxPuPrWMAAN6ba.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxPuPrWMAAN6ba.jpg', 'url': 'https://t.co/463yVEuMpi', 'display_url': 'pic.twitter.com/463yVEuMpi', 'expanded_url': 'https://twitter.com/valen_ibiza/status/1323020336535883777/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 849, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1448, 'resize': 'fit'}}}]"
735,1323020095749324800,O - #30DayMapChallenge how many emails you get back from the UN about gis data.,en,2020-11-01 21:52:26,1,1,"[{'text': '30DayMapChallenge', 'indices': [4, 22]}]",4669435267,Justin Meyers,MapMakinMeyers,"y,x",1447,4269,[]
736,1323020006574104577,"comenzamos el #30daymapchallenge
día 1 Puntos / Points
taquerias en la ciudad de Hermosillo Sonora, 761 unidades ec… https://t.co/ul9mvYB5Jn",es,2020-11-01 21:52:04,10,28,"[{'text': '30daymapchallenge', 'indices': [14, 32]}]",756293041,El Reta,EnriqueRetamoza,,363,603,[]
737,1323019545204805632,"Watching the  #30DayMapChallenge this year and already LOVING the maps being created. (I love carto-Twitter! 😍)
Kee… https://t.co/ISTtfSN7Z7",en,2020-11-01 21:50:14,1,6,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}]",748038863206088704,Shannon Gonzales,yavannie24,"Sacramento, CA",417,859,[]
738,1323019534186532872,#30DayMapChallenge https://t.co/k1vk5B6kHd,und,2020-11-01 21:50:12,0,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1323017073564524546,Huda.Bader,HudaBader7,,1,8,"[{'id': 1323019514787909639, 'id_str': '1323019514787909639', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/ElxPPTHX0Ac4CKh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxPPTHX0Ac4CKh.jpg', 'url': 'https://t.co/k1vk5B6kHd', 'display_url': 'pic.twitter.com/k1vk5B6kHd', 'expanded_url': 'https://twitter.com/HudaBader7/status/1323019534186532872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1448, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 848, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 481, 'h': 680, 'resize': 'fit'}}}]"
739,1323019085945384961,Distribution map of Ogham inscriptions collated from National Monument Records from Ireland and UK for ScARF Future… https://t.co/ORWPoKr8gN,en,2020-11-01 21:48:25,1,8,[],499254119,Peter,Peter_McKeague,,254,439,[]
740,1323017743969472512,"Day 01 of #30DayMapChallenge 🗺️ 
Points 🔵
#Schools 🚸 in #SriLanka 🇱🇰
Data from @openstreetmap point of interest dat… https://t.co/FsNy2XZHp3",en,2020-11-01 21:43:05,3,3,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}, {'text': 'Schools', 'indices': [42, 50]}, {'text': 'SriLanka', 'indices': [56, 65]}]",711999226381737984,Jmatics,jmatics,"Lund, Sverige",326,287,[]
741,1323017306700713988,And the #30DayMapChallenge kicked off! https://t.co/5eBVccmwlz,en,2020-11-01 21:41:21,1,6,"[{'text': '30DayMapChallenge', 'indices': [8, 26]}]",1060116258,Francisco,Fcorowe,🇨🇱Born🇦🇺Citizen🇬🇧Residnt,1223,663,[]
742,1323015644489617411,"#30DayMapChallenge  

Day 01 : Points

Buildings damaged by government offensive in Eastern Ghouta, Damascus, Syria… https://t.co/8I93Rthf6G",en,2020-11-01 21:34:44,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",14848469,Dario Ingiusto,darioingiusto,"Paris, France",1897,4457,[]
743,1323014819679735811,"For day 1 (Points) of the #30DayMapChallenge, @cristinapoiata and I mapped ~39,000 public lights in the city of Zur… https://t.co/KYVzdrYt2Q",en,2020-11-01 21:31:28,9,36,"[{'text': '30DayMapChallenge', 'indices': [26, 44]}]",489547971,Richard Zimerman,RichardZimerman,"Zurich, Switzerland",369,316,[]
744,1323013467536764928,"I'm a noob, so really basic #30DayMapChallenge Day 1 from - where I took photos during my last vacation to #Taiwan https://t.co/3cse63L5Tk",en,2020-11-01 21:26:05,1,11,"[{'text': '30DayMapChallenge', 'indices': [28, 46]}, {'text': 'Taiwan', 'indices': [107, 114]}]",635283767,Travelling Panda,NigraArbaro,Europe,575,492,"[{'id': 1323013276553388032, 'id_str': '1323013276553388032', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/ElxJkL4XIAASxXc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxJkL4XIAASxXc.jpg', 'url': 'https://t.co/3cse63L5Tk', 'display_url': 'pic.twitter.com/3cse63L5Tk', 'expanded_url': 'https://twitter.com/NigraArbaro/status/1323013467536764928/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 669, 'resize': 'fit'}, 'large': {'w': 1186, 'h': 1167, 'resize': 'fit'}, 'medium': {'w': 1186, 'h': 1167, 'resize': 'fit'}}}]"
745,1323013442215813121,Day1 #30DayMapChallenge proved tougher than I thought with most of my ideas being not feasible. Oh well! These are… https://t.co/66U6YsXTMw,en,2020-11-01 21:25:59,1,6,"[{'text': '30DayMapChallenge', 'indices': [5, 23]}]",138810115,Pieter,PieterCappon,,10,131,[]
746,1323013159087607809,#30DayMapChallenge Day 1: points  Daily movements of three Mako sharks as measured by satellite telemetry via a tag… https://t.co/ncOhzA67TW,en,2020-11-01 21:24:52,3,20,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",3119341725,GIS@Brown,Brown_GIS,,107,186,[]
747,1323013017890672655,"#30DayMapChallenge Day 1: Points

#Citybike season in Helsinki ended yesterday. Here's my data on first visits to d… https://t.co/RwwTHa4Zjk",en,2020-11-01 21:24:18,2,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Citybike', 'indices': [34, 43]}]",707236699659755521,Kaisa Haverinen,kaisitah,,86,111,[]
748,1323012924777123841,I'm really enjoyed seeing everyone's #30DayMapChallenge submissions and there's no way I can compete or keep up but… https://t.co/qXm3d74HJU,en,2020-11-01 21:23:56,1,3,"[{'text': '30DayMapChallenge', 'indices': [37, 55]}]",222228205,Mike Dolbow,mmdolbow,"St. Paul, MN",1279,100,[]
749,1323011478711132167,"#30DayMapChallenge - Day 1 - Points. 
India has ~40 cities with more than a million people, ~400 cities with betwee… https://t.co/RhkjOWrUvW",en,2020-11-01 21:18:11,5,13,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",867502710131752960,Vivek Parashar,vivekparasharr,,4,19,[]
750,1323010247598895105,"Here goes! #30DayMapChallenge 1 - Points, starting with one of my favourite albums https://t.co/QIkJRYCRmI",en,2020-11-01 21:13:18,2,15,"[{'text': '30DayMapChallenge', 'indices': [11, 29]}]",2809999793,Owen Powell,owenjpowell,Leamington Spa,1738,276,"[{'id': 1323010004417454081, 'id_str': '1323010004417454081', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/ElxGluOXIAEERvi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxGluOXIAEERvi.jpg', 'url': 'https://t.co/QIkJRYCRmI', 'display_url': 'pic.twitter.com/QIkJRYCRmI', 'expanded_url': 'https://twitter.com/owenjpowell/status/1323010247598895105/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1005, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1716, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 570, 'h': 680, 'resize': 'fit'}}}]"
751,1323010086760054787,"MSOA are statistical census units. Until recently they were only known by their codes, but now have proper names. I… https://t.co/RpVgf85PDY",en,2020-11-01 21:12:39,2,7,[],21287004,𝗝ames D Smith,TheRealJimShady,"London, England",576,1065,[]
752,1323008624785039365,Warming up for Day 1 of #30DayMapChallenge (Points):  The location of crowd sensors with sidewalk widths in central… https://t.co/Y2hL3eeoJz,en,2020-11-01 21:06:51,1,6,"[{'text': '30DayMapChallenge', 'indices': [24, 42]}]",702335393522425856,Deboleena,deboleenam5,,36,72,[]
753,1323007874059116545,Treinta días. Treinta mapas. #30DayMapChallenge https://t.co/AGnzqKU4fW,es,2020-11-01 21:03:52,1,1,"[{'text': '30DayMapChallenge', 'indices': [29, 47]}]",19082509,Luis Venegas,l_venegas,,382,1176,"[{'id': 1323007870137438209, 'id_str': '1323007870137438209', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/ElxEpfaWkAE-kGl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElxEpfaWkAE-kGl.jpg', 'url': 'https://t.co/AGnzqKU4fW', 'display_url': 'pic.twitter.com/AGnzqKU4fW', 'expanded_url': 'https://twitter.com/l_venegas/status/1323007874059116545/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}}}]"
