,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
66,1332801899700117506,"#30DayMapChallenge Day 28 - Non geographic map

Where I've been this year. https://t.co/0v14WldaxV",en,2020-11-28 21:41:49,3,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",62926974,Tomasral,tomasral,Asturies,89,432,http://pbs.twimg.com/media/En8QH6_XEAEQ701.png,https://twitter.com/twitter/statuses/1332801899700117506
67,1332799588516974594,#30DayMapChallenge NCAA Men's Basketball conference strength by adjEM as the season progresses (2019-'20) https://t.co/9oW51kCyUu,en,2020-11-28 21:32:38,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1055180745650683905,Birdo 🧟‍♂️🏴‍☠️,DrewChristien,"New York, NY",23,167,http://pbs.twimg.com/media/En8N2LmW8AAE1Ik.jpg,https://twitter.com/twitter/statuses/1332799588516974594
68,1332798594936696833,"#30DayMapChallenge Day 27 - Big or small data

Tuernes El Grande y Tuernes El Pequeñu (Big Tuernes and Small Tuernes), Llanera (Data: @IGNSpain) https://t.co/BjxDvQO9pO",es,2020-11-28 21:28:41,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",62926974,Tomasral,tomasral,Asturies,89,432,http://pbs.twimg.com/media/En8NDFUXEAIZqaO.jpg,https://twitter.com/twitter/statuses/1332798594936696833
69,1332798130203598850,"#30DayMapChallenge Day 26 - Map with a new tool (in process) 

Learning Python 🤓 https://t.co/1B54ILYhmh",en,2020-11-28 21:26:51,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",62926974,Tomasral,tomasral,Asturies,89,432,http://pbs.twimg.com/media/En8MwPvW4AAJBLX.png,https://twitter.com/twitter/statuses/1332798130203598850
70,1332794896994824192,"Day 29 - Globe #30DayMapChallenge Blue Marble. @gebcobathymetry data &amp; followed @undertheraedar tutorial on creating azimuth orthographic projections. 

Sing with me! 

He's got the whole world, in his hands. 

He's got the whole world, in his hands https://t.co/WHxhoqTmfp",en,2020-11-28 21:14:00,1,9,"[{'text': '30DayMapChallenge', 'indices': [15, 33]}]",2599428001,Francis Gasgonia,seateazen,Philippines,91,225,http://pbs.twimg.com/media/En5DSJcUUAMyKsj.jpg,https://twitter.com/twitter/statuses/1332794896994824192
71,1332793402115682304,"Here's a slimmed down version of my delayed map for Day 27 of #30DayMapChallenge: Big or Small Data. This is very small data!

It's for my son, showing where our family members live. I don't want to share their locations publicly, so this just shows my home. https://t.co/vVbRZ0gCQM",en,2020-11-28 21:08:03,1,4,"[{'text': '30DayMapChallenge', 'indices': [62, 80]}]",809066605,Robin Wilson,sciremotesense,"Southampton, England",927,505,http://pbs.twimg.com/media/En8IgU9W8AA-dw1.jpg,https://twitter.com/twitter/statuses/1332793402115682304
72,1332792129211469830,"#30DayMapChallenge Día 28: No geográfico. Este modelo de elevación digital de Marte representa más de 600 millones de mediciones recopiladas entre 1999 y 2001 por el proyecto MOLA (Mars Orbiter Laser Altimeter)👽

#rstats #rspatial 

Código: https://t.co/bZvy3sgnzm https://t.co/5TcWWe961j",es,2020-11-28 21:03:00,3,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'rstats', 'indices': [213, 220]}, {'text': 'rspatial', 'indices': [221, 230]}]",30381129,Steph Orellana Bello,sporella,Chile,342,207,http://pbs.twimg.com/media/En8HTFrWEAEhNxt.png,https://twitter.com/twitter/statuses/1332792129211469830
73,1332787657945051139,"Carte généalogique d'une géographie familiale. Tree map of a family geography.
Day 28 : non-geographical map.
#30DayMapChallenge #handmademap #familytree https://t.co/gy822bsnFG",fr,2020-11-28 20:45:14,2,15,"[{'text': '30DayMapChallenge', 'indices': [110, 128]}, {'text': 'handmademap', 'indices': [129, 141]}, {'text': 'familytree', 'indices': [142, 153]}]",442982795,odile,odile_p,France,155,193,http://pbs.twimg.com/media/En8DTGdXUAc-dpy.jpg,https://twitter.com/twitter/statuses/1332787657945051139
74,1332786961120112643,"#30DayMapChallenge A non-geographical map? Surely everything is geographical? Anyway, here's some of the young lad's @digiwaffles dissertation data from home-made flume and AGISoft https://t.co/OC2iONVzhP",en,2020-11-28 20:42:28,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",734297005846081536,Steve Carver,LandEthics,"Yorkshire, England",2107,442,http://pbs.twimg.com/media/En8CmifXEAAhpUd.jpg,https://twitter.com/twitter/statuses/1332786961120112643
75,1332785860039860227,"Day 28. Non geographic (migration) map
#30DayMapChallenge
Sans travail ou sans papier, le dilemme d’Ahmed https://t.co/3pCAzp0bUf",fr,2020-11-28 20:38:05,9,18,"[{'text': '30DayMapChallenge', 'indices': [39, 57]}]",1270971523466223618,Cartographie(s) & Migration(s),geomigr,,433,23,http://pbs.twimg.com/media/En8BJVnXYAADFwC.png,https://twitter.com/twitter/statuses/1332785860039860227
77,1332782128304631816,Day 28. Another way to map our lives. It seems our lives are quite boring... 😁 #30DayMapChallenge Treemap by @antoaasa https://t.co/coD9OhTCsu,en,2020-11-28 20:23:15,1,9,"[{'text': '30DayMapChallenge', 'indices': [79, 97]}]",1322101266793857026,Mobility Lab of University of Tartu,UT_moblab,Tartu,84,54,http://pbs.twimg.com/media/En7-SBHW4AIEMCY.png,https://twitter.com/twitter/statuses/1332782128304631816
78,1332779980523245569,"Over 100 million people countries.. #evdekal #karantina #Quarantine 
 #30DayMapChallenge #RStats https://t.co/KioIiJttAi",en,2020-11-28 20:14:43,2,2,"[{'text': 'evdekal', 'indices': [36, 44]}, {'text': 'karantina', 'indices': [45, 55]}, {'text': 'Quarantine', 'indices': [56, 67]}, {'text': '30DayMapChallenge', 'indices': [70, 88]}, {'text': 'RStats', 'indices': [89, 96]}]",79242207,Özcan Kurnaz,ozcank,istanbul,283,2290,http://pbs.twimg.com/media/En78U-nW4AEZSHM.jpg,https://twitter.com/twitter/statuses/1332779980523245569
79,1332779629476777990,"Land,air,or sea it gives you pause. 
#onedayatatime #30DayMapChallenge https://t.co/TKVWxDJyLV",en,2020-11-28 20:13:20,1,0,"[{'text': 'onedayatatime', 'indices': [37, 51]}, {'text': '30DayMapChallenge', 'indices': [52, 70]}]",1086253299987292160,Robert Konz,RobertKonz1,"Virginia, USA",10,45,http://pbs.twimg.com/media/En771xhWEAETqmY.jpg,https://twitter.com/twitter/statuses/1332779629476777990
80,1332778542770384898,"Día 28: Mapa no geográfico #30DayMapChallenge 

El Cuadro Nacional de Atribución de Frecuencias (#CNAF) es el mapa del Espectro Radioeléctrico, él indica en que bandas de frecuencias deben operar los servicios de radiocomunicaciones

CNAF del @IFT_MX: https://t.co/IUhSnhhK9I https://t.co/SrTywx2GVV",es,2020-11-28 20:09:01,1,2,"[{'text': '30DayMapChallenge', 'indices': [27, 45]}, {'text': 'CNAF', 'indices': [97, 102]}]",72170599,Mario Hernández,armiok,Ecatepec de Morelos,559,148,http://pbs.twimg.com/media/En76pdEXYAI-zpu.jpg,https://twitter.com/twitter/statuses/1332778542770384898
82,1332771692666642434,"#30DayMapChallenge - Day 28 - Non geographic map // Carte non-géographique

Almost missed this one ! // Presque oublié celle-ci ! 😱

See previous map : https://t.co/M674z8OdHC https://t.co/xqGWxA1cer",fr,2020-11-28 19:41:47,4,15,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1201838008359620609,Les Savoirs Ambulants,SavoirsEnBulles,Rennes,352,92,http://pbs.twimg.com/media/En70xFXW8AA8G-c.jpg,https://twitter.com/twitter/statuses/1332771692666642434
83,1332766986116460553,Keep nearly running out of disk space due to #30DayMapChallenge so as a bonus non-geographic map here is a #treemap of my disk space utilisation highlighting various spatial file extensions https://t.co/VkQFmWzzjW,en,2020-11-28 19:23:05,1,8,"[{'text': '30DayMapChallenge', 'indices': [45, 63]}, {'text': 'treemap', 'indices': [107, 115]}]",309734801,Sam J,samwise_v,"London, UK",162,469,http://pbs.twimg.com/media/En7wW0dXcAEyeOq.jpg,https://twitter.com/twitter/statuses/1332766986116460553
84,1332765843231551491,"#30DayMapChallenge Day 28: Non-geographical map. 
TreeMap of the all tree species on @naturwald_WSL 10 ha #forestresearch plot in Uholka/Ukraine.
Data from https://t.co/1K94RWTMze
Made with #RStats https://t.co/8B8JPppkiF",en,2020-11-28 19:18:33,2,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'forestresearch', 'indices': [106, 121]}, {'text': 'RStats', 'indices': [190, 197]}]",993008496152064001,Jonas Stillhard,JonasStillhard,,118,259,http://pbs.twimg.com/media/En7vdnyXIAQDq_H.png,https://twitter.com/twitter/statuses/1332765843231551491
85,1332762747856150531,"#30DayMapChallenge
Day 28: non-geographic map. Mother Nature is the oldest and most creative cartographer that continues to amaze us. Fibonacci Sequence, citrus circles, and the golden ratio are a few mathematically mapped out patterns that we can witness in nature. https://t.co/2ufqvOBdHq",en,2020-11-28 19:06:15,1,10,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",333524694,Christopher Pollard,CRVanPollard,"Philadelphia,PA",1072,1215,http://pbs.twimg.com/media/En7spyKXIAEUJfz.jpg,https://twitter.com/twitter/statuses/1332762747856150531
87,1332762130102140928,"#30DayMapChallenge
Día 28: Mapa no geográfico. Cartograma de casos activos de COVID-19 en Jalisco. Un cartograma es un mapa que modifica los tamaños reales de sus superficies mostrando una distorsión utilizando una variable determinada, en este caso, personas activas. https://t.co/6ZpKoQV3aZ",es,2020-11-28 19:03:47,6,14,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2239825712,IIEG Jalisco,IIEGJ,"Calzada de los Pirules #71, Ciudad Granja, Zapopan, Jalisco",4786,0,http://pbs.twimg.com/media/En7sFyWVQAASXvq.jpg,https://twitter.com/twitter/statuses/1332762130102140928
88,1332760764231389185,"#30DayMapChallenge  Day 28 - Non geographic map
Andorra public transport map: comparison of a non-geographic and geographic map of the public transport lines in #Andorra, which of them is the most comprehensive? - Comparativa de mapes de les línies de transport públic a Andorra. https://t.co/bDSdJ1r6FK",ca,2020-11-28 18:58:22,1,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Andorra', 'indices': [161, 169]}]",2342154006,Cartografia Oficial d'Andorra,areacartografia,Govern d'Andorra,343,726,http://pbs.twimg.com/media/En7pmiLW4AMU5bb.jpg,https://twitter.com/twitter/statuses/1332760764231389185
91,1332756293426286595,"Day 28: Non-Geographical Map
#30DayMapChallenge https://t.co/eZIRcDA8KY",en,2020-11-28 18:40:36,1,3,"[{'text': '30DayMapChallenge', 'indices': [29, 47]}]",1233423602948694017,Nic,DrNicNacks,,10,33,http://pbs.twimg.com/media/En7mxT1XMAAsn8-.png,https://twitter.com/twitter/statuses/1332756293426286595
92,1332754761775525890,"#30DayMapChallenge Day 28... Non-Geographic Map

A banana carved fantasy map🍌 https://t.co/EYcB9qLfQi",en,2020-11-28 18:34:31,4,25,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1200892211996635139,Danae Kontou,DanaeKontou,,37,100,http://pbs.twimg.com/media/En7k6kaXIAAcx0V.jpg,https://twitter.com/twitter/statuses/1332754761775525890
93,1332753980280217603,"#30DayMapChallenge Day 27... Big or Small Data

Gakkel Ridge

Made in Qgis, Gimp &amp; Aerialod
Following the idiot's guide for 3d maps by Colin Angus
@VictimOfMaths
https://t.co/YNc4iSpazE https://t.co/8hSC5bgWOT",en,2020-11-28 18:31:24,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1200892211996635139,Danae Kontou,DanaeKontou,,37,100,http://pbs.twimg.com/media/En7koMlXEBE8FcX.jpg,https://twitter.com/twitter/statuses/1332753980280217603
94,1332752878344265733,"#30DayMapChallenge 

Day 29 Suggestion (November 29) - Globe

Data
https://t.co/vrvi6nd8NG https://t.co/4vLxUQAVlW",en,2020-11-28 18:27:02,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",3160198320,Dr Chris #GIS #Success,DrChrisGeoSci,"Calgary, Alberta",733,656,http://pbs.twimg.com/media/En7jrh6XYAY0IwH.png,https://twitter.com/twitter/statuses/1332752878344265733
95,1332750471698722819,"% of people who list their religion as 'jedi' 🌌

Today's theme is #nongeographic and this did start off that way but the border really pulled it together... hopefully the fact that it's floating in space means it complies with the theme?🙏

#30daymapchallenge #day28 #illustrator https://t.co/ZBcvpvImyn",en,2020-11-28 18:17:28,3,31,"[{'text': 'nongeographic', 'indices': [66, 80]}, {'text': '30daymapchallenge', 'indices': [240, 258]}, {'text': 'day28', 'indices': [259, 265]}, {'text': 'illustrator', 'indices': [266, 278]}]",1101617286,Helen McKenzie,helenmakesmaps,London,1712,590,http://pbs.twimg.com/media/En7hRFXW8AMAWUF.jpg,https://twitter.com/twitter/statuses/1332750471698722819
96,1332748563298836482,"Day 28: Non-geographical map

Resurrecting a bit of PostGIS-jitsu by @andrewxhill - this is an arrangement of all towns in Vermont by acreage, with graduated circles so population doesn't get obscured in the shuffle.

https://t.co/O9ObZT00TF

#30DayMapChallenge https://t.co/ALAS1a7Zt7",en,2020-11-28 18:09:53,1,5,"[{'text': '30DayMapChallenge', 'indices': [243, 261]}]",278873782,Map/,vtcraghead,"Burlington, VT",3654,866,http://pbs.twimg.com/media/En7e-lyXcAAmKUm.jpg,https://twitter.com/twitter/statuses/1332748563298836482
97,1332748295924551681,"Most common initial elements in Dumfries and Galloway place-names
#30DayMapChallenge #Day28 #NonGeographicMap #Excel #Publisher https://t.co/G9Qjt3QfAU",en,2020-11-28 18:08:49,3,9,"[{'text': '30DayMapChallenge', 'indices': [66, 84]}, {'text': 'Day28', 'indices': [85, 91]}, {'text': 'NonGeographicMap', 'indices': [92, 109]}, {'text': 'Excel', 'indices': [110, 116]}, {'text': 'Publisher', 'indices': [117, 127]}]",1081900377853829120,D&G place-names,dgplacenames,,606,305,http://pbs.twimg.com/media/En7ffGWXEAY7hoo.png,https://twitter.com/twitter/statuses/1332748295924551681
99,1332746147874615297,#qgis #qgis3 #hannover #30DayMapChallenge  #cloudcompare #outdoors #landsurveying #graduatejobs #work #topography #gisday #gisjobs #realsurveyors #surveyor #road #gisitalia #landsurveyor #geomatics #gisjobs #gis #openstreetmap #Mapping #Surveying #render #italyuser https://t.co/tSxmJSQ2js,und,2020-11-28 18:00:17,0,0,"[{'text': 'qgis', 'indices': [0, 5]}, {'text': 'qgis3', 'indices': [6, 12]}, {'text': 'hannover', 'indices': [13, 22]}, {'text': '30DayMapChallenge', 'indices': [23, 41]}, {'text': 'cloudcompare', 'indices': [43, 56]}, {'text': 'outdoors', 'indices': [57, 66]}, {'text': 'landsurveying', 'indices': [67, 81]}, {'text': 'graduatejobs', 'indices': [82, 95]}, {'text': 'work', 'indices': [96, 101]}, {'text': 'topography', 'indices': [102, 113]}, {'text': 'gisday', 'indices': [114, 121]}, {'text': 'gisjobs', 'indices': [122, 130]}, {'text': 'realsurveyors', 'indices': [131, 145]}, {'text': 'surveyor', 'indices': [146, 155]}, {'text': 'road', 'indices': [156, 161]}, {'text': 'gisitalia', 'indices': [162, 172]}, {'text': 'landsurveyor', 'indices': [173, 186]}, {'text': 'geomatics', 'indices': [187, 197]}, {'text': 'gisjobs', 'indices': [198, 206]}, {'text': 'gis', 'indices': [207, 211]}, {'text': 'openstreetmap', 'indices': [212, 226]}, {'text': 'Mapping', 'indices': [227, 235]}, {'text': 'Surveying', 'indices': [236, 246]}, {'text': 'render', 'indices': [247, 254]}, {'text': 'italyuser', 'indices': [255, 265]}]",1476210962,cris 55,CrispinoCiancia,unknown.ch,52,183,http://pbs.twimg.com/media/En7c-wQXMAAU5sZ.jpg,https://twitter.com/twitter/statuses/1332746147874615297
100,1332744199666507782,"#30DayMapChallenge 28/30: Non-geographic map. In which drywall in my garage becomes a savannah, thanks to PS Express and Instagram, a la my “Homeworlds” faux-satellite map project. https://t.co/YNynoBZlIK https://t.co/EKQLYDHVDC",en,2020-11-28 17:52:33,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1224107513131327488,keirtography,keirtography,"Ventura, CA",65,203,http://pbs.twimg.com/media/En7byC9VkAANHW5.jpg,https://twitter.com/twitter/statuses/1332744199666507782
101,1332741545464799238,#30DayMapChallenge #Day28 Non geographic map - went back and refreshed by PCA knowledge in @pandas_dev - looking into current healthcare expenditure from @EU_Eurostat https://t.co/be25Mhmsuc dataset  -2days2go https://t.co/2ddF2plIIU,en,2020-11-28 17:42:00,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day28', 'indices': [19, 25]}]",2574612668,hannes reuter,hireuter,,224,447,http://pbs.twimg.com/media/En3G7IkXUAE6TPK.png,https://twitter.com/twitter/statuses/1332741545464799238
102,1332739703104278529,"#30DayMapChallenge [Non-geographical map]

A pareidolia-induced map of Canada on a glacially-striated rock near Cusco, Peru. What can you identify? https://t.co/PsHFnSCr65",en,2020-11-28 17:34:40,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",960887786856427520,Ronald Halliday 🇨🇦 🇧🇷,ron_halliday,"São Paulo, Brazil",379,276,http://pbs.twimg.com/media/En7WNq9WMAIriwJ.png,https://twitter.com/twitter/statuses/1332739703104278529
103,1332736753497673730,"#30DayMapChallenge #Day28 #NonGeographicMap

Galerie aléatoire de #peintures créée avec des technos de webmapping @LeafletJS 

Quand les outils de création de cartes web rencontrent l'art abstrait #abstractart  😀⤵️ https://t.co/AGLRXNejv8",fr,2020-11-28 17:22:57,3,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day28', 'indices': [19, 25]}, {'text': 'NonGeographicMap', 'indices': [26, 43]}, {'text': 'peintures', 'indices': [66, 76]}, {'text': 'abstractart', 'indices': [197, 209]}]",732695379288961026,ArtisansCartographes,Artisans_Cartos,www.cartapaname.fr,2158,926,http://pbs.twimg.com/tweet_video_thumb/En7TyPZXUAA22jR.jpg,https://twitter.com/twitter/statuses/1332736753497673730
104,1332736194527059973,Jour 28 du #30DayMapChallenge : une carte non-géographique - cartographie d'un site web. https://t.co/nU19WyS6Nk,fr,2020-11-28 17:20:44,2,13,"[{'text': '30DayMapChallenge', 'indices': [11, 29]}]",1226909257209122816,Faye Alexandre,FayeAlexandre4,Paname,97,211,http://pbs.twimg.com/media/En7UgPVXYAYtesO.jpg,https://twitter.com/twitter/statuses/1332736194527059973
105,1332736024225722372,"#30DayMapChallenge
Day28: Non-geographic Map

Title: The Moon-Earth Planet

Software used: @qgis/ @Blender / @Photoshop &amp; @illustrator
 
The data used were collected from https://t.co/QUOh6ADlHl &amp; #NaturalEarth

What if we combined the Moon's heights with the Earth continents? https://t.co/3kfTzP5rPB",en,2020-11-28 17:20:03,3,52,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'NaturalEarth', 'indices': [205, 218]}]",908818700660236288,عبداللطيف الياقوت,geo_alyaqout,Kuwait (Ex Texan),245,204,http://pbs.twimg.com/media/En7T7c9W8AEWyI6.png,https://twitter.com/twitter/statuses/1332736024225722372
106,1332735780138184707,"#30DayMapChallenge Day 28 Non-geographic map: Hachures &amp; Contours, Tools: Python, QGIS, Affinity https://t.co/G0wlHaSEbc",en,2020-11-28 17:19:05,2,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1225029150433579010,Ivan D.,ivanziogeo,"Oricola, Abruzzo",63,298,http://pbs.twimg.com/media/En7UBwfXUAYZuKq.jpg,https://twitter.com/twitter/statuses/1332735780138184707
107,1332734221333442561,Jour 28 du #30DayMapChallenge : une carte non-géographique @LesEchos https://t.co/Rl8jDPC3bi,fr,2020-11-28 17:12:54,1,0,"[{'text': '30DayMapChallenge', 'indices': [11, 29]}]",614453683,Battail Bruno,battailb,Paris,771,1869,http://pbs.twimg.com/media/En7SqHmXUAEYwnU.png,https://twitter.com/twitter/statuses/1332734221333442561
108,1332732364397613070,"#30DayMapChallenge Day 28: Non-geographic map

Circular DNA map of streptococcus pneumoniae is an example of when a map is many times bigger than the object. https://t.co/ZxjhNOZ43n",en,2020-11-28 17:05:31,3,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1024584556110852096,Kontur,KonturInc,"1305 N. Holopono Street, Suite 2
Kihei HI 96753 
USA",236,316,http://pbs.twimg.com/media/En7RAZHW8AQMtWM.jpg,https://twitter.com/twitter/statuses/1332732364397613070
109,1332732312669327362,Not a map! US states and countries I've lived in (so far). My non-geographic map for Day 28 #30DayMapChallenge https://t.co/M2Tr9iwHsW,en,2020-11-28 17:05:18,1,15,"[{'text': '30DayMapChallenge', 'indices': [92, 110]}]",36932521,Rachel Franklin🦚,rsfrankl,Home,2064,1789,http://pbs.twimg.com/media/En7QOKVXMAADJB5.jpg,https://twitter.com/twitter/statuses/1332732312669327362
110,1332731671527911424,"#30DayMapChallenge Day 28 - Non-geographic

A perfect excuse for another cartogram. This diagram distorts the Northwest Territories beyond all recognition. https://t.co/1OxjlYjafd",en,2020-11-28 17:02:46,3,23,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",851149914725916672,ksituan northland,ksituan,Val Marie / Treaty 4,1313,161,http://pbs.twimg.com/media/En5j3QMVgAA3z09.jpg,https://twitter.com/twitter/statuses/1332731671527911424
111,1332730487601729536,"Today (Day 28 - non-geographic map - #30DayMapChallenge) I've got a map which isn't really a topological map nor is it a geographic one. Its quite conceptual but shows the different areas of #Bangalore.
#Bengaluru #bloremapped #maps #rspatial https://t.co/CotKSpXqER",en,2020-11-28 16:58:03,2,4,"[{'text': '30DayMapChallenge', 'indices': [37, 55]}, {'text': 'Bangalore', 'indices': [191, 201]}, {'text': 'Bengaluru', 'indices': [203, 213]}, {'text': 'bloremapped', 'indices': [214, 226]}, {'text': 'maps', 'indices': [227, 232]}, {'text': 'rspatial', 'indices': [233, 242]}]",1222519447165886465,Anirudh,_anirudhgovind,India,163,1655,http://pbs.twimg.com/media/En7PPM9VcAAK_bC.png,https://twitter.com/twitter/statuses/1332730487601729536
