,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
87,1333145259413532672,"Top story: @juanluistv_: '#30DayMapChallenge day 29, globe. Destination of international flights from South American capitals. Made with #QGIS, #GIMP, information from wikipedia and instructions from @underdarkGIS and @… https://t.co/vu0o2D7bTs, see more https://t.co/ZWTi27AmCw",en,2020-11-29 20:26:13,0,1,"[{'text': '30DayMapChallenge', 'indices': [26, 44]}, {'text': 'QGIS', 'indices': [137, 142]}, {'text': 'GIMP', 'indices': [144, 149]}]",15429684,Pablo Leautaud,pleautaud,"Distrito Federal, México",528,1033,http://pbs.twimg.com/tweet_video_thumb/En-ZP37UcAE-nGy.jpg,https://twitter.com/twitter/statuses/1333145259413532672
88,1333144514031136775,"My delayed map for day 28 of #30DayMapChallenge: Non-geographic map.

This is a graph (in the mathematical sense) showing adjacency between wards in Southampton. Some interesting patterns: /2 https://t.co/eCW0WuIJwo",en,2020-11-29 20:23:15,1,4,"[{'text': '30DayMapChallenge', 'indices': [29, 47]}]",809066605,Robin Wilson,sciremotesense,"Southampton, England",928,505,http://pbs.twimg.com/media/EoBHnRZXYAIyb0f.jpg,https://twitter.com/twitter/statuses/1333144514031136775
89,1333143962471845890,"Day 29 of #30DayMapChallenge Global 🌍
Where we live...Where we belong!
#jeddah #SA #MeteoEarth https://t.co/7U2xKBEqP0",en,2020-11-29 20:21:03,1,7,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}, {'text': 'jeddah', 'indices': [71, 78]}, {'text': 'SA', 'indices': [79, 82]}, {'text': 'MeteoEarth', 'indices': [83, 94]}]",590472140,MeMeRaz.,meme_raz,SA,252,346,http://pbs.twimg.com/media/EoBHXTQWEAITtdi.jpg,https://twitter.com/twitter/statuses/1333143962471845890
90,1333143558833004544,"Day 29: Globe
Time to get festive...
#30DayMapChallenge https://t.co/rOXntdaagJ",en,2020-11-29 20:19:27,1,2,"[{'text': '30DayMapChallenge', 'indices': [37, 55]}]",1233423602948694017,Nic,DrNicNacks,,10,33,http://pbs.twimg.com/media/EoBG_kVXEAAkipI.jpg,https://twitter.com/twitter/statuses/1333143558833004544
91,1333139250485846029,"#30DayMapChallenge 
Day 29: Globe

The members of the @UNESCO  Global Geoparks Network

Using #ArcGIS_Earth

#Geopark #Geoheritage  #UNESCO https://t.co/0MvWvN9tMs",en,2020-11-29 20:02:20,1,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'ArcGIS_Earth', 'indices': [94, 107]}, {'text': 'Geopark', 'indices': [109, 117]}, {'text': 'Geoheritage', 'indices': [118, 130]}, {'text': 'UNESCO', 'indices': [132, 139]}]",1235881627684921344,EL JARMOUNI Mohamed,EljarmouniMed,"Casablanca, Grand Casablanca",139,545,http://pbs.twimg.com/ext_tw_video_thumb/1333137564761530368/pu/img/YiZSU2adfY0o8cdR.jpg,https://twitter.com/twitter/statuses/1333139250485846029
92,1333139027789287430,"#30DayMapChallenge Day 29: Globe. At @GeopipeInc, we include a globe in our logo —not just because we’re #mapfreaks, but also because we know that @GeopipeInc works all around the globe to provide #smart #digitaltwins for projects in multidisciplinary arenas! https://t.co/MKSDQvtCgd",en,2020-11-29 20:01:27,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'mapfreaks', 'indices': [105, 115]}, {'text': 'smart', 'indices': [197, 203]}, {'text': 'digitaltwins', 'indices': [204, 217]}]",738849425783689216,Geopipe,GeopipeInc,"New York, NY",290,122,http://pbs.twimg.com/media/EoBC4VAXYAg-Mov.jpg,https://twitter.com/twitter/statuses/1333139027789287430
93,1333138979793883141,"#30DayMapChallenge 2020 Día 29 Globo: Globo terráqueo con los viajes deseados, el mapa se intitula ""Cuando pase la pandemia"" @IIEGJ @tjukanov https://t.co/n1SRf0gekE https://t.co/5kLa8oUXJ5",es,2020-11-29 20:01:15,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",7630312,Yúum-K'aak-Náab,jdeltoro1973,Guadalajara México,542,2014,http://pbs.twimg.com/ext_tw_video_thumb/1333138840672985089/pu/img/n5eSiEBZYjz2SYuq.jpg,https://twitter.com/twitter/statuses/1333138979793883141
94,1333138476519333889,Day 29 of #30DayMapChallenge is ‘globe’.  Here is the least viewed bit of our little globe at home - nice to give it a chance to be focused on. https://t.co/PwkiiUlcWX,en,2020-11-29 19:59:15,1,1,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}]",176337766,Danny Cullinane,timbertopper400,NW England,394,778,http://pbs.twimg.com/media/EoBCXctXYAc9zj4.jpg,https://twitter.com/twitter/statuses/1333138476519333889
96,1333136156645617665,"#30DayMapChallenge Día 29: Globo. Pronóstico de temperatura a 2m para el día de hoy. 

#rstats #rspatial 

Código: https://t.co/V0Ofm6x30c https://t.co/W4FGFc5Cl0",es,2020-11-29 19:50:02,4,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'rstats', 'indices': [87, 94]}, {'text': 'rspatial', 'indices': [95, 104]}]",30381129,Steph Orellana Bello,sporella,Chile,344,207,http://pbs.twimg.com/tweet_video_thumb/EoA_uS_XcAUbGCY.jpg,https://twitter.com/twitter/statuses/1333136156645617665
97,1333135847739314176,"#30DayMapChallenge  Globe , Consommation de viande dans le monde, FAO, 
https://t.co/h2qKXRZxKE https://t.co/efXpr9yymZ",fr,2020-11-29 19:48:49,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2493409233,Africa & Geomatique,geocarta,,308,172,http://pbs.twimg.com/tweet_video_thumb/EoA_VOkWEAAK4ks.jpg,https://twitter.com/twitter/statuses/1333135847739314176
98,1333135809738891266,"#30DayMapChallenge #Day29 : Globe
Pas trop de temps aujourd'hui mais tout de même une petite animation de la planète Mars! 🌐

[ENG] Not too much time today but still a small animation of the planet Mars! https://t.co/TaUNRMEx6p",fr,2020-11-29 19:48:40,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day29', 'indices': [19, 25]}]",163493843,maelle am,MaelleAMM,Paris,280,409,http://pbs.twimg.com/tweet_video_thumb/EoA_5ZAXcAA2lKO.jpg,https://twitter.com/twitter/statuses/1333135809738891266
99,1333132378538176514,#30DayMapChallenge  #day29 #globe https://t.co/hhPNLAiyDS,und,2020-11-29 19:35:02,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'day29', 'indices': [20, 26]}, {'text': 'globe', 'indices': [27, 33]}]",1311757794417283072,mjeż.wysoko,mjezwysoko,,3,10,http://pbs.twimg.com/tweet_video_thumb/EoA8tUmXUAIw8q8.jpg,https://twitter.com/twitter/statuses/1333132378538176514
100,1333132010555060224,"#30DayMapChallenge 

Day 29: Globe

Arctic and Antarctic ortho projections.

Took a few days off. Told myself I wouldn't do all of them, but I'm only missing 5, and I have a couple of ideas. It'll just have to bleed a bit into december 🎄

#rstats #rspatial #ggplot https://t.co/iKCgjVE8kA",en,2020-11-29 19:33:34,5,14,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'rstats', 'indices': [239, 246]}, {'text': 'rspatial', 'indices': [247, 256]}, {'text': 'ggplot', 'indices': [257, 264]}]",45565875,Emil Malta ❄️,emilmalta,Nuuk,205,960,http://pbs.twimg.com/media/EoA8eCxWEAA1cQj.jpg,https://twitter.com/twitter/statuses/1333132010555060224
101,1333129061917466626,#30DayMapChallenge ...the penultimate day and I'm getting lazy. Today a #Globe. This Globe? Thank you @EDINA_Digimap https://t.co/0qJLCLTOmx,en,2020-11-29 19:21:51,2,13,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Globe', 'indices': [72, 78]}]",734297005846081536,Steve Carver,LandEthics,"Yorkshire, England",2107,442,http://pbs.twimg.com/media/EoA5ugvW8AAyAsY.jpg,https://twitter.com/twitter/statuses/1333129061917466626
102,1333128160557355009,Globe number 2 for today #30DayMapChallenge! Xmas has arrived 🎅😁 https://t.co/4R3msvEqKf,en,2020-11-29 19:18:16,1,7,"[{'text': '30DayMapChallenge', 'indices': [25, 43]}]",996835888813494272,Catherine Schroder,cj_maps,"Scotland, United Kingdom",84,99,http://pbs.twimg.com/media/EoA4_vDXEAM4cWV.jpg,https://twitter.com/twitter/statuses/1333128160557355009
103,1333128009453330439,Day 25: Covid-19. Made with arcgis online. https://t.co/A1fVsv5BSw #texas #covid #30DayMapChallenge https://t.co/WcPbTVh1ez,en,2020-11-29 19:17:40,1,3,"[{'text': 'texas', 'indices': [67, 73]}, {'text': 'covid', 'indices': [74, 80]}, {'text': '30DayMapChallenge', 'indices': [81, 99]}]",28102639,Phoebe L.,pheebely,"Austin, TX",245,159,http://pbs.twimg.com/media/EoA4mtwXMAA9yc0.jpg,https://twitter.com/twitter/statuses/1333128009453330439
104,1333127580619321347,"#30DayMapChallenge Day 29 - Globe

Far from perfect but I'll still close my eyes, put my finger out, and see where I land when I open them. https://t.co/KYg6I14xjx",en,2020-11-29 19:15:58,2,12,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",579246246,Cas,cas_maps,,193,1050,http://pbs.twimg.com/tweet_video_thumb/EoA4CiJXUAA0IPJ.jpg,https://twitter.com/twitter/statuses/1333127580619321347
105,1333127011414503427,"#30DayMapChallenge  Day 29 - Globe
The 11 smallest countries in the world by population, #Andorra is number 11 - Globus amb els 11 països més petits per població. #QGIS and #GlobeBuilder. Equal-area Hammer &amp; Eckert projection. https://t.co/QrQQAIkvoN",ca,2020-11-29 19:13:42,3,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Andorra', 'indices': [89, 97]}, {'text': 'QGIS', 'indices': [163, 168]}, {'text': 'GlobeBuilder', 'indices': [173, 186]}]",2342154006,Cartografia Oficial d'Andorra,areacartografia,Govern d'Andorra,345,726,http://pbs.twimg.com/media/EoA2iLNXMAYqLQ3.jpg,https://twitter.com/twitter/statuses/1333127011414503427
106,1333126787262533634,Day 29: Globe. Here are buildings of Tartu projected onto a globe as big as Tartu. 😁 #30DayMapChallenge map by @AgoTominga https://t.co/wxaraxGqBU,en,2020-11-29 19:12:49,1,13,"[{'text': '30DayMapChallenge', 'indices': [85, 103]}]",1322101266793857026,Mobility Lab of University of Tartu,UT_moblab,Tartu,86,54,http://pbs.twimg.com/media/EoA2o-PXcAUJ0Lq.jpg,https://twitter.com/twitter/statuses/1333126787262533634
108,1333126150353252353,"#30DayMapChallenge 

29. Globo. Densidad de población por países.

29. Globe. Population density by countries. https://t.co/tgzyQt8FlI",es,2020-11-29 19:10:17,3,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",769592708,Valentín Sastre,valen_ibiza,IBIZA / Barcelona,333,858,http://pbs.twimg.com/media/EoA3J5WXIAIL5bz.png,https://twitter.com/twitter/statuses/1333126150353252353
109,1333124860969619461,"#30DayMapChallenge Day 29 Globe

Souvenir city &amp; country snow globes you can get from https://t.co/YL3xgjqeAG 

(Mapped on a globe)

@ArcGISOnline https://t.co/4ayxakASo4",en,2020-11-29 19:05:09,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",910889225448439808,Dennis Kao,professorkao,,129,253,http://pbs.twimg.com/media/EoA1_rLXcAI1fQ8.jpg,https://twitter.com/twitter/statuses/1333124860969619461
110,1333123943109103622,"#30DayMapChallenge Day 29: Globe

We use h3 hexagons to visualize data on https://t.co/chQGUaQlKn. Hexagons are curvy because globe is not flat. https://t.co/Tu0bfUXgXW",en,2020-11-29 19:01:30,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1024584556110852096,Kontur,KonturInc,"1305 N. Holopono Street, Suite 2
Kihei HI 96753 
USA",238,316,http://pbs.twimg.com/media/EoA1J5KXYAAOCSm.jpg,https://twitter.com/twitter/statuses/1333123943109103622
112,1333123302936743938,#QGIS #30DayMapChallenge https://t.co/Pmjl6uWpqP,und,2020-11-29 18:58:58,1,1,"[{'text': 'QGIS', 'indices': [0, 5]}, {'text': '30DayMapChallenge', 'indices': [6, 24]}]",1164228294839025666,Chen Szu Yu,dataviz_szuyu,"Boston, MA",151,188,http://pbs.twimg.com/media/EoA0ZdtXEAEGSwg.jpg,https://twitter.com/twitter/statuses/1333123302936743938
113,1333121757667094528,"Day 29 #30DayMapChallenge Globe

Jigsaw Globe 🌎

Did this with my dad years ago, it is very fiddly and delicate! https://t.co/hkhMG0lb8C",en,2020-11-29 18:52:49,2,23,"[{'text': '30DayMapChallenge', 'indices': [7, 25]}]",223959960,Kirsten Reilly,_penguin_runner,"Stirling, Scotland",389,1215,http://pbs.twimg.com/media/EoAzLD6XIAU0pbt.jpg,https://twitter.com/twitter/statuses/1333121757667094528
114,1333121087715028994,"#30DayMapChallenge - Day 29 - Globe

Another view of the Great Lakes submission from day 3. 

Created using #Python + #MatPlotLib https://t.co/uNrZK55wg8 https://t.co/CeqO0ivHbh",en,2020-11-29 18:50:10,4,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Python', 'indices': [108, 115]}, {'text': 'MatPlotLib', 'indices': [118, 129]}]",867502710131752960,Vivek Parashar,vivekparasharr,,16,24,http://pbs.twimg.com/media/EoAyj61W8AQZITb.jpg,https://twitter.com/twitter/statuses/1333121087715028994
116,1333119251071307780,"#30DayMapChallenge Day 29: Globe - “Between two globes” 
Not sure I’ll have time today but it’s been almost a year since I was in the classroom teaching young minds about GIS, spatial thinking, and cartography. https://t.co/XxgHe7SYnh",en,2020-11-29 18:42:52,2,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",333524694,Christopher Pollard,CRVanPollard,"Philadelphia,PA",1073,1215,http://pbs.twimg.com/media/EoAw4-4XIAAJT-n.jpg,https://twitter.com/twitter/statuses/1333119251071307780
117,1333119127096070146,"Day 24: Elevation - Mt. Kinabalu, #Malaysia. Tried to draw elevation as vector lines but somehow the points turn into a mess when I do ""points to path"" (2nd tweet) so just changed points to line symbol, rotated it, and came up with this. #30DayMapChallenge https://t.co/6s8MgK0YZb",en,2020-11-29 18:42:22,1,4,"[{'text': 'Malaysia', 'indices': [34, 43]}, {'text': '30DayMapChallenge', 'indices': [238, 256]}]",28102639,Phoebe L.,pheebely,"Austin, TX",245,159,http://pbs.twimg.com/media/EoAwRwiW4AA9ZiB.png,https://twitter.com/twitter/statuses/1333119127096070146
118,1333117402129838082,"#30DayMapChallenge Non Geographic Map ,#Senegal  Amchart https://t.co/fsX1NUEvP1",ht,2020-11-29 18:35:31,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Senegal', 'indices': [39, 47]}]",2493409233,Africa & Geomatique,geocarta,,308,172,http://pbs.twimg.com/tweet_video_thumb/EoAvFztXcAgJy48.jpg,https://twitter.com/twitter/statuses/1333117402129838082
119,1333115516983128071,"#30DayMapChallenge 

Day 30 Suggestion (November 30) - A Map

Data
https://t.co/vrvi6nd8NG https://t.co/MnSoneouwA",en,2020-11-29 18:28:01,1,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",3160198320,Dr Chris #GIS #Success,DrChrisGeoSci,"Calgary, Alberta",735,656,http://pbs.twimg.com/media/EoAtf2WWEAcn643.png,https://twitter.com/twitter/statuses/1333115516983128071
120,1333114067293245442,"Día 29: Globo #30DayMapChallenge 

Los satélites de comunicaciones geoestacionarios orbitan una distancia de aprox 36000 km sobre el ecuador. Esto hace que el satélite vea siempre la misma cara de la tierra. El Morelos 3 ve siempre esto

#Basemap | https://t.co/LeQl3T3F7n @IFT_MX https://t.co/44W5M83u4y",es,2020-11-29 18:22:16,1,0,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}, {'text': 'Basemap', 'indices': [238, 246]}]",72170599,Mario Hernández,armiok,Ecatepec de Morelos,559,148,http://pbs.twimg.com/media/EoArgNXXcAEZc-z.jpg,https://twitter.com/twitter/statuses/1333114067293245442
121,1333113958337835008,"#30DayMapChallenge 29. diena. Globuss. Pamēģināju QGIS Globe Builder spraudni. Forši, ka arī Kuģis kļūst arvien telpiskāks (es vēl nē). https://t.co/FgHATDiCKK",lv,2020-11-29 18:21:50,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",137107982,Zane,atdodkonfektes,,136,121,http://pbs.twimg.com/media/EoArcaLXUAI0v79.png,https://twitter.com/twitter/statuses/1333113958337835008
